Generalist_NE,Generalist_nonNE,Arc_3,Arc_6,Arc_1,Arc_5,None,Start,Walk
41,0,155,243,0,0,1561,31138512896,94
47,316,0,0,0,0,1637,31138512896,95
26,0,0,0,0,0,1974,31138512896,96
191,0,0,0,0,0,1809,31138512896,97
231,0,62,94,0,0,1613,31138512896,98
88,0,49,349,0,0,1514,31138512896,99
344,0,1057,0,0,0,599,31138512896,100
199,0,472,29,0,0,1300,35215510601729,1
80,0,359,549,0,0,1012,35215510601729,2
68,0,0,0,0,0,1932,35215510601729,3
120,0,40,0,0,0,1840,35215510601729,4
72,0,111,0,0,0,1817,35215510601729,5
56,33,329,38,0,0,1544,35215510601729,6
144,0,0,0,0,0,1856,35215510601729,7
211,0,24,297,0,0,1468,35215510601729,8
188,0,148,237,0,0,1427,35215510601729,9
34,75,33,0,0,0,1858,35215510601729,10
41,0,90,0,0,0,1869,35215510601729,11
126,0,0,0,0,0,1874,35215510601729,12
267,0,724,259,0,0,750,35215510601729,13
46,0,91,0,0,0,1863,35215510601729,14
179,0,34,0,0,0,1787,35215510601729,15
172,0,75,0,0,0,1753,35215510601729,16
55,42,599,366,0,0,938,35215510601729,17
35,0,107,0,0,0,1858,35215510601729,18
128,0,142,0,0,0,1730,35215510601729,19
284,0,0,0,0,0,1716,35215510601729,20
265,0,112,0,0,0,1623,35215510601729,21
406,0,218,57,0,0,1319,35215510601729,22
209,0,406,184,0,0,1201,35215510601729,23
148,0,656,0,0,0,1196,35215510601729,24
4,162,0,439,0,0,1395,35215510601729,25
160,0,0,19,0,0,1821,35215510601729,26
234,0,2,233,0,0,1531,35215510601729,27
275,0,433,0,0,0,1292,35215510601729,28
117,0,0,0,0,0,1883,35215510601729,29
49,0,58,7,0,0,1886,35215510601729,30
81,0,0,0,0,0,1919,35215510601729,31
230,0,89,30,0,0,1651,35215510601729,32
145,0,520,182,0,0,1153,35215510601729,33
175,211,57,0,0,0,1557,35215510601729,34
157,0,69,73,0,0,1701,35215510601729,35
105,0,135,0,0,0,1760,35215510601729,36
188,0,541,0,0,0,1271,35215510601729,37
20,144,443,271,0,0,1122,35215510601729,38
219,0,264,0,0,0,1517,35215510601729,39
392,34,1066,99,0,0,409,35215510601729,40
45,0,524,0,0,0,1431,35215510601729,41
31,0,253,0,0,0,1716,35215510601729,42
39,0,156,5,0,0,1800,35215510601729,43
185,0,3,0,0,0,1812,35215510601729,44
177,0,811,0,0,0,1012,35215510601729,45
167,0,303,0,0,0,1530,35215510601729,46
160,0,385,0,0,0,1455,35215510601729,47
131,0,50,0,0,0,1819,35215510601729,48
195,38,96,23,0,0,1648,35215510601729,49
246,0,0,2,0,0,1752,35215510601729,50
97,0,0,0,0,0,1903,35215510601729,51
203,0,123,94,0,0,1580,35215510601729,52
171,0,779,0,0,0,1050,35215510601729,53
652,0,380,0,0,0,968,35215510601729,54
230,0,148,0,0,0,1622,35215510601729,55
517,0,104,7,0,0,1372,35215510601729,56
445,99,69,0,0,0,1387,35215510601729,57
146,0,0,46,0,0,1808,35215510601729,58
57,0,0,0,0,0,1943,35215510601729,59
83,0,143,0,0,0,1774,35215510601729,60
103,0,0,0,0,0,1897,35215510601729,61
121,0,126,198,0,0,1555,35215510601729,62
59,109,447,54,0,0,1331,35215510601729,63
310,0,0,0,0,0,1690,35215510601729,64
276,0,249,0,0,0,1475,35215510601729,65
152,0,0,22,0,0,1826,35215510601729,66
170,0,1052,7,0,0,771,35215510601729,67
85,0,0,0,0,0,1915,35215510601729,68
40,79,116,240,0,0,1525,35215510601729,69
189,0,101,0,0,0,1710,35215510601729,70
137,42,604,0,0,0,1217,35215510601729,71
141,0,0,0,0,0,1859,35215510601729,72
42,0,0,0,0,0,1958,35215510601729,73
118,0,0,0,0,0,1882,35215510601729,74
219,0,509,29,0,0,1243,35215510601729,75
123,0,10,181,0,0,1686,35215510601729,76
162,0,0,25,0,0,1813,35215510601729,77
37,0,0,0,0,0,1963,35215510601729,78
308,0,498,0,0,0,1194,35215510601729,79
429,51,261,229,0,0,1030,35215510601729,80
125,0,263,0,0,0,1612,35215510601729,81
192,0,66,0,0,0,1742,35215510601729,82
65,91,176,0,0,0,1668,35215510601729,83
185,0,141,3,0,0,1671,35215510601729,84
61,0,254,0,0,0,1685,35215510601729,85
115,47,178,0,0,0,1660,35215510601729,86
76,0,194,5,0,0,1725,35215510601729,87
111,0,497,0,0,0,1392,35215510601729,88
44,0,379,148,0,0,1429,35215510601729,89
133,0,0,93,0,0,1774,35215510601729,90
134,0,219,0,0,0,1647,35215510601729,91
66,0,295,0,0,0,1639,35215510601729,92
173,0,46,0,0,0,1781,35215510601729,93
71,0,447,38,0,0,1444,35215510601729,94
149,0,13,26,0,0,1812,35215510601729,95
67,0,231,0,0,0,1702,35215510601729,96
198,0,38,627,0,0,1137,35215510601729,97
62,0,92,31,0,0,1815,35215510601729,98
307,0,0,0,0,0,1693,35215510601729,99
184,0,261,0,0,0,1555,35215510601729,100
214,0,0,0,0,0,1786,14450400144316383,1
920,0,0,0,0,0,1080,14450400144316383,2
1035,0,0,0,681,0,284,14450400144316383,3
362,0,0,0,114,0,1524,14450400144316383,4
261,0,0,0,0,0,1739,14450400144316383,5
155,0,0,0,0,0,1845,14450400144316383,6
1855,0,0,0,0,0,145,14450400144316383,7
264,0,0,0,0,0,1736,14450400144316383,8
157,0,0,0,0,0,1843,14450400144316383,9
144,0,0,0,0,0,1856,14450400144316383,10
1158,0,0,0,0,0,842,14450400144316383,11
60,0,0,0,0,0,1940,14450400144316383,12
342,0,0,0,0,0,1658,14450400144316383,13
809,0,0,0,0,0,1191,14450400144316383,14
421,0,0,0,0,0,1579,14450400144316383,15
387,0,0,0,0,0,1613,14450400144316383,16
430,0,0,0,0,0,1570,14450400144316383,17
413,0,0,0,0,0,1587,14450400144316383,18
637,0,0,0,0,0,1363,14450400144316383,19
1512,0,0,0,0,0,488,14450400144316383,20
1450,0,0,0,9,0,541,14450400144316383,21
397,0,0,0,0,48,1555,14450400144316383,22
349,0,0,0,0,89,1562,14450400144316383,23
338,0,0,0,0,0,1662,14450400144316383,24
962,0,0,0,0,0,1038,14450400144316383,25
333,0,0,0,0,0,1667,14450400144316383,26
337,0,0,0,0,0,1663,14450400144316383,27
281,0,0,0,0,0,1719,14450400144316383,28
640,0,0,0,0,0,1360,14450400144316383,29
986,0,0,0,0,31,983,14450400144316383,30
202,0,0,0,0,0,1798,14450400144316383,31
773,0,0,0,0,0,1227,14450400144316383,32
88,0,0,0,0,22,1890,14450400144316383,33
1427,0,0,0,0,0,573,14450400144316383,34
429,0,0,0,0,561,1010,14450400144316383,35
360,0,0,0,0,0,1640,14450400144316383,36
703,0,0,0,0,0,1297,14450400144316383,37
324,0,0,0,0,0,1676,14450400144316383,38
377,0,0,0,0,457,1166,14450400144316383,39
700,0,0,0,0,169,1131,14450400144316383,40
323,0,0,0,42,0,1635,14450400144316383,41
245,0,0,0,0,0,1755,14450400144316383,42
371,0,0,0,0,0,1629,14450400144316383,43
945,0,0,0,0,393,662,14450400144316383,44
289,0,0,0,0,0,1711,14450400144316383,45
344,0,0,0,0,107,1549,14450400144316383,46
721,0,0,0,0,0,1279,14450400144316383,47
419,0,0,0,0,86,1495,14450400144316383,48
1052,0,0,0,0,0,948,14450400144316383,49
962,0,0,0,0,93,945,14450400144316383,50
327,0,0,0,0,0,1673,14450400144316383,51
526,0,0,0,0,0,1474,14450400144316383,52
920,0,0,0,0,0,1080,14450400144316383,53
805,0,0,0,0,459,736,14450400144316383,54
557,0,0,0,0,19,1424,14450400144316383,55
704,0,0,0,0,0,1296,14450400144316383,56
56,0,0,0,0,0,1944,14450400144316383,57
368,0,0,0,0,0,1632,14450400144316383,58
355,0,0,0,0,1,1644,14450400144316383,59
436,0,0,0,0,0,1564,14450400144316383,60
275,0,0,0,0,0,1725,14450400144316383,61
298,0,0,0,0,0,1702,14450400144316383,62
1317,0,0,0,0,0,683,14450400144316383,63
789,0,0,0,0,0,1211,14450400144316383,64
1037,0,0,0,0,0,963,14450400144316383,65
659,0,0,0,0,0,1341,14450400144316383,66
942,0,0,0,0,0,1058,14450400144316383,67
175,0,0,0,0,0,1825,14450400144316383,68
79,0,0,0,0,83,1838,14450400144316383,69
839,0,0,0,0,0,1161,14450400144316383,70
675,0,0,0,0,0,1325,14450400144316383,71
187,0,0,0,0,0,1813,14450400144316383,72
227,0,0,0,0,25,1748,14450400144316383,73
221,0,0,0,0,15,1764,14450400144316383,74
834,0,0,0,0,0,1166,14450400144316383,75
291,0,0,0,0,63,1646,14450400144316383,76
1042,0,0,0,0,0,958,14450400144316383,77
291,0,0,0,0,0,1709,14450400144316383,78
635,0,0,0,0,0,1365,14450400144316383,79
1124,0,0,0,0,0,876,14450400144316383,80
433,0,0,0,158,0,1409,14450400144316383,81
115,0,0,0,0,0,1885,14450400144316383,82
907,0,0,0,255,0,838,14450400144316383,83
296,0,0,0,0,0,1704,14450400144316383,84
358,0,0,0,0,57,1585,14450400144316383,85
358,0,0,0,0,0,1642,14450400144316383,86
233,0,0,0,0,0,1767,14450400144316383,87
1133,0,0,0,0,0,867,14450400144316383,88
527,0,0,0,0,0,1473,14450400144316383,89
128,0,0,0,0,0,1872,14450400144316383,90
128,0,0,0,0,0,1872,14450400144316383,91
81,0,0,0,0,0,1919,14450400144316383,92
608,0,0,0,0,60,1332,14450400144316383,93
843,0,0,0,0,159,998,14450400144316383,94
463,0,0,0,0,0,1537,14450400144316383,95
308,0,0,0,0,0,1692,14450400144316383,96
1661,0,0,0,0,0,339,14450400144316383,97
817,0,0,0,0,0,1183,14450400144316383,98
432,0,0,0,0,54,1514,14450400144316383,99
727,0,0,0,0,146,1127,14450400144316383,100
267,0,0,0,485,522,726,14450400144318431,1
168,0,0,0,0,0,1832,14450400144318431,2
816,0,0,0,0,0,1184,14450400144318431,3
735,0,0,0,0,0,1265,14450400144318431,4
274,0,0,0,0,0,1726,14450400144318431,5
770,0,0,0,0,0,1230,14450400144318431,6
281,0,0,0,0,0,1719,14450400144318431,7
469,0,0,0,0,0,1531,14450400144318431,8
246,0,0,0,0,0,1754,14450400144318431,9
400,0,0,0,0,0,1600,14450400144318431,10
698,0,0,0,0,0,1302,14450400144318431,11
145,0,0,0,0,0,1855,14450400144318431,12
361,0,0,0,0,0,1639,14450400144318431,13
913,0,0,0,0,0,1087,14450400144318431,14
1043,0,0,0,0,0,957,14450400144318431,15
122,0,0,0,0,0,1878,14450400144318431,16
422,0,0,0,0,0,1578,14450400144318431,17
1126,0,0,0,0,309,565,14450400144318431,18
700,0,0,0,24,0,1276,14450400144318431,19
596,0,0,0,0,0,1404,14450400144318431,20
250,0,0,0,0,0,1750,14450400144318431,21
87,0,0,0,0,0,1913,14450400144318431,22
755,0,0,0,0,0,1245,14450400144318431,23
1187,0,0,0,0,0,813,14450400144318431,24
427,0,0,0,0,0,1573,14450400144318431,25
1019,0,0,0,0,0,981,14450400144318431,26
1106,0,0,0,0,0,894,14450400144318431,27
1288,0,0,0,0,0,712,14450400144318431,28
331,0,0,0,0,0,1669,14450400144318431,29
224,0,0,0,0,0,1776,14450400144318431,30
722,0,0,0,0,75,1203,14450400144318431,31
553,0,0,0,0,0,1447,14450400144318431,32
619,0,0,0,0,0,1381,14450400144318431,33
407,0,0,0,0,0,1593,14450400144318431,34
1506,0,0,0,0,0,494,14450400144318431,35
437,0,0,0,0,0,1563,14450400144318431,36
557,0,0,0,0,0,1443,14450400144318431,37
94,0,0,0,0,0,1906,14450400144318431,38
663,0,0,0,0,0,1337,14450400144318431,39
428,0,0,0,0,0,1572,14450400144318431,40
868,0,0,0,0,0,1132,14450400144318431,41
1103,0,0,0,0,0,897,14450400144318431,42
343,0,0,0,0,0,1657,14450400144318431,43
364,0,0,0,0,0,1636,14450400144318431,44
592,0,0,0,0,0,1408,14450400144318431,45
225,0,0,0,0,0,1775,14450400144318431,46
784,0,0,0,0,0,1216,14450400144318431,47
139,0,0,0,0,0,1861,14450400144318431,48
196,0,0,0,0,52,1752,14450400144318431,49
757,0,0,0,0,0,1243,14450400144318431,50
935,0,0,0,0,0,1065,14450400144318431,51
512,0,0,0,0,0,1488,14450400144318431,52
171,0,0,0,0,0,1829,14450400144318431,53
1154,0,0,0,0,0,846,14450400144318431,54
167,58,0,0,0,0,1775,14450400144318431,55
288,0,0,0,0,0,1712,14450400144318431,56
716,0,0,0,0,0,1284,14450400144318431,57
841,0,0,0,0,0,1159,14450400144318431,58
1023,0,0,0,0,0,977,14450400144318431,59
614,0,0,0,0,0,1386,14450400144318431,60
1354,0,0,0,0,0,646,14450400144318431,61
424,0,0,0,0,0,1576,14450400144318431,62
744,0,0,0,0,0,1256,14450400144318431,63
382,0,0,0,0,0,1618,14450400144318431,64
725,0,0,0,0,0,1275,14450400144318431,65
362,0,0,0,0,0,1638,14450400144318431,66
720,12,0,0,0,0,1268,14450400144318431,67
126,0,0,0,0,0,1874,14450400144318431,68
110,0,0,0,0,0,1890,14450400144318431,69
522,0,0,0,0,0,1478,14450400144318431,70
455,0,0,0,0,0,1545,14450400144318431,71
453,0,0,0,0,0,1547,14450400144318431,72
468,0,0,0,0,0,1532,14450400144318431,73
929,0,0,0,0,455,616,14450400144318431,74
249,0,0,0,92,0,1659,14450400144318431,75
363,0,0,0,0,0,1637,14450400144318431,76
556,0,0,0,0,0,1444,14450400144318431,77
641,0,0,0,0,0,1359,14450400144318431,78
151,0,0,0,0,0,1849,14450400144318431,79
419,0,0,0,0,0,1581,14450400144318431,80
806,0,0,0,0,329,865,14450400144318431,81
635,0,0,0,0,0,1365,14450400144318431,82
410,0,0,0,0,0,1590,14450400144318431,83
430,0,0,0,0,0,1570,14450400144318431,84
299,0,0,0,0,0,1701,14450400144318431,85
187,0,0,0,0,0,1813,14450400144318431,86
137,0,0,0,0,0,1863,14450400144318431,87
557,0,0,0,0,103,1340,14450400144318431,88
822,0,0,0,0,0,1178,14450400144318431,89
1087,0,0,0,0,386,527,14450400144318431,90
563,0,0,0,0,0,1437,14450400144318431,91
404,0,0,0,0,0,1596,14450400144318431,92
241,0,0,0,0,61,1698,14450400144318431,93
928,0,0,0,0,0,1072,14450400144318431,94
148,0,0,0,0,0,1852,14450400144318431,95
541,0,0,0,0,0,1459,14450400144318431,96
137,0,0,0,0,0,1863,14450400144318431,97
1064,0,0,0,0,0,936,14450400144318431,98
1006,0,0,0,0,0,994,14450400144318431,99
534,0,0,0,1,0,1465,14450400144318431,100
1854,0,0,0,0,0,146,14485584516405214,1
1090,0,0,0,0,0,910,14485584516405214,2
243,0,0,0,0,0,1757,14485584516405214,3
99,0,0,0,0,0,1901,14485584516405214,4
638,0,0,0,0,0,1362,14485584516405214,5
224,0,0,0,0,0,1776,14485584516405214,6
597,0,0,0,0,0,1403,14485584516405214,7
1112,0,0,0,3,0,885,14485584516405214,8
84,0,0,0,0,0,1916,14485584516405214,9
286,0,0,0,149,0,1565,14485584516405214,10
607,0,0,0,0,0,1393,14485584516405214,11
168,0,0,0,0,0,1832,14485584516405214,12
961,0,0,0,124,98,817,14485584516405214,13
478,0,0,0,0,0,1522,14485584516405214,14
125,0,0,0,0,0,1875,14485584516405214,15
286,0,0,0,166,0,1548,14485584516405214,16
1420,0,0,0,0,313,267,14485584516405214,17
138,0,0,0,0,0,1862,14485584516405214,18
325,0,0,0,0,0,1675,14485584516405214,19
366,0,0,0,0,992,642,14485584516405214,20
321,0,0,0,0,0,1679,14485584516405214,21
444,0,0,0,0,97,1459,14485584516405214,22
331,0,0,0,0,0,1669,14485584516405214,23
324,0,0,0,146,35,1495,14485584516405214,24
589,0,0,0,365,0,1046,14485584516405214,25
193,0,0,0,0,0,1807,14485584516405214,26
85,0,0,0,0,0,1915,14485584516405214,27
1417,0,0,0,0,0,583,14485584516405214,28
730,0,0,0,0,0,1270,14485584516405214,29
1526,0,0,0,0,0,474,14485584516405214,30
666,0,0,0,0,57,1277,14485584516405214,31
1265,0,0,0,0,55,680,14485584516405214,32
1015,0,0,0,46,118,821,14485584516405214,33
546,0,0,0,0,0,1454,14485584516405214,34
482,0,0,0,0,0,1518,14485584516405214,35
612,0,0,0,0,0,1388,14485584516405214,36
233,0,0,0,0,0,1767,14485584516405214,37
331,0,0,0,0,0,1669,14485584516405214,38
581,0,0,0,0,0,1419,14485584516405214,39
585,0,0,0,89,0,1326,14485584516405214,40
131,0,0,0,0,0,1869,14485584516405214,41
433,0,0,0,0,0,1567,14485584516405214,42
1036,0,0,0,0,0,964,14485584516405214,43
664,0,0,0,0,0,1336,14485584516405214,44
1105,0,0,0,0,0,895,14485584516405214,45
548,0,0,0,159,0,1293,14485584516405214,46
705,0,0,0,0,0,1295,14485584516405214,47
244,0,0,0,24,0,1732,14485584516405214,48
231,0,0,0,0,0,1769,14485584516405214,49
250,0,0,0,453,366,931,14485584516405214,50
175,0,0,0,0,22,1803,14485584516405214,51
673,0,0,0,0,0,1327,14485584516405214,52
382,0,0,0,0,316,1302,14485584516405214,53
83,0,0,0,0,0,1917,14485584516405214,54
465,0,0,0,0,0,1535,14485584516405214,55
913,0,0,0,0,46,1041,14485584516405214,56
1277,0,0,0,0,80,643,14485584516405214,57
852,0,0,0,0,0,1148,14485584516405214,58
647,0,0,0,0,0,1353,14485584516405214,59
119,0,0,0,0,0,1881,14485584516405214,60
726,0,0,0,0,0,1274,14485584516405214,61
1591,0,0,0,0,0,409,14485584516405214,62
626,0,0,0,0,0,1374,14485584516405214,63
569,0,0,0,0,203,1228,14485584516405214,64
352,0,0,0,0,128,1520,14485584516405214,65
286,0,0,0,0,80,1634,14485584516405214,66
712,0,0,0,0,3,1285,14485584516405214,67
73,0,0,0,0,0,1927,14485584516405214,68
671,0,0,0,0,0,1329,14485584516405214,69
266,0,0,0,0,0,1734,14485584516405214,70
618,0,0,0,19,27,1336,14485584516405214,71
411,0,0,0,0,0,1589,14485584516405214,72
126,0,0,0,0,0,1874,14485584516405214,73
314,0,0,0,0,0,1686,14485584516405214,74
436,0,0,0,0,0,1564,14485584516405214,75
740,0,0,0,0,0,1260,14485584516405214,76
203,0,0,0,0,0,1797,14485584516405214,77
734,0,0,0,0,412,854,14485584516405214,78
1143,0,0,0,0,62,795,14485584516405214,79
354,0,0,0,0,0,1646,14485584516405214,80
351,0,0,0,0,0,1649,14485584516405214,81
476,0,0,0,60,0,1464,14485584516405214,82
135,0,0,0,0,119,1746,14485584516405214,83
210,0,0,0,16,0,1774,14485584516405214,84
834,0,0,0,0,0,1166,14485584516405214,85
387,0,0,0,0,0,1613,14485584516405214,86
602,0,0,0,0,0,1398,14485584516405214,87
129,0,0,0,0,0,1871,14485584516405214,88
544,0,0,0,0,0,1456,14485584516405214,89
1054,0,0,0,0,0,946,14485584516405214,90
195,0,0,0,0,399,1406,14485584516405214,91
509,0,0,0,0,0,1491,14485584516405214,92
328,0,0,0,0,0,1672,14485584516405214,93
703,0,0,0,0,0,1297,14485584516405214,94
620,0,0,0,0,0,1380,14485584516405214,95
421,0,0,0,0,0,1579,14485584516405214,96
197,68,0,0,0,0,1735,14485584516405214,97
775,0,0,0,0,0,1225,14485584516405214,98
177,0,0,0,0,0,1823,14485584516405214,99
283,0,0,0,0,0,1717,14485584516405214,100
139,0,0,0,0,0,1861,14485584516405215,1
133,0,0,0,0,0,1867,14485584516405215,2
1395,0,0,0,0,0,605,14485584516405215,3
495,0,0,0,0,0,1505,14485584516405215,4
595,0,0,0,160,3,1242,14485584516405215,5
1141,0,0,0,0,0,859,14485584516405215,6
1275,0,0,0,0,0,725,14485584516405215,7
542,0,0,0,0,0,1458,14485584516405215,8
857,0,0,0,0,9,1134,14485584516405215,9
708,0,0,0,0,0,1292,14485584516405215,10
165,0,0,0,0,0,1835,14485584516405215,11
525,0,0,0,0,0,1475,14485584516405215,12
559,0,0,0,0,51,1390,14485584516405215,13
213,0,0,0,195,0,1592,14485584516405215,14
348,0,0,0,0,221,1431,14485584516405215,15
404,0,0,0,0,0,1596,14485584516405215,16
388,0,0,0,0,31,1581,14485584516405215,17
318,0,0,0,223,0,1459,14485584516405215,18
642,0,0,0,0,0,1358,14485584516405215,19
560,0,0,0,0,0,1440,14485584516405215,20
300,0,0,0,0,0,1700,14485584516405215,21
1528,0,0,0,0,0,472,14485584516405215,22
432,0,0,0,0,0,1568,14485584516405215,23
275,0,0,0,0,0,1725,14485584516405215,24
491,0,0,0,0,0,1509,14485584516405215,25
637,0,0,0,116,0,1247,14485584516405215,26
494,0,0,0,0,0,1506,14485584516405215,27
943,0,0,0,0,0,1057,14485584516405215,28
795,0,0,0,0,0,1205,14485584516405215,29
1503,0,0,0,0,0,497,14485584516405215,30
634,0,0,0,0,0,1366,14485584516405215,31
214,0,0,0,0,0,1786,14485584516405215,32
128,0,0,0,0,0,1872,14485584516405215,33
426,0,0,0,0,0,1574,14485584516405215,34
103,0,0,0,0,0,1897,14485584516405215,35
171,0,0,0,0,0,1829,14485584516405215,36
612,0,0,0,0,0,1388,14485584516405215,37
252,0,0,0,0,0,1748,14485584516405215,38
201,0,0,0,0,0,1799,14485584516405215,39
155,0,0,0,0,0,1845,14485584516405215,40
582,0,0,0,0,863,555,14485584516405215,41
1722,0,0,0,0,0,278,14485584516405215,42
540,0,0,0,0,0,1460,14485584516405215,43
371,0,0,0,0,0,1629,14485584516405215,44
240,0,0,1,0,0,1759,14485584516405215,45
146,0,0,0,0,0,1854,14485584516405215,46
355,0,0,0,0,0,1645,14485584516405215,47
207,0,0,0,0,0,1793,14485584516405215,48
263,0,0,0,0,0,1737,14485584516405215,49
336,0,0,0,7,0,1657,14485584516405215,50
702,0,0,0,0,0,1298,14485584516405215,51
218,0,0,0,0,0,1782,14485584516405215,52
389,0,0,0,0,0,1611,14485584516405215,53
259,0,0,0,0,0,1741,14485584516405215,54
577,0,0,0,258,219,946,14485584516405215,55
142,0,0,0,0,0,1858,14485584516405215,56
960,0,0,0,0,0,1040,14485584516405215,57
453,0,0,0,0,0,1547,14485584516405215,58
688,0,0,0,0,0,1312,14485584516405215,59
463,0,0,0,0,0,1537,14485584516405215,60
477,0,0,0,0,0,1523,14485584516405215,61
54,0,0,0,0,0,1946,14485584516405215,62
583,0,0,0,0,0,1417,14485584516405215,63
208,0,0,0,0,0,1792,14485584516405215,64
245,0,0,0,0,0,1755,14485584516405215,65
771,0,0,0,0,0,1229,14485584516405215,66
144,0,0,0,0,0,1856,14485584516405215,67
641,0,0,0,163,0,1196,14485584516405215,68
720,0,0,0,0,219,1061,14485584516405215,69
754,0,0,0,0,0,1246,14485584516405215,70
1235,0,0,0,0,0,765,14485584516405215,71
932,0,0,0,0,0,1068,14485584516405215,72
798,0,0,0,49,0,1153,14485584516405215,73
284,0,0,0,0,0,1716,14485584516405215,74
179,0,0,0,0,0,1821,14485584516405215,75
79,0,0,0,0,0,1921,14485584516405215,76
365,0,0,0,0,0,1635,14485584516405215,77
780,0,0,0,0,0,1220,14485584516405215,78
136,0,0,0,0,0,1864,14485584516405215,79
644,0,0,0,0,0,1356,14485584516405215,80
666,0,0,0,0,0,1334,14485584516405215,81
408,0,0,0,0,0,1592,14485584516405215,82
508,0,0,0,0,0,1492,14485584516405215,83
555,0,0,0,0,0,1445,14485584516405215,84
444,0,0,0,0,0,1556,14485584516405215,85
322,0,0,0,0,0,1678,14485584516405215,86
503,0,0,0,0,0,1497,14485584516405215,87
271,0,0,0,0,0,1729,14485584516405215,88
538,0,0,0,0,0,1462,14485584516405215,89
291,0,0,0,0,0,1709,14485584516405215,90
367,0,0,0,0,0,1633,14485584516405215,91
196,0,0,0,0,0,1804,14485584516405215,92
