Generalist_NE,Generalist_nonNE,Arc_3,Arc_6,Arc_1,Arc_5,None,Start,Walk
149,65,542,354,0,0,890,8964670488576,96
0,0,405,0,0,0,1595,8964670488576,97
0,0,281,0,0,0,1719,8964670488576,98
0,0,283,70,0,0,1647,8964670488576,99
116,215,1343,0,0,0,326,8964670488576,100
0,0,331,97,0,0,1572,8964670488577,1
0,187,792,187,0,0,834,8964670488577,2
0,3,256,0,0,0,1741,8964670488577,3
0,22,30,28,0,0,1920,8964670488577,4
33,9,177,185,0,0,1596,8964670488577,5
0,0,368,0,0,0,1632,8964670488577,6
0,35,306,0,0,0,1659,8964670488577,7
0,0,524,0,0,0,1476,8964670488577,8
0,152,600,5,0,0,1243,8964670488577,9
0,259,240,0,0,0,1501,8964670488577,10
0,44,575,0,0,0,1381,8964670488577,11
0,36,37,15,0,0,1912,8964670488577,12
0,462,165,278,0,0,1095,8964670488577,13
115,10,368,0,0,0,1507,8964670488577,14
0,118,266,0,0,0,1616,8964670488577,15
0,0,529,189,0,0,1282,8964670488577,16
0,39,484,177,0,0,1300,8964670488577,17
0,154,633,132,0,0,1081,8964670488577,18
36,0,741,565,0,0,658,8964670488577,19
0,0,436,83,0,0,1481,8964670488577,20
0,0,184,0,0,0,1816,8964670488577,21
0,0,662,0,0,0,1338,8964670488577,22
0,0,296,92,0,0,1612,8964670488577,23
0,118,196,178,0,0,1508,8964670488577,24
0,0,198,138,0,0,1664,8964670488577,25
0,0,61,52,0,0,1887,8964670488577,26
0,0,237,0,0,0,1763,8964670488577,27
0,0,103,92,0,0,1805,8964670488577,28
0,233,302,6,0,0,1459,8964670488577,29
0,0,151,367,0,0,1482,8964670488577,30
0,0,405,0,0,0,1595,8964670488577,31
0,18,380,0,0,0,1602,8964670488577,32
0,0,184,24,0,0,1792,8964670488577,33
0,5,471,386,0,0,1138,8964670488577,34
64,28,195,39,0,0,1674,8964670488577,35
0,119,1072,46,0,0,763,8964670488577,36
31,0,1060,82,0,0,827,8964670488577,37
0,62,255,0,0,0,1683,8964670488577,38
0,0,358,156,0,0,1486,8964670488577,39
0,18,285,0,0,0,1697,8964670488577,40
76,211,258,35,0,0,1420,8964670488577,41
0,190,1317,0,0,0,493,8964670488577,42
0,0,259,8,0,0,1733,8964670488577,43
0,61,38,0,0,0,1901,8964670488577,44
0,122,430,0,0,0,1448,8964670488577,45
0,0,805,181,0,0,1014,8964670488577,46
0,383,187,0,0,0,1430,8964670488577,47
109,0,323,0,0,0,1568,8964670488577,48
0,0,425,168,0,0,1407,8964670488577,49
0,35,249,0,0,0,1716,8964670488577,50
0,165,81,0,0,0,1754,8964670488577,51
0,208,103,0,0,0,1689,8964670488577,52
0,0,185,0,0,0,1815,8964670488577,53
193,4,626,28,0,0,1149,8964670488577,54
0,0,233,0,0,0,1767,8964670488577,55
222,146,129,41,0,0,1462,8964670488577,56
0,27,629,34,0,0,1310,8964670488577,57
0,7,163,4,0,0,1826,8964670488577,58
0,0,240,0,0,0,1760,8964670488577,59
0,164,216,0,0,0,1620,8964670488577,60
0,38,694,88,0,0,1180,8964670488577,61
0,0,546,0,0,0,1454,8964670488577,62
0,0,109,0,0,0,1891,8964670488577,63
0,0,284,0,0,0,1716,8964670488577,64
0,0,485,275,0,0,1240,8964670488577,65
84,1,480,102,0,0,1333,8964670488577,66
0,236,304,0,0,0,1460,8964670488577,67
0,97,188,3,0,0,1712,8964670488577,68
0,338,757,0,0,0,905,8964670488577,69
0,196,482,0,0,0,1322,8964670488577,70
137,114,29,0,0,0,1720,8964670488577,71
0,231,190,0,0,0,1579,8964670488577,72
0,70,1026,0,0,0,904,8964670488577,73
0,116,129,0,0,0,1755,8964670488577,74
0,0,178,0,0,0,1822,8964670488577,75
113,0,445,154,0,0,1288,8964670488577,76
0,70,337,123,0,0,1470,8964670488577,77
0,40,116,0,0,0,1844,8964670488577,78
0,201,227,131,0,0,1441,8964670488577,79
63,36,453,351,0,0,1097,8964670488577,80
321,0,313,0,0,0,1366,8964670488577,81
0,0,496,34,0,0,1470,8964670488577,82
0,0,323,0,0,0,1677,8964670488577,83
0,0,47,18,0,0,1935,8964670488577,84
0,31,305,131,0,0,1533,8964670488577,85
0,63,84,0,0,0,1853,8964670488577,86
0,19,358,71,0,0,1552,8964670488577,87
0,200,629,31,0,0,1140,8964670488577,88
0,0,333,274,0,0,1393,8964670488577,89
21,127,799,0,0,0,1053,8964670488577,90
0,146,238,30,0,0,1586,8964670488577,91
21,0,262,11,0,0,1706,8964670488577,92
0,43,218,0,0,0,1739,8964670488577,93
0,0,385,0,0,0,1615,8964670488577,94
0,222,582,0,0,0,1196,8964670488577,95
0,0,85,407,0,0,1508,8964670488577,96
0,0,281,393,0,0,1326,8964670488577,97
0,218,433,32,0,0,1317,8964670488577,98
0,159,211,0,0,0,1630,8964670488577,99
0,200,997,263,0,0,540,8964670488577,100
44,0,131,0,0,0,1825,8964687265793,1
0,0,233,0,0,0,1767,8964687265793,2
0,0,358,116,0,0,1526,8964687265793,3
0,0,211,0,0,0,1789,8964687265793,4
0,0,539,0,0,0,1461,8964687265793,5
0,0,826,62,0,0,1112,8964687265793,6
0,434,368,0,0,0,1198,8964687265793,7
0,0,357,23,0,0,1620,8964687265793,8
0,0,91,36,0,0,1873,8964687265793,9
0,0,145,222,0,0,1633,8964687265793,10
0,0,280,327,0,0,1393,8964687265793,11
0,0,343,0,0,0,1657,8964687265793,12
20,0,465,0,0,0,1515,8964687265793,13
0,0,115,264,0,0,1621,8964687265793,14
0,0,267,21,0,0,1712,8964687265793,15
0,0,107,0,0,0,1893,8964687265793,16
0,0,319,0,0,0,1681,8964687265793,17
0,20,140,0,0,0,1840,8964687265793,18
0,0,526,107,0,0,1367,8964687265793,19
0,0,606,220,0,0,1174,8964687265793,20
0,130,372,0,0,0,1498,8964687265793,21
0,0,179,0,0,0,1821,8964687265793,22
0,0,711,241,0,0,1048,8964687265793,23
0,9,116,0,0,0,1875,8964687265793,24
17,9,187,6,0,0,1781,8964687265793,25
0,0,593,0,0,0,1407,8964687265793,26
0,0,195,186,0,0,1619,8964687265793,27
0,27,329,730,0,0,914,8964687265793,28
0,105,706,3,0,0,1186,8964687265793,29
0,0,577,0,0,0,1423,8964687265793,30
0,0,202,0,0,0,1798,8964687265793,31
4,0,374,122,0,0,1500,8964687265793,32
0,0,395,167,0,0,1438,8964687265793,33
0,0,1067,0,0,0,933,8964687265793,34
0,0,247,0,0,0,1753,8964687265793,35
0,0,872,0,0,0,1128,8964687265793,36
0,0,514,62,0,0,1424,8964687265793,37
94,0,412,0,0,0,1494,8964687265793,38
0,0,378,180,0,0,1442,8964687265793,39
0,32,216,258,0,0,1494,8964687265793,40
0,0,119,0,0,0,1881,8964687265793,41
0,0,403,0,0,0,1597,8964687265793,42
0,0,362,0,0,0,1638,8964687265793,43
0,0,332,0,0,0,1668,8964687265793,44
0,0,483,0,0,0,1517,8964687265793,45
0,36,1263,12,0,0,689,8964687265793,46
0,0,246,0,0,0,1754,8964687265793,47
0,0,211,50,0,0,1739,8964687265793,48
0,0,219,22,0,0,1759,8964687265793,49
0,0,901,0,0,0,1099,8964687265793,50
0,0,828,40,0,0,1132,8964687265793,51
55,66,1109,0,0,0,770,8964687265793,52
0,0,277,5,0,0,1718,8964687265793,53
0,0,320,115,0,0,1565,8964687265793,54
0,0,261,0,0,0,1739,8964687265793,55
0,0,182,0,0,0,1818,8964687265793,56
0,0,325,95,0,0,1580,8964687265793,57
0,0,193,0,0,0,1807,8964687265793,58
0,0,317,266,0,0,1417,8964687265793,59
0,0,123,365,0,0,1512,8964687265793,60
0,0,364,70,0,0,1566,8964687265793,61
0,0,733,21,0,0,1246,8964687265793,62
0,0,222,0,0,0,1778,8964687265793,63
0,0,261,0,0,0,1739,8964687265793,64
0,31,935,219,0,0,815,8964687265793,65
51,0,289,14,0,0,1646,8964687265793,66
0,218,77,23,0,0,1682,8964687265793,67
0,0,418,179,0,0,1403,8964687265793,68
21,0,472,3,0,0,1504,8964687265793,69
0,8,534,135,0,0,1323,8964687265793,70
0,214,724,55,0,0,1007,8964687265793,71
2,0,116,0,0,0,1882,8964687265793,72
0,74,382,341,0,0,1203,8964687265793,73
0,21,623,0,0,0,1356,8964687265793,74
0,0,181,0,0,0,1819,8964687265793,75
0,25,145,37,0,0,1793,8964687265793,76
0,0,141,36,0,0,1823,8964687265793,77
0,0,399,53,0,0,1548,8964687265793,78
0,0,145,0,0,0,1855,8964687265793,79
0,0,242,0,0,0,1758,8964687265793,80
0,0,250,0,0,0,1750,8964687265793,81
0,51,728,0,0,0,1221,8964687265793,82
0,0,168,0,0,0,1832,8964687265793,83
0,0,519,0,0,0,1481,8964687265793,84
0,0,392,0,0,0,1608,8964687265793,85
0,0,439,210,0,0,1351,8964687265793,86
0,0,195,0,0,0,1805,8964687265793,87
0,0,284,0,0,0,1716,8964687265793,88
0,0,262,0,0,0,1738,8964687265793,89
0,0,872,5,0,0,1123,8964687265793,90
0,0,219,131,0,0,1650,8964687265793,91
0,142,153,1,0,0,1704,8964687265793,92
51,37,136,118,0,0,1658,8964687265793,93
0,0,50,197,0,0,1753,8964687265793,94
0,18,313,0,0,0,1669,8964687265793,95
0,36,434,0,0,0,1530,8964687265793,96
0,73,582,151,0,0,1194,8964687265793,97
0,0,638,20,0,0,1342,8964687265793,98
0,0,575,0,0,0,1425,8964687265793,99
0,14,451,104,0,0,1431,8964687265793,100
205,90,120,0,0,0,1585,44149042577409,1
0,0,104,223,0,0,1673,44149042577409,2
527,0,428,21,0,0,1024,44149042577409,3
0,0,133,0,0,0,1867,44149042577409,4
30,0,739,0,0,0,1231,44149042577409,5
69,0,355,45,0,0,1531,44149042577409,6
212,0,107,0,0,0,1681,44149042577409,7
116,0,245,64,0,0,1575,44149042577409,8
90,0,108,0,0,0,1802,44149042577409,9
333,0,115,0,0,0,1552,44149042577409,10
373,0,325,0,0,0,1302,44149042577409,11
0,0,47,0,0,0,1953,44149042577409,12
0,0,362,4,0,0,1634,44149042577409,13
56,0,185,0,0,0,1759,44149042577409,14
1,790,97,23,0,0,1089,44149042577409,15
36,0,214,159,0,0,1591,44149042577409,16
183,0,604,18,0,0,1195,44149042577409,17
267,90,251,264,0,0,1128,44149042577409,18
0,558,402,0,0,0,1040,44149042577409,19
112,0,458,0,0,0,1430,44149042577409,20
23,0,931,0,0,0,1046,44149042577409,21
0,253,500,0,0,0,1247,44149042577409,22
44,0,957,0,0,0,999,44149042577409,23
0,195,1029,0,0,0,776,44149042577409,24
0,4,641,0,0,0,1355,44149042577409,25
159,0,145,0,0,0,1696,44149042577409,26
0,0,40,0,0,0,1960,44149042577409,27
12,0,890,0,0,0,1098,44149042577409,28
0,0,322,24,0,0,1654,44149042577409,29
114,600,452,0,0,0,834,44149042577409,30
107,0,1085,54,0,0,754,44149042577409,31
0,0,274,72,0,0,1654,44149042577409,32
21,21,549,0,0,0,1409,44149042577409,33
0,25,363,0,0,0,1612,44149042577409,34
85,0,416,0,0,0,1499,44149042577409,35
154,0,7,82,0,0,1757,44149042577409,36
2,0,204,14,0,0,1780,44149042577409,37
0,0,501,490,0,0,1009,44149042577409,38
79,6,60,0,0,0,1855,44149042577409,39
5,0,244,234,0,0,1517,44149042577409,40
0,134,558,26,0,0,1282,44149042577409,41
0,0,422,140,0,0,1438,44149042577409,42
331,0,411,0,0,0,1258,44149042577409,43
0,628,36,0,0,0,1336,44149042577409,44
0,0,197,0,0,0,1803,44149042577409,45
17,38,1075,13,0,0,857,44149042577409,46
51,0,332,12,0,0,1605,44149042577409,47
0,0,261,35,0,0,1704,44149042577409,48
6,0,126,0,0,0,1868,44149042577409,49
0,145,206,6,0,0,1643,44149042577409,50
132,0,299,0,0,0,1569,44149042577409,51
108,0,257,0,0,0,1635,44149042577409,52
0,0,120,6,0,0,1874,44149042577409,53
89,0,755,0,0,0,1156,44149042577409,54
62,0,182,0,0,0,1756,44149042577409,55
0,0,722,35,0,0,1243,44149042577409,56
50,8,254,203,0,0,1485,44149042577409,57
0,41,273,0,0,0,1686,44149042577409,58
142,0,187,257,0,0,1414,44149042577409,59
0,0,132,0,0,0,1868,44149042577409,60
4,0,732,78,0,0,1186,44149042577409,61
48,0,891,0,0,0,1061,44149042577409,62
0,0,548,22,0,0,1430,44149042577409,63
0,0,322,0,0,0,1678,44149042577409,64
116,0,210,0,0,0,1674,44149042577409,65
177,137,207,0,0,0,1479,44149042577409,66
367,0,281,0,0,0,1352,44149042577409,67
0,0,769,0,0,0,1231,44149042577409,68
0,0,68,52,0,0,1880,44149042577409,69
0,0,182,4,0,0,1814,44149042577409,70
2,106,386,0,0,0,1506,44149042577409,71
129,64,378,0,0,0,1429,44149042577409,72
131,0,167,179,0,0,1523,44149042577409,73
0,0,187,0,0,0,1813,44149042577409,74
23,0,970,139,0,0,868,44149042577409,75
11,0,761,128,0,0,1100,44149042577409,76
85,4,172,0,0,0,1739,44149042577409,77
3,0,519,0,0,0,1478,44149042577409,78
196,0,29,0,0,0,1775,44149042577409,79
9,191,239,32,0,0,1529,44149042577409,80
7,0,537,0,0,0,1456,44149042577409,81
0,26,528,90,0,0,1356,44149042577409,82
259,0,99,0,0,0,1642,44149042577409,83
112,0,519,163,0,0,1206,44149042577409,84
0,0,126,0,0,0,1874,44149042577409,85
0,0,179,25,0,0,1796,44149042577409,86
244,0,515,59,0,0,1182,44149042577409,87
0,468,142,0,0,0,1390,44149042577409,88
125,0,119,0,0,0,1756,44149042577409,89
0,0,302,0,0,0,1698,44149042577409,90
0,50,125,55,0,0,1770,44149042577409,91
0,0,434,0,0,0,1566,44149042577409,92
0,0,105,0,0,0,1895,44149042577409,93
246,0,465,142,0,0,1147,44149042577409,94
0,23,246,184,0,0,1547,44149042577409,95
0,385,140,138,0,0,1337,44149042577409,96
0,0,143,0,0,0,1857,44149042577409,97
0,0,183,0,0,0,1817,44149042577409,98
11,0,893,0,0,0,1096,44149042577409,99
0,577,75,0,0,0,1348,44149042577409,100
0,0,28,0,0,0,1972,1134864577331201,1
0,0,337,156,0,0,1507,1134864577331201,2
0,0,168,0,0,0,1832,1134864577331201,3
0,16,257,64,0,0,1663,1134864577331201,4
0,4,149,91,0,0,1756,1134864577331201,5
0,0,86,0,0,0,1914,1134864577331201,6
24,0,146,0,0,0,1830,1134864577331201,7
0,38,217,0,0,0,1745,1134864577331201,8
0,0,86,0,0,0,1914,1134864577331201,9
18,0,206,0,0,0,1776,1134864577331201,10
0,0,608,0,0,0,1392,1134864577331201,11
0,0,290,0,0,0,1710,1134864577331201,12
0,0,259,0,0,0,1741,1134864577331201,13
0,0,167,0,0,0,1833,1134864577331201,14
0,0,373,0,0,0,1627,1134864577331201,15
0,0,133,0,0,0,1867,1134864577331201,16
0,0,168,0,0,0,1832,1134864577331201,17
0,0,367,0,0,0,1633,1134864577331201,18
0,52,874,0,0,0,1074,1134864577331201,19
0,0,147,0,0,0,1853,1134864577331201,20
0,110,185,10,0,0,1695,1134864577331201,21
0,68,283,0,0,0,1649,1134864577331201,22
0,0,222,0,0,0,1778,1134864577331201,23
0,31,86,0,0,0,1883,1134864577331201,24
0,0,311,0,0,0,1689,1134864577331201,25
0,0,138,0,0,0,1862,1134864577331201,26
0,117,135,0,0,0,1748,1134864577331201,27
0,0,254,26,0,0,1720,1134864577331201,28
0,0,175,74,0,0,1751,1134864577331201,29
46,0,56,290,0,0,1608,1134864577331201,30
0,0,63,0,0,0,1937,1134864577331201,31
0,0,92,0,0,0,1908,1134864577331201,32
0,0,901,0,0,0,1099,1134864577331201,33
12,67,156,0,0,0,1765,1134864577331201,34
0,0,92,0,0,0,1908,1134864577331201,35
0,0,99,0,0,0,1901,1134864577331201,36
0,0,384,198,0,0,1418,1134864577331201,37
0,7,241,0,0,0,1752,1134864577331201,38
8,13,184,90,0,0,1705,1134864577331201,39
0,0,37,0,0,0,1963,1134864577331201,40
0,0,161,0,0,0,1839,1134864577331201,41
10,0,161,0,0,0,1829,1134864577331201,42
73,0,50,0,0,0,1877,1134864577331201,43
0,0,97,0,0,0,1903,1134864577331201,44
0,0,341,18,0,0,1641,1134864577331201,45
0,0,177,0,0,0,1823,1134864577331201,46
0,173,20,0,0,0,1807,1134864577331201,47
0,0,435,18,0,0,1547,1134864577331201,48
0,13,387,0,0,0,1600,1134864577331201,49
0,0,455,86,0,0,1459,1134864577331201,50
0,37,43,0,0,0,1920,1134864577331201,51
0,0,624,0,0,0,1376,1134864577331201,52
0,0,93,0,0,0,1907,1134864577331201,53
0,0,366,0,0,0,1634,1134864577331201,54
0,0,350,0,0,0,1650,1134864577331201,55
0,0,190,0,0,0,1810,1134864577331201,56
0,35,111,0,0,0,1854,1134864577331201,57
0,0,605,235,0,0,1160,1134864577331201,58
0,44,228,248,0,0,1480,1134864577331201,59
0,0,273,9,0,0,1718,1134864577331201,60
0,0,194,242,0,0,1564,1134864577331201,61
27,0,527,77,0,0,1369,1134864577331201,62
0,0,89,0,0,0,1911,1134864577331201,63
0,0,124,0,0,0,1876,1134864577331201,64
0,0,150,87,0,0,1763,1134864577331201,65
0,0,30,65,0,0,1905,1134864577331201,66
0,0,90,0,0,0,1910,1134864577331201,67
0,0,178,0,0,0,1822,1134864577331201,68
0,157,99,0,0,0,1744,1134864577331201,69
0,0,173,22,0,0,1805,1134864577331201,70
0,0,242,79,0,0,1679,1134864577331201,71
0,0,128,0,0,0,1872,1134864577331201,72
0,15,259,0,0,0,1726,1134864577331201,73
0,0,222,0,0,0,1778,1134864577331201,74
0,0,487,0,0,0,1513,1134864577331201,75
0,0,69,0,0,0,1931,1134864577331201,76
0,0,317,460,0,0,1223,1134864577331201,77
0,0,246,0,0,0,1754,1134864577331201,78
0,0,430,121,0,0,1449,1134864577331201,79
0,17,101,0,0,0,1882,1134864577331201,80
0,0,380,128,0,0,1492,1134864577331201,81
0,0,393,126,0,0,1481,1134864577331201,82
0,47,180,0,0,0,1773,1134864577331201,83
0,0,117,126,0,0,1757,1134864577331201,84
150,0,785,19,0,0,1046,1134864577331201,85
15,188,559,6,0,0,1232,1134864577331201,86
0,0,165,0,0,0,1835,1134864577331201,87
0,11,273,0,0,0,1716,1134864577331201,88
0,0,264,0,0,0,1736,1134864577331201,89
0,0,120,11,0,0,1869,1134864577331201,90
0,0,481,0,0,0,1519,1134864577331201,91
0,0,498,146,0,0,1356,1134864577331201,92
0,0,77,0,0,0,1923,1134864577331201,93
0,0,396,0,0,0,1604,1134864577331201,94
0,0,220,0,0,0,1780,1134864577331201,95
0,0,241,0,0,0,1759,1134864577331201,96
0,0,455,0,0,0,1545,1134864577331201,97
0,47,113,0,0,0,1840,1134864577331201,98
0,0,119,0,0,0,1881,1134864577331201,99
12,0,504,7,0,0,1477,1134864577331201,100
