Generalist_NE,Generalist_nonNE,Arc_3,Arc_6,Arc_1,Arc_5,None,Start,Walk
0,15,366,111,0,0,1508,8964670488577,19
0,458,170,0,0,0,1372,8964670488577,20
333,26,366,164,0,0,1111,8964670488577,21
60,238,360,358,0,0,984,8964670488577,22
0,0,545,100,0,0,1355,8964670488577,23
0,66,125,245,0,0,1564,8964670488577,24
4,615,493,55,0,0,833,8964670488577,25
94,0,298,0,0,0,1608,8964670488577,26
0,0,490,0,0,0,1510,8964670488577,27
0,54,49,303,0,0,1594,8964670488577,28
229,58,306,3,0,0,1404,8964670488577,29
42,0,352,0,0,0,1606,8964670488577,30
0,172,36,263,0,0,1529,8964670488577,31
0,6,51,0,0,0,1943,8964670488577,32
0,79,173,14,0,0,1734,8964670488577,33
0,471,200,98,0,0,1231,8964670488577,34
0,16,80,464,0,0,1440,8964670488577,35
0,23,537,0,0,0,1440,8964670488577,36
0,0,759,752,0,0,489,8964670488577,37
0,89,640,0,0,0,1271,8964670488577,38
0,149,297,119,0,0,1435,8964670488577,39
0,0,161,56,0,0,1783,8964670488577,40
1,19,576,0,0,0,1404,8964670488577,41
0,472,306,0,0,0,1222,8964670488577,42
0,64,422,0,0,0,1514,8964670488577,43
0,0,141,87,0,0,1772,8964670488577,44
0,0,439,56,0,0,1505,8964670488577,45
68,44,144,12,0,0,1732,8964670488577,46
0,0,239,0,0,0,1761,8964670488577,47
0,15,435,399,0,0,1151,8964670488577,48
0,6,103,0,0,0,1891,8964670488577,49
91,0,322,0,0,0,1587,8964670488577,50
0,0,549,0,0,0,1451,8964670488577,51
0,0,140,0,0,0,1860,8964670488577,52
0,0,496,12,0,0,1492,8964670488577,53
0,286,406,0,0,0,1308,8964670488577,54
0,64,117,12,0,0,1807,8964670488577,55
0,0,320,7,0,0,1673,8964670488577,56
0,0,178,93,0,0,1729,8964670488577,57
182,0,1130,55,0,0,633,8964670488577,58
0,148,159,0,0,0,1693,8964670488577,59
0,49,536,0,0,0,1415,8964670488577,60
0,0,249,668,0,0,1083,8964670488577,61
242,0,511,122,0,0,1125,8964670488577,62
0,0,55,52,0,0,1893,8964670488577,63
0,0,1129,297,0,0,574,8964670488577,64
0,56,12,511,0,0,1421,8964670488577,65
0,0,57,204,0,0,1739,8964670488577,66
0,0,531,0,0,0,1469,8964670488577,67
58,19,375,0,0,0,1548,8964670488577,68
0,128,42,116,0,0,1714,8964670488577,69
0,0,44,32,0,0,1924,8964670488577,70
0,0,538,102,0,0,1360,8964670488577,71
142,0,678,0,0,0,1180,8964670488577,72
0,0,247,72,0,0,1681,8964670488577,73
50,383,533,0,0,0,1034,8964670488577,74
0,0,233,206,0,0,1561,8964670488577,75
0,41,640,0,0,0,1319,8964670488577,76
0,0,246,0,0,0,1754,8964670488577,77
0,0,495,219,0,0,1286,8964670488577,78
0,4,266,0,0,0,1730,8964670488577,79
0,31,437,0,0,0,1532,8964670488577,80
0,34,164,211,0,0,1591,8964670488577,81
0,324,924,0,0,0,752,8964670488577,82
0,39,732,214,0,0,1015,8964670488577,83
0,0,398,12,0,0,1590,8964670488577,84
84,314,451,9,0,0,1142,8964670488577,85
0,18,583,0,0,0,1399,8964670488577,86
0,149,62,0,0,0,1789,8964670488577,87
48,366,63,31,0,0,1492,8964670488577,88
0,0,187,366,0,0,1447,8964670488577,89
0,16,397,421,0,0,1166,8964670488577,90
0,169,453,0,0,0,1378,8964670488577,91
0,0,172,0,0,0,1828,8964670488577,92
0,0,123,420,0,0,1457,8964670488577,93
0,0,217,108,0,0,1675,8964670488577,94
0,0,71,142,0,0,1787,8964670488577,95
0,0,22,298,0,0,1680,8964670488577,96
0,0,139,122,0,0,1739,8964670488577,97
0,97,517,0,0,0,1386,8964670488577,98
76,48,385,372,0,0,1119,8964670488577,99
0,0,447,359,0,0,1194,8964670488577,100
0,0,70,0,0,0,1930,8964687265793,1
0,0,103,68,0,0,1829,8964687265793,2
0,0,153,0,0,0,1847,8964687265793,3
0,0,134,0,0,0,1866,8964687265793,4
0,122,83,66,0,0,1729,8964687265793,5
0,0,603,0,0,0,1397,8964687265793,6
0,0,777,25,0,0,1198,8964687265793,7
0,0,541,0,0,0,1459,8964687265793,8
49,0,468,9,0,0,1474,8964687265793,9
0,0,65,40,0,0,1895,8964687265793,10
0,0,273,49,0,0,1678,8964687265793,11
0,0,1425,0,0,0,575,8964687265793,12
0,0,372,0,0,0,1628,8964687265793,13
86,0,153,62,0,0,1699,8964687265793,14
0,34,301,51,0,0,1614,8964687265793,15
0,0,142,123,0,0,1735,8964687265793,16
0,0,730,0,0,0,1270,8964687265793,17
0,0,161,0,0,0,1839,8964687265793,18
0,0,1319,0,0,0,681,8964687265793,19
0,0,291,0,0,0,1709,8964687265793,20
0,0,85,3,0,0,1912,8964687265793,21
0,0,1629,0,0,0,371,8964687265793,22
0,34,236,0,0,0,1730,8964687265793,23
0,0,307,152,0,0,1541,8964687265793,24
0,0,498,0,0,0,1502,8964687265793,25
0,0,1011,35,0,0,954,8964687265793,26
0,0,605,0,0,0,1395,8964687265793,27
0,0,143,471,0,0,1386,8964687265793,28
0,0,88,0,0,0,1912,8964687265793,29
0,0,42,0,0,0,1958,8964687265793,30
240,378,829,0,0,0,553,8964687265793,31
0,0,169,0,0,0,1831,8964687265793,32
0,0,121,0,0,0,1879,8964687265793,33
0,0,149,8,0,0,1843,8964687265793,34
0,0,348,0,0,0,1652,8964687265793,35
0,0,458,147,0,0,1395,8964687265793,36
0,0,205,128,0,0,1667,8964687265793,37
0,0,328,11,0,0,1661,8964687265793,38
0,0,449,0,0,0,1551,8964687265793,39
0,0,68,0,0,0,1932,8964687265793,40
0,0,469,273,0,0,1258,8964687265793,41
23,0,318,203,0,0,1456,8964687265793,42
0,0,670,33,0,0,1297,8964687265793,43
0,0,312,0,0,0,1688,8964687265793,44
0,0,495,470,0,0,1035,8964687265793,45
0,103,124,0,0,0,1773,8964687265793,46
0,0,227,0,0,0,1773,8964687265793,47
0,0,106,34,0,0,1860,8964687265793,48
0,0,70,0,0,0,1930,8964687265793,49
0,0,192,0,0,0,1808,8964687265793,50
0,59,1025,128,0,0,788,8964687265793,51
0,0,235,31,0,0,1734,8964687265793,52
0,7,143,0,0,0,1850,8964687265793,53
0,0,286,6,0,0,1708,8964687265793,54
0,0,262,0,0,0,1738,8964687265793,55
0,0,142,17,0,0,1841,8964687265793,56
0,20,235,1,0,0,1744,8964687265793,57
0,0,392,100,0,0,1508,8964687265793,58
0,232,342,0,0,0,1426,8964687265793,59
0,0,115,27,0,0,1858,8964687265793,60
0,98,203,0,0,0,1699,8964687265793,61
0,0,96,0,0,0,1904,8964687265793,62
0,0,215,162,0,0,1623,8964687265793,63
18,0,679,0,0,0,1303,8964687265793,64
0,102,97,181,0,0,1620,8964687265793,65
0,0,211,0,0,0,1789,8964687265793,66
0,0,279,0,0,0,1721,8964687265793,67
0,0,223,0,0,0,1777,8964687265793,68
75,7,216,0,0,0,1702,8964687265793,69
0,2,856,0,0,0,1142,8964687265793,70
0,0,53,0,0,0,1947,8964687265793,71
0,0,772,0,0,0,1228,8964687265793,72
0,0,395,65,0,0,1540,8964687265793,73
0,0,657,0,0,0,1343,8964687265793,74
52,13,443,206,0,0,1286,8964687265793,75
0,0,901,161,0,0,938,8964687265793,76
0,0,38,0,0,0,1962,8964687265793,77
0,0,170,0,0,0,1830,8964687265793,78
0,23,832,5,0,0,1140,8964687265793,79
0,0,682,18,0,0,1300,8964687265793,80
0,0,705,0,0,0,1295,8964687265793,81
0,0,464,75,0,0,1461,8964687265793,82
0,0,245,127,0,0,1628,8964687265793,83
0,0,297,0,0,0,1703,8964687265793,84
0,0,354,34,0,0,1612,8964687265793,85
0,0,671,0,0,0,1329,8964687265793,86
0,0,160,31,0,0,1809,8964687265793,87
0,19,736,0,0,0,1245,8964687265793,88
0,0,167,4,0,0,1829,8964687265793,89
0,44,78,0,0,0,1878,8964687265793,90
0,0,597,0,0,0,1403,8964687265793,91
0,0,280,0,0,0,1720,8964687265793,92
0,0,402,4,0,0,1594,8964687265793,93
0,0,486,457,0,0,1057,8964687265793,94
277,0,779,0,0,0,944,8964687265793,95
58,41,64,0,0,0,1837,8964687265793,96
14,36,796,0,0,0,1154,8964687265793,97
0,0,1306,6,0,0,688,8964687265793,98
0,0,372,52,0,0,1576,8964687265793,99
0,0,135,24,0,0,1841,8964687265793,100
97,0,106,230,0,0,1567,44149042577409,1
48,45,606,0,0,0,1301,44149042577409,2
205,0,399,0,0,0,1396,44149042577409,3
0,0,298,86,0,0,1616,44149042577409,4
73,0,282,0,0,0,1645,44149042577409,5
7,0,221,661,0,0,1111,44149042577409,6
19,0,207,0,0,0,1774,44149042577409,7
22,165,105,0,0,0,1708,44149042577409,8
9,0,191,125,0,0,1675,44149042577409,9
0,0,355,0,0,0,1645,44149042577409,10
0,1,236,1,0,0,1762,44149042577409,11
90,0,331,54,0,0,1525,44149042577409,12
188,0,389,48,0,0,1375,44149042577409,13
0,0,135,180,0,0,1685,44149042577409,14
0,0,229,142,0,0,1629,44149042577409,15
0,0,41,0,0,0,1959,44149042577409,16
0,0,459,0,0,0,1541,44149042577409,17
0,0,545,157,0,0,1298,44149042577409,18
11,0,201,79,0,0,1709,44149042577409,19
0,0,520,460,0,0,1020,44149042577409,20
0,0,762,307,0,0,931,44149042577409,21
5,0,590,43,0,0,1362,44149042577409,22
290,0,161,393,0,0,1156,44149042577409,23
215,28,20,27,0,0,1710,44149042577409,24
0,0,66,0,0,0,1934,44149042577409,25
0,0,261,199,0,0,1540,44149042577409,26
0,0,247,0,0,0,1753,44149042577409,27
0,0,157,305,0,0,1538,44149042577409,28
0,0,229,0,0,0,1771,44149042577409,29
0,0,450,221,0,0,1329,44149042577409,30
0,0,980,63,0,0,957,44149042577409,31
138,0,146,327,0,0,1389,44149042577409,32
160,0,429,0,0,0,1411,44149042577409,33
93,0,362,0,0,0,1545,44149042577409,34
0,0,350,40,0,0,1610,44149042577409,35
19,0,290,0,0,0,1691,44149042577409,36
9,0,27,0,0,0,1964,44149042577409,37
24,0,125,0,0,0,1851,44149042577409,38
0,0,98,159,0,0,1743,44149042577409,39
8,261,157,0,0,0,1574,44149042577409,40
5,0,116,0,0,0,1879,44149042577409,41
153,43,136,4,0,0,1664,44149042577409,42
0,66,327,12,0,0,1595,44149042577409,43
136,0,518,0,0,0,1346,44149042577409,44
0,0,52,86,0,0,1862,44149042577409,45
5,25,832,0,0,0,1138,44149042577409,46
114,0,504,104,0,0,1278,44149042577409,47
0,0,293,20,0,0,1687,44149042577409,48
92,0,20,0,0,0,1888,44149042577409,49
165,0,454,105,0,0,1276,44149042577409,50
0,0,339,44,0,0,1617,44149042577409,51
0,0,46,0,0,0,1954,44149042577409,52
0,27,586,361,0,0,1026,44149042577409,53
35,816,369,0,0,0,780,44149042577409,54
106,0,227,0,0,0,1667,44149042577409,55
0,0,416,14,0,0,1570,44149042577409,56
90,0,33,216,0,0,1661,44149042577409,57
0,10,1049,0,0,0,941,44149042577409,58
166,0,757,143,0,0,934,44149042577409,59
274,0,161,0,0,0,1565,44149042577409,60
38,0,248,0,0,0,1714,44149042577409,61
301,37,626,22,0,0,1014,44149042577409,62
0,0,383,0,0,0,1617,44149042577409,63
96,0,205,0,0,0,1699,44149042577409,64
0,0,100,380,0,0,1520,44149042577409,65
30,0,82,0,0,0,1888,44149042577409,66
0,0,100,0,0,0,1900,44149042577409,67
0,0,69,119,0,0,1812,44149042577409,68
252,0,644,0,0,0,1104,44149042577409,69
131,0,964,0,0,0,905,44149042577409,70
37,0,418,0,0,0,1545,44149042577409,71
0,0,150,0,0,0,1850,44149042577409,72
98,0,391,0,0,0,1511,44149042577409,73
0,0,526,86,0,0,1388,44149042577409,74
0,0,85,239,0,0,1676,44149042577409,75
0,0,151,32,0,0,1817,44149042577409,76
0,229,381,0,0,0,1390,44149042577409,77
141,0,674,0,0,0,1185,44149042577409,78
192,0,100,0,0,0,1708,44149042577409,79
0,525,407,0,0,0,1068,44149042577409,80
122,0,300,0,0,0,1578,44149042577409,81
0,50,912,0,0,0,1038,44149042577409,82
0,0,236,72,0,0,1692,44149042577409,83
191,12,393,0,0,0,1404,44149042577409,84
0,0,409,167,0,0,1424,44149042577409,85
0,0,133,187,0,0,1680,44149042577409,86
0,0,226,214,0,0,1560,44149042577409,87
6,256,872,0,0,0,866,44149042577409,88
0,0,185,0,0,0,1815,44149042577409,89
0,0,125,588,0,0,1287,44149042577409,90
34,0,59,0,0,0,1907,44149042577409,91
106,0,155,453,0,0,1286,44149042577409,92
122,0,446,9,0,0,1423,44149042577409,93
66,0,699,121,0,0,1114,44149042577409,94
0,0,196,0,0,0,1804,44149042577409,95
0,0,235,0,0,0,1765,44149042577409,96
0,0,125,213,0,0,1662,44149042577409,97
50,0,471,0,0,0,1479,44149042577409,98
8,0,412,328,0,0,1252,44149042577409,99
250,4,399,0,0,0,1347,44149042577409,100
0,153,169,130,0,0,1548,1134864577331201,1
0,0,480,106,0,0,1414,1134864577331201,2
0,0,588,165,0,0,1247,1134864577331201,3
0,24,142,944,0,0,890,1134864577331201,4
0,0,1073,0,0,0,927,1134864577331201,5
0,29,230,0,0,0,1741,1134864577331201,6
43,119,587,55,0,0,1196,1134864577331201,7
0,29,291,116,0,0,1564,1134864577331201,8
0,0,312,0,0,0,1688,1134864577331201,9
0,0,135,40,0,0,1825,1134864577331201,10
0,0,172,72,0,0,1756,1134864577331201,11
0,0,592,0,0,0,1408,1134864577331201,12
0,0,916,0,0,0,1084,1134864577331201,13
0,0,366,0,0,0,1634,1134864577331201,14
0,0,510,169,0,0,1321,1134864577331201,15
0,0,302,91,0,0,1607,1134864577331201,16
0,0,101,0,0,0,1899,1134864577331201,17
0,0,670,0,0,0,1330,1134864577331201,18
0,0,287,50,0,0,1663,1134864577331201,19
0,25,174,22,0,0,1779,1134864577331201,20
0,3,546,231,0,0,1220,1134864577331201,21
0,17,237,0,0,0,1746,1134864577331201,22
0,0,439,0,0,0,1561,1134864577331201,23
0,0,321,0,0,0,1679,1134864577331201,24
0,0,422,810,0,0,768,1134864577331201,25
22,28,181,0,0,0,1769,1134864577331201,26
0,0,219,0,0,0,1781,1134864577331201,27
0,0,1072,71,0,0,857,1134864577331201,28
0,0,184,577,0,0,1239,1134864577331201,29
0,0,356,0,0,0,1644,1134864577331201,30
0,0,135,258,0,0,1607,1134864577331201,31
0,0,430,0,0,0,1570,1134864577331201,32
0,0,539,16,0,0,1445,1134864577331201,33
0,0,45,0,0,0,1955,1134864577331201,34
0,35,520,0,0,0,1445,1134864577331201,35
0,104,35,20,0,0,1841,1134864577331201,36
29,142,136,91,0,0,1602,1134864577331201,37
0,0,260,0,0,0,1740,1134864577331201,38
0,0,105,0,0,0,1895,1134864577331201,39
0,0,100,269,0,0,1631,1134864577331201,40
0,0,1142,13,0,0,845,1134864577331201,41
0,0,450,260,0,0,1290,1134864577331201,42
0,0,114,0,0,0,1886,1134864577331201,43
17,0,247,0,0,0,1736,1134864577331201,44
18,0,294,0,0,0,1688,1134864577331201,45
0,0,251,0,0,0,1749,1134864577331201,46
0,0,192,0,0,0,1808,1134864577331201,47
0,121,504,0,0,0,1375,1134864577331201,48
0,0,45,0,0,0,1955,1134864577331201,49
91,0,39,0,0,0,1870,1134864577331201,50
0,0,163,0,0,0,1837,1134864577331201,51
0,0,50,276,0,0,1674,1134864577331201,52
0,39,218,0,0,0,1743,1134864577331201,53
0,201,27,0,0,0,1772,1134864577331201,54
0,38,311,0,0,0,1651,1134864577331201,55
0,0,256,0,0,0,1744,1134864577331201,56
0,0,339,245,0,0,1416,1134864577331201,57
0,0,421,35,0,0,1544,1134864577331201,58
0,0,1176,53,0,0,771,1134864577331201,59
0,0,394,70,0,0,1536,1134864577331201,60
0,0,88,443,0,0,1469,1134864577331201,61
0,19,639,0,0,0,1342,1134864577331201,62
0,0,167,85,0,0,1748,1134864577331201,63
0,0,156,65,0,0,1779,1134864577331201,64
0,0,142,92,0,0,1766,1134864577331201,65
0,0,93,29,0,0,1878,1134864577331201,66
0,0,276,0,0,0,1724,1134864577331201,67
0,0,288,0,0,0,1712,1134864577331201,68
0,0,932,12,0,0,1056,1134864577331201,69
0,0,110,71,0,0,1819,1134864577331201,70
0,0,185,0,0,0,1815,1134864577331201,71
0,55,71,46,0,0,1828,1134864577331201,72
0,0,429,0,0,0,1571,1134864577331201,73
0,0,99,0,0,0,1901,1134864577331201,74
0,0,439,124,0,0,1437,1134864577331201,75
0,0,266,32,0,0,1702,1134864577331201,76
0,194,63,0,0,0,1743,1134864577331201,77
0,0,231,0,0,0,1769,1134864577331201,78
0,5,397,0,0,0,1598,1134864577331201,79
0,0,94,0,0,0,1906,1134864577331201,80
0,0,322,59,0,0,1619,1134864577331201,81
0,183,638,0,0,0,1179,1134864577331201,82
0,0,51,0,0,0,1949,1134864577331201,83
0,28,588,0,0,0,1384,1134864577331201,84
0,0,702,0,0,0,1298,1134864577331201,85
0,0,745,0,0,0,1255,1134864577331201,86
0,0,88,0,0,0,1912,1134864577331201,87
0,141,202,0,0,0,1657,1134864577331201,88
0,0,213,0,0,0,1787,1134864577331201,89
0,0,264,0,0,0,1736,1134864577331201,90
0,0,299,0,0,0,1701,1134864577331201,91
0,0,124,0,0,0,1876,1134864577331201,92
0,0,118,0,0,0,1882,1134864577331201,93
157,0,219,0,0,0,1624,1134864577331201,94
0,99,620,393,0,0,888,1134864577331201,95
180,0,363,65,0,0,1392,1134864577331201,96
0,0,146,123,0,0,1731,1134864577331201,97
65,0,570,0,0,0,1365,1134864577331201,98
0,0,489,23,0,0,1488,1134864577331201,99
0,0,233,317,0,0,1450,1134864577331201,100
