Generalist_NE,Generalist_nonNE,Arc_3,Arc_6,Arc_1,Arc_5,None,Start,Walk
55,0,0,0,23,0,1922,14486649668294622,92
51,0,0,0,37,0,1912,14486649668294622,93
51,0,0,0,7,0,1942,14486649668294622,94
31,0,0,0,5,0,1964,14486649668294622,95
0,0,0,0,46,0,1954,14486649668294622,96
0,0,0,0,67,0,1933,14486649668294622,97
64,0,0,0,0,0,1936,14486649668294622,98
0,0,0,0,85,0,1915,14486649668294622,99
9,0,0,0,134,0,1857,14486649668294622,100
0,0,0,0,184,0,1816,15577365203048414,1
0,0,0,0,169,0,1831,15577365203048414,2
0,0,0,0,64,109,1827,15577365203048414,3
0,0,0,0,74,0,1926,15577365203048414,4
0,0,0,0,61,0,1939,15577365203048414,5
0,0,0,0,62,8,1930,15577365203048414,6
66,0,0,0,52,0,1882,15577365203048414,7
103,0,0,0,80,41,1776,15577365203048414,8
0,0,0,0,33,0,1967,15577365203048414,9
0,0,0,0,75,0,1925,15577365203048414,10
12,0,0,0,23,0,1965,15577365203048414,11
0,0,0,0,49,0,1951,15577365203048414,12
0,0,0,0,63,188,1749,15577365203048414,13
0,0,0,0,284,0,1716,15577365203048414,14
0,0,0,0,50,0,1950,15577365203048414,15
0,0,0,0,39,46,1915,15577365203048414,16
0,0,0,0,65,0,1935,15577365203048414,17
0,0,0,0,59,0,1941,15577365203048414,18
0,0,0,0,82,0,1918,15577365203048414,19
0,0,0,0,62,0,1938,15577365203048414,20
0,0,0,0,54,0,1946,15577365203048414,21
0,0,0,0,151,0,1849,15577365203048414,22
0,0,0,0,58,0,1942,15577365203048414,23
0,0,0,0,64,0,1936,15577365203048414,24
0,0,0,0,91,0,1909,15577365203048414,25
0,0,0,0,131,0,1869,15577365203048414,26
0,0,0,0,42,0,1958,15577365203048414,27
0,0,0,0,71,0,1929,15577365203048414,28
0,0,0,0,57,0,1943,15577365203048414,29
0,0,0,0,47,0,1953,15577365203048414,30
0,0,0,0,130,0,1870,15577365203048414,31
0,0,15,0,146,0,1839,15577365203048414,32
0,0,0,0,112,0,1888,15577365203048414,33
8,0,0,0,30,180,1782,15577365203048414,34
0,0,0,0,52,34,1914,15577365203048414,35
0,0,0,0,115,0,1885,15577365203048414,36
0,0,0,0,111,0,1889,15577365203048414,37
0,0,0,0,82,0,1918,15577365203048414,38
0,0,0,0,149,0,1851,15577365203048414,39
0,0,0,0,89,0,1911,15577365203048414,40
0,0,0,0,83,0,1917,15577365203048414,41
0,0,0,0,283,0,1717,15577365203048414,42
0,0,0,0,35,0,1965,15577365203048414,43
0,0,0,0,31,0,1969,15577365203048414,44
0,0,0,0,80,0,1920,15577365203048414,45
66,0,0,0,54,0,1880,15577365203048414,46
0,0,0,0,99,0,1901,15577365203048414,47
0,0,0,0,29,0,1971,15577365203048414,48
0,0,0,0,44,0,1956,15577365203048414,49
0,0,0,0,117,7,1876,15577365203048414,50
0,0,0,0,98,0,1902,15577365203048414,51
55,0,0,0,68,0,1877,15577365203048414,52
0,0,0,0,103,0,1897,15577365203048414,53
0,0,0,0,97,35,1868,15577365203048414,54
0,0,0,0,96,0,1904,15577365203048414,55
0,0,0,0,58,0,1942,15577365203048414,56
0,0,0,0,329,0,1671,15577365203048414,57
0,0,0,0,134,0,1866,15577365203048414,58
0,0,0,0,48,0,1952,15577365203048414,59
8,0,0,0,155,0,1837,15577365203048414,60
7,0,0,0,271,33,1689,15577365203048414,61
0,0,0,0,82,0,1918,15577365203048414,62
0,0,0,0,146,0,1854,15577365203048414,63
50,0,0,0,61,37,1852,15577365203048414,64
0,0,0,0,115,6,1879,15577365203048414,65
0,0,0,0,80,0,1920,15577365203048414,66
0,0,0,0,71,0,1929,15577365203048414,67
0,0,0,0,73,0,1927,15577365203048414,68
0,0,0,0,149,16,1835,15577365203048414,69
0,0,0,0,127,0,1873,15577365203048414,70
0,0,0,0,69,0,1931,15577365203048414,71
0,0,0,0,106,0,1894,15577365203048414,72
0,0,0,0,91,0,1909,15577365203048414,73
24,0,0,0,95,0,1881,15577365203048414,74
7,0,0,0,56,0,1937,15577365203048414,75
0,0,0,0,116,0,1884,15577365203048414,76
0,0,0,0,48,0,1952,15577365203048414,77
0,0,0,0,42,7,1951,15577365203048414,78
0,0,0,0,78,0,1922,15577365203048414,79
0,0,0,0,72,5,1923,15577365203048414,80
0,0,0,0,40,0,1960,15577365203048414,81
66,0,0,0,24,0,1910,15577365203048414,82
0,0,0,0,65,264,1671,15577365203048414,83
268,0,0,0,11,0,1721,15577365203048414,84
128,0,0,0,107,0,1765,15577365203048414,85
0,0,0,0,125,0,1875,15577365203048414,86
0,0,0,0,112,4,1884,15577365203048414,87
62,0,0,0,1,0,1937,15577365203048414,88
0,0,0,0,8,0,1992,15577365203048414,89
7,0,0,0,41,168,1784,15577365203048414,90
0,0,0,0,39,28,1933,15577365203048414,91
0,0,0,0,81,0,1919,15577365203048414,92
0,0,0,0,108,0,1892,15577365203048414,93
0,0,0,0,57,0,1943,15577365203048414,94
0,0,0,0,142,14,1844,15577365203048414,95
0,0,0,0,64,0,1936,15577365203048414,96
0,0,0,0,98,0,1902,15577365203048414,97
0,0,0,0,69,0,1931,15577365203048414,98
0,0,0,0,84,0,1916,15577365203048414,99
0,0,11,118,137,0,1734,15577365203048414,100
118,0,0,0,15,0,1867,15612549558360030,1
0,0,0,0,105,0,1895,15612549558360030,2
0,0,0,0,88,0,1912,15612549558360030,3
0,0,84,0,119,0,1797,15612549558360030,4
92,0,0,0,6,0,1902,15612549558360030,5
0,0,0,0,75,0,1925,15612549558360030,6
0,0,0,0,91,0,1909,15612549558360030,7
26,0,0,0,23,0,1951,15612549558360030,8
35,0,0,0,10,0,1955,15612549558360030,9
21,0,0,0,24,114,1841,15612549558360030,10
15,0,53,0,12,0,1920,15612549558360030,11
40,0,0,0,6,0,1954,15612549558360030,12
105,0,0,0,65,0,1830,15612549558360030,13
0,0,0,0,87,0,1913,15612549558360030,14
12,0,0,0,56,0,1932,15612549558360030,15
68,0,0,0,120,0,1812,15612549558360030,16
95,0,0,0,92,0,1813,15612549558360030,17
0,0,0,0,99,0,1901,15612549558360030,18
28,0,0,0,69,1,1902,15612549558360030,19
30,0,0,0,20,0,1950,15612549558360030,20
0,0,0,0,88,0,1912,15612549558360030,21
16,0,0,0,83,0,1901,15612549558360030,22
15,0,0,0,56,0,1929,15612549558360030,23
107,0,0,0,3,0,1890,15612549558360030,24
0,0,0,0,59,0,1941,15612549558360030,25
79,0,0,0,65,0,1856,15612549558360030,26
0,0,0,0,101,0,1899,15612549558360030,27
0,0,0,0,20,0,1980,15612549558360030,28
0,0,0,0,58,0,1942,15612549558360030,29
12,0,0,0,81,0,1907,15612549558360030,30
32,0,0,0,99,0,1869,15612549558360030,31
0,0,0,0,48,0,1952,15612549558360030,32
11,0,0,0,180,0,1809,15612549558360030,33
62,0,0,0,8,0,1930,15612549558360030,34
0,0,0,0,79,0,1921,15612549558360030,35
63,0,0,0,89,0,1848,15612549558360030,36
76,0,0,0,81,0,1843,15612549558360030,37
86,0,0,0,50,0,1864,15612549558360030,38
125,0,0,0,19,0,1856,15612549558360030,39
83,0,0,0,114,0,1803,15612549558360030,40
0,0,0,0,150,0,1850,15612549558360030,41
116,0,0,0,55,0,1829,15612549558360030,42
0,0,0,0,44,0,1956,15612549558360030,43
79,0,0,0,81,0,1840,15612549558360030,44
138,0,0,0,125,0,1737,15612549558360030,45
0,0,0,0,47,0,1953,15612549558360030,46
19,0,0,0,34,0,1947,15612549558360030,47
0,0,0,0,59,0,1941,15612549558360030,48
96,0,0,0,8,0,1896,15612549558360030,49
0,0,0,0,79,0,1921,15612549558360030,50
0,0,0,0,117,0,1883,15612549558360030,51
124,0,0,0,26,0,1850,15612549558360030,52
169,0,0,0,5,0,1826,15612549558360030,53
0,0,0,0,42,0,1958,15612549558360030,54
0,0,0,0,147,0,1853,15612549558360030,55
34,0,0,0,129,0,1837,15612549558360030,56
22,0,0,0,42,0,1936,15612549558360030,57
36,0,0,0,19,0,1945,15612549558360030,58
0,0,0,0,80,0,1920,15612549558360030,59
9,0,0,0,10,0,1981,15612549558360030,60
18,0,0,0,37,0,1945,15612549558360030,61
18,0,0,0,98,0,1884,15612549558360030,62
0,0,0,0,144,0,1856,15612549558360030,63
12,0,0,0,83,0,1905,15612549558360030,64
0,0,0,0,47,0,1953,15612549558360030,65
27,0,0,0,36,0,1937,15612549558360030,66
0,0,0,0,52,0,1948,15612549558360030,67
90,0,0,0,6,0,1904,15612549558360030,68
0,0,0,0,75,0,1925,15612549558360030,69
0,0,0,0,88,0,1912,15612549558360030,70
100,0,0,0,3,0,1897,15612549558360030,71
42,0,0,0,84,0,1874,15612549558360030,72
22,0,0,0,152,0,1826,15612549558360030,73
17,0,0,0,24,0,1959,15612549558360030,74
0,0,0,0,86,0,1914,15612549558360030,75
0,0,0,0,15,0,1985,15612549558360030,76
25,0,0,0,39,0,1936,15612549558360030,77
85,0,0,0,6,0,1909,15612549558360030,78
166,0,0,0,2,0,1832,15612549558360030,79
0,0,0,0,139,0,1861,15612549558360030,80
0,0,0,0,75,0,1925,15612549558360030,81
26,0,0,0,21,0,1953,15612549558360030,82
4,0,0,0,84,0,1912,15612549558360030,83
25,0,0,0,56,0,1919,15612549558360030,84
0,0,0,0,79,0,1921,15612549558360030,85
17,0,0,0,42,0,1941,15612549558360030,86
17,0,0,0,36,0,1947,15612549558360030,87
0,0,0,0,28,0,1972,15612549558360030,88
123,0,0,0,42,0,1835,15612549558360030,89
0,0,0,0,77,0,1923,15612549558360030,90
7,0,0,0,44,0,1949,15612549558360030,91
156,0,0,0,97,0,1747,15612549558360030,92
9,0,0,0,68,0,1923,15612549558360030,93
48,0,0,0,5,0,1947,15612549558360030,94
109,0,0,0,17,0,1874,15612549558360030,95
0,0,0,0,93,0,1907,15612549558360030,96
0,0,0,0,63,0,1937,15612549558360030,97
70,0,0,0,19,0,1911,15612549558360030,98
146,0,0,0,1,0,1853,15612549558360030,99
0,0,0,0,106,0,1894,15612549558360030,100
0,0,0,0,54,0,1946,15612549575139294,1
0,0,0,0,52,0,1948,15612549575139294,2
105,0,0,0,13,0,1882,15612549575139294,3
72,0,0,0,110,0,1818,15612549575139294,4
6,0,0,0,76,0,1918,15612549575139294,5
118,0,0,0,40,0,1842,15612549575139294,6
0,0,0,0,86,0,1914,15612549575139294,7
161,0,0,0,17,0,1822,15612549575139294,8
17,0,0,0,68,6,1909,15612549575139294,9
0,0,0,0,13,0,1987,15612549575139294,10
15,0,0,0,27,0,1958,15612549575139294,11
0,0,0,0,140,0,1860,15612549575139294,12
46,0,0,0,8,0,1946,15612549575139294,13
0,0,0,0,158,0,1842,15612549575139294,14
0,0,0,0,104,0,1896,15612549575139294,15
25,0,0,0,93,0,1882,15612549575139294,16
0,0,0,0,14,0,1986,15612549575139294,17
0,0,0,0,91,0,1909,15612549575139294,18
59,0,0,0,60,0,1881,15612549575139294,19
0,0,0,0,53,0,1947,15612549575139294,20
134,0,0,0,10,0,1856,15612549575139294,21
96,0,0,0,8,0,1896,15612549575139294,22
0,0,0,0,87,0,1913,15612549575139294,23
46,0,0,0,37,0,1917,15612549575139294,24
10,0,0,0,47,0,1943,15612549575139294,25
0,0,0,0,38,0,1962,15612549575139294,26
0,0,0,0,171,0,1829,15612549575139294,27
40,0,0,0,53,0,1907,15612549575139294,28
31,0,0,0,36,0,1933,15612549575139294,29
8,0,0,0,19,0,1973,15612549575139294,30
176,0,0,0,0,0,1824,15612549575139294,31
10,0,0,0,58,0,1932,15612549575139294,32
11,0,0,0,78,0,1911,15612549575139294,33
37,0,0,0,119,0,1844,15612549575139294,34
93,0,0,0,103,0,1804,15612549575139294,35
0,0,0,0,85,0,1915,15612549575139294,36
133,0,0,0,65,0,1802,15612549575139294,37
28,0,0,0,136,0,1836,15612549575139294,38
12,0,0,0,22,0,1966,15612549575139294,39
68,0,0,0,86,0,1846,15612549575139294,40
0,0,0,0,52,0,1948,15612549575139294,41
25,62,0,0,65,0,1848,15612549575139294,42
68,0,0,0,71,0,1861,15612549575139294,43
37,0,0,0,63,96,1804,15612549575139294,44
12,0,0,0,0,0,1988,15612549575139294,45
85,0,0,0,53,0,1862,15612549575139294,46
69,0,0,0,96,0,1835,15612549575139294,47
161,0,0,0,207,0,1632,15612549575139294,48
0,0,0,0,68,0,1932,15612549575139294,49
192,0,0,0,25,0,1783,15612549575139294,50
0,0,0,0,50,0,1950,15612549575139294,51
0,0,0,0,38,0,1962,15612549575139294,52
279,0,0,0,2,0,1719,15612549575139294,53
44,0,0,0,24,0,1932,15612549575139294,54
50,0,0,0,6,0,1944,15612549575139294,55
11,0,0,0,46,0,1943,15612549575139294,56
101,0,0,0,73,0,1826,15612549575139294,57
42,0,0,0,79,0,1879,15612549575139294,58
0,0,0,0,156,0,1844,15612549575139294,59
92,0,0,0,51,0,1857,15612549575139294,60
21,0,0,0,56,0,1923,15612549575139294,61
14,0,0,0,67,0,1919,15612549575139294,62
34,0,0,0,28,0,1938,15612549575139294,63
65,0,0,0,25,0,1910,15612549575139294,64
0,0,0,0,46,45,1909,15612549575139294,65
44,0,0,0,7,0,1949,15612549575139294,66
65,0,0,0,50,0,1885,15612549575139294,67
95,0,0,0,19,0,1886,15612549575139294,68
24,0,0,0,10,0,1966,15612549575139294,69
0,0,0,0,45,0,1955,15612549575139294,70
71,0,0,0,4,95,1830,15612549575139294,71
146,0,0,0,173,0,1681,15612549575139294,72
153,0,0,0,25,0,1822,15612549575139294,73
30,0,0,0,51,0,1919,15612549575139294,74
63,0,0,0,1,0,1936,15612549575139294,75
96,0,0,0,6,0,1898,15612549575139294,76
131,0,0,0,32,0,1837,15612549575139294,77
87,0,0,0,65,0,1848,15612549575139294,78
126,0,0,0,49,0,1825,15612549575139294,79
38,0,0,0,8,3,1951,15612549575139294,80
101,0,0,0,9,0,1890,15612549575139294,81
32,0,0,0,110,0,1858,15612549575139294,82
20,0,0,0,148,0,1832,15612549575139294,83
62,0,0,0,80,0,1858,15612549575139294,84
14,0,0,0,50,0,1936,15612549575139294,85
45,0,0,0,44,0,1911,15612549575139294,86
100,0,0,0,32,0,1868,15612549575139294,87
8,0,0,0,87,0,1905,15612549575139294,88
0,0,0,0,42,0,1958,15612549575139294,89
73,0,0,0,16,0,1911,15612549575139294,90
11,0,0,0,96,0,1893,15612549575139294,91
29,0,0,0,90,0,1881,15612549575139294,92
155,0,0,0,8,78,1759,15612549575139294,93
0,0,0,0,152,0,1848,15612549575139294,94
0,0,0,0,95,0,1905,15612549575139294,95
74,0,0,0,16,0,1910,15612549575139294,96
16,0,0,0,10,12,1962,15612549575139294,97
172,0,0,0,24,15,1789,15612549575139294,98
0,68,0,0,118,0,1814,15612549575139294,99
40,0,0,0,59,0,1901,15612549575139294,100
