Cell,ELF5,ZBTB18,MECOM,TEAD4,GLIS3,SIX1,EBF3,CD44,RORA,KMT2A,ETS1,NFKB1,SP110,ZBTB7A,CUX2,PRDM16,NEUROG2,SOX9,FOS,GATA6,NFATC2,TCF7L2,PROX1,STAT4,FOXP1,STAT1,RUNX2,MEIS2,GRHL2,FOSB,ARID5B,CREB1,REL,NFE2L2,PPARG,JUN,ICAM1,RARB,NFIB,REST,SIX4,ZBTB20,NCAM1,TCF4,CUX1,PLAGL1,RARG,SOX6,ZEB1,BBX,EHF,JUND,FOXO3,BCL6,BACH1,CD24,JUNB,RUNX1,PBX1,NPAS2,SMAD3,NR3C2,LMX1B,AHR,EPCAM,NR2F2,TBX15,TCF7L1,ESR1,TEAD1,SP100,RORB,TCF12,SOX5,EPAS1,BACH2,PKNOX2,HSF2,EGR1,LCOR,NFIA,STAT2,HIF1A,NFIX,THRB,ASCL1
RU1229A_Frozen_135022696357173,0.036313932,0.16920497,0.119332105,0.011217721,0.0029304628,1.6461334,0.051490854,0.005988755,0.19408147,1.1521277,0.098683,0.06373014,0.0029632,0.29578796,2.0151727e-05,0.008599907,0.046130855,0.27885577,4.097572,0.10248989,0.009583097,0.068091676,1.0395092,0.0011631994,0.6690595,0.24869014,0.013684286,0.30033904,0.15452853,0.75716215,0.6138389,0.44672227,0.14100319,0.44496596,0.009424701,4.235383,0.021218281,0.012584418,0.83596754,0.13010569,0.28276926,1.0155666,0.71719766,0.18012631,0.7097363,0.0022690278,0.005480051,0.08558209,0.088841565,0.7182607,0.20750971,3.912816,0.39548448,0.24123965,0.15510215,3.330538,3.2949812,0.24714078,1.0633533,0.020693487,0.17334299,1.6532083e-05,0.011974386,0.0040909206,2.9059713,0.7823843,0.022977998,0.03518195,0.0070986906,0.45404705,0.00967584,0.045480385,0.7350537,0.012725168,0.0061178626,0.040261835,0.0049558366,0.40367937,1.7475815,0.5537144,1.1702256,0.11145373,0.8297575,0.30436778,4.0807154e-05,2.7678251
RU1229A_Frozen_191072033463539,0.036043618,0.14743358,0.04455947,0.008577814,0.00074250833,1.515982,0.027635947,0.00059799873,0.120364964,1.333226,0.106028095,0.018870233,0.0062047397,0.28559947,1.522927e-05,0.016288789,0.026293222,0.27552497,3.9117582,0.08212122,0.038715288,0.060058884,0.92127687,0.0055242754,0.48142004,0.3064916,0.0060000205,0.1318383,0.15612023,0.7299157,0.6863882,0.5579742,0.18322796,0.35799196,0.010477557,3.9880927,0.03559147,0.012525567,0.90313256,0.16488166,0.28125763,1.0538881,0.4419669,0.07988376,0.7748784,0.0049633496,0.0005071459,0.08131609,0.059039,0.7571131,0.51886624,3.6012046,0.2999073,0.26445994,0.14199343,3.5202284,3.0510051,0.18772115,1.3131983,0.0189021,0.39819828,4.753382e-06,0.009693661,0.00026971,2.8646593,0.8143726,0.014033864,0.008878697,0.00065647817,0.4107801,0.019214481,0.07151066,0.78226984,0.011750397,0.0017848293,0.033534333,0.001852393,0.4993983,1.7059057,0.530503,1.2105404,0.13434713,0.93653846,0.308128,2.0117257e-05,3.0783832
RU1229A_Frozen_227853850859436,0.0685814,0.1466358,0.05734962,0.0029373025,0.0013256645,1.447143,0.025095018,0.006628263,0.11703863,0.9751538,0.0581677,0.06850617,0.00034973116,0.16917108,5.1103958e-05,0.014925628,0.023314793,0.17098439,3.3696194,0.08421291,0.00553621,0.050929993,1.3360268,0.00040332973,0.3999543,0.11433452,0.010584995,0.21254177,0.13058135,0.59922546,0.41130975,0.36473995,0.14883667,0.2672842,0.0035385238,3.8015268,0.032654334,0.010322271,0.686067,0.07901149,0.24506758,1.1838974,0.5372401,0.06610805,0.6114088,0.0005407701,0.0003567549,0.052555352,0.039498445,0.5111302,0.15158966,3.4566834,0.3126164,0.20189054,0.12486947,3.4037805,2.4512296,0.14171453,0.9917549,0.014051476,0.09223427,7.620052e-06,0.0042542424,0.001553059,2.4109209,0.7432319,0.04613827,0.005467627,0.00071903155,0.4176612,0.0020300583,0.08272224,0.55423963,0.024814086,0.0061568534,0.024374759,0.0169736,0.38684437,1.2245649,0.46277794,1.1913817,0.1424017,0.67083764,0.21730693,0.00015943953,2.5297709
RU1229A_Frozen_230809071410013,0.11080544,0.13864656,0.06604073,0.013939438,0.0018269651,1.6005753,0.030685859,0.003244288,0.18274009,1.1846621,0.108362034,0.07196288,0.003847403,0.33367363,0.00012553626,0.008101728,0.025002865,0.31571212,4.054593,0.15338391,0.009337473,0.074200474,1.4027586,0.0011235579,0.56917256,0.19022568,0.015608376,0.22766861,0.1629786,0.6905809,0.6515289,0.4334592,0.23451473,0.40367374,0.005170926,4.2503347,0.04230191,0.006919306,0.84684706,0.15508708,0.36970797,1.0823752,0.59647596,0.14237544,0.66437006,0.0017896862,0.00043900227,0.04135022,0.050203394,0.72051316,0.20258884,3.850188,0.38475004,0.30283594,0.16884968,3.6953013,3.2866142,0.19970837,1.1455208,0.016913379,0.17152153,0.00045744382,0.019687744,0.002626151,3.0660229,0.840467,0.042580985,0.019257886,0.008168428,0.44247466,0.015509981,0.047057502,0.68415236,0.011736956,0.006593745,0.03508476,0.0093512,0.4745647,1.5338054,0.5328837,1.172998,0.14208312,0.8506155,0.25224036,0.00047531864,3.0754259
RU1229A_Frozen_196114223163172,0.07720333,0.09640699,0.04491548,0.011483953,0.002034568,1.3629384,0.0141066415,0.0068180584,0.30632356,1.1148014,0.14181167,0.10907926,0.001904761,0.2851671,0.00014322244,0.0021550334,0.011715593,0.30409083,4.1361094,0.17873593,0.0047156266,0.074551575,1.3523096,0.0018476106,0.53339076,0.141867,0.017849842,0.22904333,0.13579842,1.1069535,0.6471415,0.39128286,0.28083494,0.43655688,0.004823178,4.3339043,0.054480337,0.0026553213,0.53421646,0.19346522,0.30250508,1.0705909,0.3273478,0.1550502,0.6725394,0.005575247,0.0014124635,0.02334147,0.041775886,0.65997434,0.1427698,3.96607,0.39388362,0.31443578,0.14874916,3.479083,3.6480634,0.24590763,1.148772,0.014810759,0.09273073,0.00030715868,0.012553352,0.0009377543,3.0472176,0.6429921,0.044366896,0.0097593,0.012026043,0.27968067,0.022318127,0.019055529,0.510647,0.013048833,0.00409664,0.06026865,0.0031479509,0.4352846,1.6273084,0.47082818,0.92817533,0.15249318,0.7168466,0.20060176,0.00060372805,2.057308
RU1229A_Frozen_192868167367923,0.13161573,0.14601703,0.054159556,0.006359288,0.0019615155,1.5085497,0.035658624,0.010199245,0.25307217,1.3235748,0.097944885,0.0870024,0.0030301798,0.32336363,0.0005505683,0.008911881,0.024460528,0.299242,4.5757,0.19579494,0.015409484,0.058359317,1.4799042,0.0018917059,0.48183566,0.1433269,0.019420452,0.23948886,0.16747193,1.1096704,0.49120778,0.43550605,0.31084266,0.3545837,0.0054307557,4.45033,0.07331856,0.00690392,0.8455333,0.12598668,0.34113634,1.2518154,0.6597348,0.07111817,0.76060927,0.0020479818,0.0017722291,0.022943469,0.06052698,0.7267753,0.18765192,4.1458473,0.5096227,0.25758654,0.1998095,3.4208014,3.587262,0.21128736,1.1103951,0.022921177,0.10807756,0.00038582203,0.011244941,0.0015586638,2.6663435,0.77413136,0.06723031,0.013747303,0.0057843914,0.4641292,0.009590154,0.06639616,0.6843777,0.014452915,0.0110487025,0.03052929,0.012414959,0.5126986,1.9738637,0.63139653,1.2823858,0.18889706,0.85787785,0.29912975,0.00094795856,3.0458255
RU1229A_Frozen_161384131417899,0.03243006,0.1897282,0.13059579,0.024450338,0.0058038966,1.6187406,0.04943981,0.005539178,0.22293074,1.2394571,0.11073431,0.06493922,0.0039829076,0.35326552,3.4987388e-06,0.007247032,0.034224898,0.31150442,4.3016,0.12357244,0.008065625,0.072636865,1.1038433,0.00038182444,0.73824704,0.2763456,0.010109362,0.347609,0.16015454,0.6778876,0.56174874,0.5202701,0.16142602,0.49082425,0.01288045,4.321932,0.019892287,0.009610021,0.84248203,0.120729096,0.29139638,0.96072006,0.70443416,0.27923536,0.70779204,0.0017278341,0.00444831,0.06994629,0.07287591,0.7265856,0.14756791,4.051077,0.41455176,0.25785413,0.19823,3.3571854,3.4797392,0.24251716,1.0825914,0.021274194,0.1506682,2.5495708e-06,0.010845169,0.004935781,2.9953737,0.7918637,0.030463917,0.03595894,0.014083031,0.48515895,0.007069953,0.044209547,0.7727136,0.018315429,0.0040603504,0.05017157,0.0019626298,0.4421466,1.8289454,0.62958664,1.1186534,0.104705565,0.8828507,0.27592546,6.8170135e-05,2.7969875
RU1229A_Frozen_134542510906205,0.15672535,0.10254578,0.051950663,0.006139689,0.003460478,1.5112925,0.02353116,0.004969823,0.18623525,1.0306635,0.08741121,0.08199237,0.003246637,0.30715245,6.9907637e-06,0.008899051,0.025311776,0.27422255,4.3478513,0.19133681,0.010592429,0.064582236,1.2439896,0.0025350219,0.44551814,0.14010358,0.02708881,0.17765242,0.12982252,0.8237105,0.5602097,0.4118848,0.25020364,0.40400752,0.004728945,4.30759,0.05032661,0.0058010216,0.7196921,0.11182301,0.30751416,1.0451825,0.5752785,0.06737825,0.60070896,0.0023653307,0.0032888337,0.032003816,0.04547872,0.7485303,0.16660354,4.0984793,0.37123936,0.24384026,0.16704042,3.6154568,3.6160424,0.18846694,0.9260544,0.012654723,0.102198176,0.00040269783,0.011141622,0.0013293137,2.970506,0.71727276,0.06321382,0.010621667,0.008247965,0.35564038,0.0140002165,0.03245674,0.5491944,0.012974562,0.0059222938,0.019184465,0.0070453677,0.42732117,1.6209233,0.46298328,1.067451,0.123432614,0.69549584,0.20784642,0.00024115203,3.1319063
RU1229A_Frozen_134540466211756,0.058568094,0.13974643,0.0812037,0.021681404,0.0024641012,1.5627733,0.052457556,0.007356176,0.2045532,1.3081293,0.075949244,0.043193396,0.005346862,0.33712825,0.0011984232,0.0054392046,0.032670837,0.23311824,4.441353,0.08362267,0.0050586523,0.08435643,1.0490934,0.0029220937,0.6447995,0.21468891,0.009193603,0.27449596,0.13763094,0.89796853,0.47370556,0.4320689,0.250555,0.51002586,0.0027460214,4.3416886,0.032589003,0.010170943,0.8927525,0.072382495,0.34478414,1.0733852,0.7390536,0.06378283,0.7559788,0.007614918,0.002193817,0.03271149,0.054285254,0.5991841,0.14681876,4.1291423,0.41216457,0.22212973,0.18901563,3.261944,3.6307416,0.15577586,0.9899208,0.021004377,0.12310294,0.00014660154,0.003468262,0.0034878938,2.9300685,0.67458797,0.037893627,0.016852697,0.0050977506,0.43505403,0.0031399806,0.09155848,0.6496265,0.005399626,0.0033900675,0.023541145,0.0011300478,0.4874264,1.8885763,0.6023287,1.2133865,0.08470638,0.8028673,0.31925514,0.00010699066,2.761485
RU1229A_Frozen_157053745514924,0.09561995,0.08238667,0.031744264,0.010528237,0.004027836,1.4258224,0.012159133,0.0075012585,0.3220001,1.0367541,0.10995254,0.088137604,0.0006630059,0.25409463,1.1884932e-05,0.0019108242,0.015265523,0.3033888,4.254915,0.19437596,0.0074250535,0.060000964,1.2732477,0.0021691567,0.46325687,0.14236993,0.024189137,0.23439866,0.12713194,1.1760494,0.6105835,0.3939433,0.27364364,0.40711203,0.0047951173,4.3399878,0.053903192,0.0027839714,0.49825743,0.18641351,0.26748174,1.0948514,0.29697692,0.13082309,0.6042329,0.004151334,0.0024749704,0.02322656,0.043602817,0.7157528,0.1331398,4.113728,0.38734353,0.30945015,0.13896982,3.3963706,3.593591,0.21603666,1.0350878,0.014550276,0.086144574,0.0002158888,0.01027422,0.0012357348,2.8941467,0.63598245,0.056648012,0.006900566,0.00720698,0.27419016,0.012774289,0.029875748,0.4781222,0.010717065,0.011564713,0.056825265,0.0030055344,0.40544146,1.7035135,0.44175917,0.9252185,0.14750138,0.7006442,0.17728241,0.00023236079,2.225592
RU1229A_Frozen_135621992958372,0.12342135,0.10689392,0.05962484,0.0062965704,0.0023895067,1.4786259,0.025441417,0.003614201,0.15698467,0.9842802,0.07726248,0.07780517,0.00440428,0.28948206,8.457311e-06,0.011530526,0.022552572,0.24549948,4.200532,0.15276763,0.009287873,0.060187902,1.2283099,0.0009483395,0.4527866,0.13155982,0.021124776,0.1718097,0.13549998,0.71191245,0.5405906,0.4165954,0.20693095,0.38332704,0.0023731827,4.1903467,0.047766104,0.0045550787,0.7322583,0.10314798,0.3134853,1.0061747,0.61363035,0.06508554,0.6149144,0.0015550699,0.0011858558,0.043171767,0.037032843,0.7203371,0.16140969,4.0018797,0.337833,0.22020714,0.14036801,3.6457138,3.508185,0.15913734,0.9445176,0.011778223,0.11059361,0.00047338512,0.01740607,0.0007031372,3.075281,0.6975714,0.054971747,0.009043451,0.0074972673,0.35213894,0.011505114,0.03819962,0.5803978,0.011270438,0.0024378092,0.01601156,0.009418532,0.42424947,1.4866792,0.44636044,1.0570538,0.10765292,0.68801665,0.20831336,0.0004076648,3.0274417
RU1229A_Frozen_169082606774558,0.031836946,0.18862014,0.12420913,0.021498512,0.005573058,1.6297377,0.05419724,0.0063047875,0.20444982,1.2154177,0.1097327,0.06613455,0.0026535774,0.33574498,4.8516567e-06,0.0079472475,0.04291389,0.29168275,4.086945,0.124120586,0.010049408,0.07677178,1.1806641,0.00031002486,0.73433095,0.28236783,0.011102695,0.35371247,0.15358175,0.56833804,0.59155893,0.5062367,0.1635216,0.46824977,0.009757566,4.196692,0.017069679,0.010510986,0.8972026,0.1182547,0.29695603,0.9888599,0.6863774,0.2560502,0.72810954,0.0020333128,0.0022243077,0.07984035,0.07379635,0.7072139,0.16490586,3.8659105,0.40897474,0.2915017,0.19175859,3.4044547,3.3181887,0.25512964,1.1148095,0.022669304,0.1471877,5.6768977e-07,0.008620303,0.004692871,2.9784396,0.82555026,0.020179965,0.03819251,0.015266492,0.46726817,0.007998389,0.045868,0.7993901,0.019461429,0.0034542875,0.04233429,0.002150679,0.455601,1.7020016,0.61700064,1.1534126,0.1105798,0.9172428,0.27644548,0.00025804323,2.8661246
