/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,ASCL1,activate,-0.081666
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,ASCL1,knockdown,0.037657
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,CD44,activate,0.044247
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,CD44,knockdown,0.045716
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,CREB1,activate,0.204446
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,CREB1,knockdown,0.300933
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,CUX1,activate,-0.134857
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,CUX1,knockdown,0.077194
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,CUX2,activate,0.087910
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,CUX2,knockdown,0.144860
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,EGR1,activate,-0.156440
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,EGR1,knockdown,0.184116
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,EHF,activate,-0.170764
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,EHF,knockdown,0.083157
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,EPCAM,activate,0.065333
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,EPCAM,knockdown,-0.040682
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,ESR1,activate,-0.234779
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,ESR1,knockdown,0.050793
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,ETS1,activate,-0.089357
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,ETS1,knockdown,0.009290
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,FOS,activate,0.105172
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,FOS,knockdown,0.084216
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,FOXO3,activate,-0.514302
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,FOXO3,knockdown,0.137579
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,GRHL2,activate,-0.419587
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,GRHL2,knockdown,0.101046
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,HSF2,activate,0.111286
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,HSF2,knockdown,0.032753
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,ICAM1,activate,0.095299
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,ICAM1,knockdown,-0.059867
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,JUN,activate,0.045435
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,JUN,knockdown,0.035281
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,JUNB,activate,0.028907
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,JUNB,knockdown,-0.002679
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,JUND,activate,-0.567429
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,JUND,knockdown,0.089660
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,KMT2A,activate,0.025753
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,KMT2A,knockdown,0.024954
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,LMX1B,activate,0.187378
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,LMX1B,knockdown,0.193493
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,MEIS2,activate,0.098518
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/1130535254491137,Arc_6,MEIS2,knockdown,0.178953
