ZBTB20|CREB1,TBX15,ETS1,JUND,JUN,NFIA,FOS|0.008378,0.011722,0.081410,0.012830,0.006808,0.021805,0.024106,0.013823,0.460795,0.222010,0.309793,0.052303,0.190077,0.062240,0.160789,0.083895,0.091942,0.155007,0.488584,0.442180,0.060568,0.128773,0.197783,0.155918,0.588108,0.556751,0.879865,0.667467,0.366068,0.231093,0.655628,0.367231,0.233065,0.126089,0.617304,0.540564,0.066014,0.082269,0.473990,0.278343,0.707594,0.669210,0.704554,0.678236,0.536291,0.359871,0.613273,0.592301,0.382695,0.454665,0.748023,0.656352,0.156731,0.222584,0.419971,0.384884,0.832626,0.822011,0.893768,0.905131,0.159081,0.453108,0.454989,0.722160,0.321545,0.311086,0.525548,0.469134,0.164256,0.161625,0.357232,0.132088,0.632573,0.548578,0.907329,0.692492,0.499368,0.295185,0.833036,0.614682,0.556539,0.478281,0.895069,0.527338,0.189652,0.258498,0.453802,0.287858,0.832303,0.647090,0.958567,0.917472,0.502941,0.410481,0.910485,0.818904,0.686977,0.556498,0.779875,0.623808,0.380110,0.294874,0.522653,0.461446,0.877061,0.846631,0.909173,0.923456,0.710727,0.636185,0.848241,0.873039,0.916464,0.736379,0.959962,0.867995,0.380207,0.423671,0.662556,0.597500,0.973448,0.978832,0.981598,0.993107,0.739714,0.897659,0.916293,0.974187
STAT2|TCF7L1,NFIA,TEAD1,RUNX1,NFIB|0.094948,0.262707,0.296233,0.296239,0.457839,0.330109,0.602035,0.347019,0.314542,0.182566,0.432988,0.311264,0.265863,0.365486,0.509305,0.492631,0.778300,0.555106,0.523695,0.448895,0.754975,0.503660,0.667144,0.428345,0.566269,0.427794,0.797668,0.940463,0.560438,0.699445,0.963542,0.850412
KMT2A|LMX1B,NFATC2,STAT1,JUND,EGR1,JUN,EHF|0.788839,0.806688,0.676527,0.510019,0.896473,0.822158,0.962204,0.987466,0.002852,0.178693,0.006279,0.079603,0.473483,0.555697,0.543981,0.699227,0.095399,0.229801,0.006038,0.027789,0.375921,0.539044,0.679968,0.798593,0.004012,0.008245,0.000675,0.007279,0.524205,0.373317,0.509461,0.041666,0.918363,0.965841,0.920883,0.988639,0.900687,0.949053,0.972442,0.996148,0.465579,0.620096,0.532602,0.725671,0.462221,0.602347,0.628637,0.867469,0.206273,0.595431,0.549512,0.637810,0.472107,0.639820,0.779466,0.868101,0.508082,0.456108,0.496784,0.505353,0.576033,0.467011,0.554062,0.842554,0.928296,0.954894,0.935110,0.991476,0.909548,0.918977,0.983520,0.998403,0.474088,0.681310,0.546643,0.835678,0.539323,0.689268,0.803017,0.964262,0.416006,0.635924,0.577995,0.733052,0.571707,0.711013,0.899295,0.951823,0.461274,0.516385,0.498572,0.589716,0.541695,0.583724,0.580111,0.899128,0.905768,0.900431,0.958670,0.996491,0.761212,0.815645,0.985386,0.995758,0.569884,0.663338,0.678014,0.802791,0.646481,0.672172,0.763535,0.724757,0.571172,0.720870,0.635825,0.651797,0.660455,0.728422,0.943853,0.955080,0.645885,0.661043,0.502934,0.540365,0.707633,0.723235,0.681157,0.678319
FOXO3|RORA_RORB,SOX9,FOS,MEIS2|0.156634,0.105763,0.008631,0.002750,0.864272,0.500832,0.672837,0.124169,0.695614,0.808106,0.117835,0.407797,0.951841,0.819065,0.932295,0.552814
EGR1|MEIS2,JUND,RORA_RORB,NFIB,TFDP1,RUNX1,EHF|0.124063,0.277386,0.012517,0.042885,0.444867,0.518886,0.521409,0.411211,0.517076,0.646196,0.319169,0.075911,0.283396,0.424464,0.520460,0.507888,0.277776,0.353058,0.335719,0.344495,0.532813,0.545809,0.553382,0.509477,0.524818,0.550843,0.588068,0.514578,0.469527,0.499346,0.531869,0.608030,0.047897,0.766400,0.002783,0.063679,0.537035,0.874172,0.544736,0.266107,0.524755,0.608021,0.131377,0.218238,0.490306,0.534159,0.540023,0.166510,0.548035,0.781914,0.508561,0.385308,0.550093,0.907392,0.571910,0.744020,0.538277,0.584760,0.577762,0.254972,0.532722,0.606045,0.631805,0.258644,0.342176,0.602752,0.206081,0.383309,0.772101,0.773265,0.711476,0.572393,0.863401,0.888580,0.638176,0.616847,0.807425,0.732546,0.654671,0.657905,0.688486,0.636598,0.607936,0.491990,0.904272,0.787535,0.834670,0.696706,0.880409,0.791418,0.743208,0.671413,0.804422,0.781431,0.793306,0.792850,0.924564,0.907227,0.673791,0.657497,0.969522,0.948976,0.776521,0.734858,0.904068,0.861821,0.649976,0.609180,0.850413,0.737159,0.740934,0.727318,0.965729,0.934189,0.854548,0.819660,0.984178,0.980154,0.969423,0.950378,0.963659,0.960199,0.924021,0.910890,0.946253,0.961436,0.946564,0.946254
BACH1|TEAD1,TCF4,EHF,JUND,RUNX1|0.027415,0.042733,0.214658,0.091113,0.348641,0.207720,0.382988,0.276305,0.225345,0.503824,0.653808,0.715284,0.563528,0.792612,0.777387,0.773620,0.223763,0.423057,0.483664,0.599310,0.635984,0.683276,0.591192,0.888986,0.845214,0.833545,0.891952,0.896026,0.923888,0.954123,0.941692,0.975392
JUN|FOS,TCF4,JUNB,EGR1,EHF,RUNX1|0.479906,0.430133,0.460597,0.237772,0.473765,0.289209,0.516992,0.414975,0.725621,0.639525,0.919844,0.642127,0.662246,0.387542,0.864585,0.819999,0.011989,0.017026,0.038669,0.081811,0.006115,0.009530,0.020980,0.029082,0.462470,0.360539,0.427383,0.597960,0.123048,0.109712,0.100530,0.148443,0.617800,0.817079,0.819449,0.960634,0.718972,0.620694,0.768927,0.896396,0.886167,0.934068,0.994709,0.990224,0.956973,0.852171,0.985709,0.993009,0.549178,0.392001,0.528731,0.791403,0.157563,0.145329,0.136113,0.378340,0.816179,0.586533,0.865937,0.931862,0.523772,0.399326,0.436316,0.794373
NFIB|TCF4,THRB,ASCL1,STAT1,HSF2,TCF7L1,PKNOX2,ZEB1|0.001077,0.005070,0.011353,0.022817,0.011613,0.063684,0.036508,0.072187,0.008544,0.024001,0.446975,0.122703,0.262742,0.119342,0.508391,0.184122,0.007013,0.160556,0.229818,0.306039,0.083267,0.186906,0.126465,0.182350,0.345032,0.269664,0.506738,0.399359,0.233480,0.278456,0.513018,0.414973,0.047061,0.031262,0.300675,0.111103,0.482611,0.190104,0.510052,0.230585,0.301011,0.148330,0.560972,0.358954,0.491768,0.273080,0.564654,0.424409,0.486432,0.374637,0.513011,0.453504,0.495616,0.359897,0.517855,0.433773,0.504442,0.442614,0.614037,0.586906,0.526776,0.413949,0.586216,0.640593,0.026877,0.094749,0.095727,0.338401,0.039444,0.330824,0.031819,0.448785,0.304825,0.127741,0.508374,0.436726,0.542311,0.411734,0.554201,0.505985,0.018558,0.359873,0.180543,0.470968,0.520284,0.793926,0.552554,0.681242,0.492250,0.409388,0.526540,0.519801,0.970395,0.844858,0.964005,0.750808,0.463440,0.345031,0.515215,0.481302,0.535846,0.498470,0.531925,0.527054,0.489473,0.436082,0.666998,0.619786,0.545331,0.514901,0.697421,0.672059,0.505217,0.530165,0.534636,0.561688,0.985308,0.778487,0.909951,0.654445,0.548549,0.582073,0.714586,0.697530,0.953294,0.689132,0.847581,0.775712,0.103330,0.046462,0.445577,0.132366,0.450358,0.154522,0.593451,0.210772,0.162188,0.084542,0.508895,0.298873,0.479586,0.252234,0.760009,0.470433,0.470839,0.311827,0.503715,0.410896,0.328683,0.294640,0.605084,0.437487,0.497076,0.370865,0.534617,0.499886,0.505760,0.440413,0.918391,0.830473,0.402458,0.176086,0.542124,0.375140,0.513291,0.343007,0.772869,0.542810,0.481815,0.380437,0.812041,0.715031,0.574948,0.472583,0.938102,0.823157,0.513844,0.462572,0.575623,0.575764,0.538356,0.494443,0.861549,0.779530,0.630771,0.618197,0.898629,0.848556,0.654022,0.666215,0.981670,0.958046,0.428124,0.212737,0.497925,0.443452,0.727938,0.472050,0.637186,0.614283,0.437489,0.277158,0.597261,0.547868,0.595878,0.488109,0.902422,0.726251,0.504764,0.456419,0.520302,0.517896,0.943097,0.964471,0.913471,0.926640,0.585886,0.542668,0.738517,0.686809,0.991492,0.917577,0.982750,0.945268,0.521785,0.468671,0.660886,0.640939,0.618031,0.851161,0.851782,0.864743,0.668440,0.667013,0.928818,0.880919,0.734868,0.770100,0.976919,0.933796,0.581475,0.648990,0.719019,0.714189,0.990140,0.899711,0.964345,0.919808,0.788149,0.790950,0.967715,0.932372,0.947980,0.869324,0.992965,0.978730
PKNOX2|REST,RBPJ,STAT1,TCF7L2,TCF7L1|0.161227,0.591818,0.174986,0.545173,0.731343,0.778562,0.607296,0.556150,0.817066,0.941968,0.791837,0.796848,0.967389,0.987576,0.921181,0.908676,0.115779,0.523597,0.110847,0.160880,0.481840,0.471286,0.027277,0.039732,0.153534,0.741373,0.257276,0.377428,0.663533,0.899129,0.498955,0.128813
NFATC2|MEIS2,ASCL1,JUN|0.183520,0.138260,0.514025,0.323043,0.646372,0.675435,0.959241,0.918466
