sample,category,iteration,mean_r2,mean_f1,mean_auc
human_RU1215,human_tumor,0,-0.0781172827960454,0.5668598151858566,0.6001904804007842
human_RU1215,human_tumor,1,-0.07351366241697013,0.5679995173272007,0.6029851693897829
human_RU1215,human_tumor,2,-0.07101460168419929,0.5674014901396687,0.6022702670045482
human_RU1215,human_tumor,3,-0.07253157381292463,0.5655770473564434,0.6027719442687616
