gene,dataset,mean_shift_in_gemm_sds,std_ratio,dataset_mean,dataset_std
EGR1,rpr2_allograft_RPR2,7.310296993469176,3.152843860561094,1.6727554692561806,0.7101398896349304
EPCAM,human_RU1124,7.293827904944304,2.3034539175543194,1.8694834766778903,0.5857362087031199
EPCAM,human_PleuralEffusion,7.28662205032406,1.6439408466322418,1.8676511283363144,0.41803123192537633
SOX11,tbo_allograft_5khvg,7.268953951362275,1.5969956290721765,2.446928987128091,0.5392906784901559
FOS,human_RU1145,7.249732440779143,1.8969544732589707,1.2592556180625363,0.3286426690383569
TFDP1,rpr2_allograft,7.249305174367302,1.1039681201761253,1.216400270982912,0.18535716576518838
NCAM1,tbo_allograft_5khvg_RPM_CTpreCre,7.249030257904164,2.6001094324336456,1.9641803573260532,0.6985357431380556
TCF4,rpr2_allograft_RPR2,7.248973879641728,0.42448164973977787,2.5083415256641217,0.14574116523789532
BACH1,tbo_allograft_5khvg_RPM_CTpreCre,7.232026616104921,1.5665146500560432,0.4675101726869826,0.10223143804938
JUN,allograft_1L,7.222224409488658,2.1509870776774287,1.6041872132540942,0.47993276378724925
EPCAM,allograft_TKO-luc,7.222055181560876,4.253530780329431,1.8512326740190976,1.0816135603517805
HES1,organoid_celltag_RPMA,7.206512931105011,1.9745905769829042,1.9345225453151265,0.530961939235978
TCF4,rpr2_allograft,7.203983394016333,1.1932334918719973,2.492894530950255,0.4096837628032127
FOS,allograft_1L,7.177870413049909,4.8831921719224995,1.2468056995598167,0.846000961768328
JUNB,allograft_mt3,7.171412781879444,2.086754110879474,0.8582196312653562,0.2507402873510261
TCF4,rpr2_allograft_RPM,7.1665679239427,1.5668667274877066,2.480048335573381,0.5379666771850726
RBPJ,human_RU1293,7.103621895091731,1.9473372995554177,1.0875700930280572,0.2942417130354727
EPCAM,human_RU779,7.077602421826399,1.8609607942949877,1.8145003516666667,0.4732163781912463
TFDP1,human_RU1144,7.073118662448622,2.717934030090557,1.1868184090627591,0.4563433846930001
NFIX,cgrp_k5_K5,7.068246226387601,2.702513434959926,1.1445845610216319,0.4385868511967645
NFYC,human_RU1080,7.053148243575105,2.2490713593326737,0.6247515118181818,0.1983393041726362
HES1,organoid_celltag,6.971323382161214,1.8908467269282465,1.8712807267574585,0.5084434498121865
THRB,rpr2_allograft_RPR2,6.971052407468642,3.4116718240117248,0.7656326424255986,0.3731198495031159
FOS,human_RU1195,6.960194151619843,5.122180291255375,1.2090938258426966,0.8874050621372096
NFIX,allograft_mt4Rf,6.956036083249076,2.3986186114043857,1.1263741452232017,0.3892682161683332
NFIX,organoid_celltag_WT,6.947646123944235,1.466473006924473,1.1250125513137772,0.23799170437115433
JUN,rpr2_allograft_RPR2,6.915594934217902,1.8859631919070676,1.5357713993923816,0.4208000766189258
JUNB,rpr2_allograft,6.8955475970558675,4.844220677068983,0.8250722108998321,0.5820720698367964
NCAM1,rpr2_allograft_RPM,6.8900670208714,1.499352023147447,1.8677426272781958,0.4028103458455406
EPCAM,allograft_mt3,6.869993650964141,1.6762434719193688,1.761708336418762,0.4262453390636378
PBX1,human_RU1215,6.8697014300772254,2.2197440518173828,0.48720246790721383,0.1517062342622091
NFIB,celltag_fate_dpt_RPMA,6.856045156925641,1.2389586427671557,2.219749469680025,0.40029962271693487
TFDP1,cgrp_k5_K5,6.851344100145948,0.8075916725657689,1.1495822755585772,0.13559531365677224
JUNB,tbo_allograft_5khvg_RPM_CTpreCre,6.848924133441453,4.285709078564298,0.8194700268173714,0.5149624099263029
FOS,allograft_2LR,6.847768981233493,2.129809909828582,1.1896164432361516,0.36898429729201593
EPCAM,allograft_1L,6.843777758844205,5.068127454307988,1.7550420006431344,1.288754134687633
JUND,organoid_celltag_RPM,6.8164303069460095,1.725881183762082,1.6354995755068877,0.4121119641836989
JUND,allograft_mt2,6.792198697621701,1.210909419720793,1.6297134668176412,0.2891451996260201
NFIB,human_RU1080,6.773938161157324,2.281885759414152,2.1932212238662094,0.7372627116402455
FOS,cgrp_k5_K5,6.772407227426774,4.287351757438215,1.1765602058495463,0.7427730841901069
ZBTB20,rpr2_allograft_RPR2,6.75856573903434,0.46882081573705464,2.9754070996444395,0.2039471038113608
KMT2A,tbo_allograft_5khvg_RPM_CTpreCre,6.756063164296754,1.0198919801921225,1.3491205166835862,0.2007182308379134
EHF,organoid_celltag_WT,6.750963909212846,1.5077367280789944,1.4253745440232983,0.3142189313584553
JUND,allograft_5B,6.745568754727227,1.2011290693548258,1.6185790054556333,0.28680981325200705
EGR1,human_RU1229,6.729009715140614,1.7595500839159066,1.5418275508641255,0.396317343218133
KMT2A,rpr2_allograft_RPR2,6.711324427405112,0.6782040828081203,1.3403157802083354,0.1334728836897536
ZEB1,celltag_fate_dpt_RPMA,6.691904660331939,4.689832243475443,0.40594428671537663,0.2781137858002753
TFDP1,rpr2_allograft_RPR2,6.6916822747225195,0.7779125802854249,1.1227749222478118,0.1306121693729587
SOX11,tbo_allograft_5khvg_RPM_CTpreCre,6.68884103954788,2.292689999901164,2.251030213131418,0.7742202440044459
KMT2A,human_RU1152,6.678634834651416,1.759008734122154,1.3338823565205664,0.34617893659182186
JUND,allograft_1L,6.611667356394055,1.4505368544648671,1.5866055597786022,0.3463642792091341
BACH2,organoid_shGFP,6.605119228763674,3.344439370393358,0.2888420052899915,0.1493352874717619
JUN,organoid_celltag_RPM,6.570578703565744,3.3442660694474298,1.4587906518803404,0.7461796838328203
SIX1,human_RU1066,6.560890167760527,1.3419704153516347,1.677799133866763,0.34219610351507124
BACH2,organoid_shRORB2,6.557397931726299,3.0964307659972277,0.28671116277130543,0.13826125319240506
ZEB1,allograft_mt4,6.532992121721021,2.3689447382268782,0.39652054500570233,0.1404818243587499
TFDP1,celltag_fate_dpt_RPMA,6.531097633279008,0.7199507986591406,1.0958126273595865,0.1208803380196812
TFDP1,human_PleuralEffusion,6.5282281893150005,2.0964802222995877,1.0953308453309483,0.35200077337942276
SOX11,rpr2_allograft_RPM,6.521652287447674,1.3858034053956152,2.1945721152414284,0.46797301454354395
NFYC,celltag_fate_dpt_RPM,6.518427443621595,1.135059379004572,0.577595982070614,0.10009770765707905
JUND,allograft_mt5,6.5151733097179845,0.8587478045597388,1.5635643727711477,0.20505481362518832
NR6A1,organoid_shRORB2,6.514179632332264,1.8699434850937002,0.6514317907745659,0.18499059179040334
RBPJ,human_RU1066,6.509523785655326,1.5353458276392886,0.9978021594134685,0.2319900032365161
NFYC,tbo_allograft_5khvg_RPM_CTpreCre,6.50778524677027,0.8221496113667597,0.5766574765360514,0.07250307162004394
FOXO3,organoid_shRORB1,6.5006220490664655,1.9343801761515909,0.5389521203574279,0.15870392510145845
HES1,organoid_celltag_RPM,6.495647794176283,1.714908997469742,1.7433728781189812,0.4611342814676283
NR6A1,organoid_celltag,6.4947059999399,3.3338318592616893,0.649505294701669,0.329810784919854
TFDP1,cgrp_k5,6.490681121084018,0.9834810548943249,1.089026661339678,0.16512728727156234
NFKB1,organoid_celltag,6.4848504025361295,2.303578691936646,0.6019874987178382,0.2113127028408078
NR6A1,cgrp_k5_CGRP,6.477900800125415,1.2729729377165064,0.6478427825008354,0.12593322683735803
JUND,allograft_2LR,6.47697072344779,1.3055673857311407,1.5544422251906354,0.3117479608503616
HES1,organoid_celltag_WT,6.475897519521502,1.5142609955806734,1.7380620839455536,0.4071805892801433
KMT2A,organoid_shGFP,6.46197796517548,0.5289241012797495,1.2912435434063592,0.10409407262561851
SOX11,celltag_fate_dpt,6.439054755855357,2.2368856392350023,2.1666796914657214,0.7553756266626639
RBPJ,human_RU1124,6.4123912632986,1.662123101759829,0.9831254828170595,0.25114598731781107
FOS,rpr2_allograft_RPR2,6.3912252867077814,3.5745021967341444,1.1105213777421477,0.6192736615338925
CUX2,organoid_shRORB1,6.381797112954513,2.9968435119244123,0.8056477625657352,0.3733955702575997
KMT2A,celltag_fate_dpt_RPM,6.366084151585122,1.0405206080962954,1.2723713128309884,0.2047780153817229
BACH1,organoid_celltag_WT,6.364077259857527,1.4769847675015373,0.41086741429335355,0.09638867836525461
FOXO3,human_RU1215,6.350643395757693,1.988368194932842,0.5266472997978587,0.16313330800905312
ZBTB20,allograft_mt4Rf,6.344835358694088,0.9982749236253028,2.7954255160696766,0.4342709893561498
JUN,human_RU1145,6.327918900952681,1.9009321429262218,1.4046478860140266,0.42413998047431106
FOS,cgrp_k5,6.3030201249969116,4.2472411446201646,1.0952400517133691,0.7358240197612481
FOXO3,human_RU1080,6.2953749215626855,2.4348473694451718,0.5221128634459692,0.19976416183228465
BACH2,organoid_shRORB1,6.2627224027526,2.804622075572227,0.2735533656170981,0.1252314655822172
NFYC,tbo_allograft_5khvg,6.261796486393486,0.9590744836305448,0.5549644167027266,0.08457809261750318
SOX11,rpr2_allograft,6.256359930231916,1.1529943345055216,2.1049853357182684,0.38935554088650925
FOXO3,organoid_shRORB2,6.233920952575716,1.883167171960242,0.5170709455171478,0.1545022149714599
GRHL2,organoid_celltag_WT,6.23391237192082,2.0207029216407792,0.9761471471501437,0.311803366987314
JUN,tbo_allograft_5khvg,6.222250483337982,1.941128539042711,1.3810709262837029,0.43310868497406296
BACH2,celltag_fate_dpt_RPMA,6.211351181202767,4.030225982212937,0.27125954734494395,0.17995690427455574
KMT2A,tbo_allograft_5khvg,6.209179101821935,1.098884347965719,1.2414918622522426,0.21626419905528033
NFIB,allograft_5B,6.20854971598059,2.2691516821675966,2.01054782906485,0.7331484126301837
JUNB,human_RU1065,6.204039835455278,3.9867838416228505,0.7419819924858757,0.47904413885814007
SOX11,allograft_3L,6.160815369253742,1.2983534471695029,2.0727208196620164,0.43844197109723504
ZEB1,organoid_shGFP,6.151542493484644,5.8917418516600755,0.3739000343576903,0.3493887512933356
KMT2A,organoid_shRORB1,6.1258572716049775,1.0563862715181283,1.2250938410145678,0.20790043222090637
NFYC,tbo_allograft_5khvg_RPM_CTpostCre,6.12310254145608,1.002123554289725,0.5427333861408483,0.08837446959077712
FOXO3,human_RU1231,6.112085942934074,1.5344255970231104,0.507075136790773,0.12589012647358344
JUN,rpr2_allograft,6.1060872117730645,2.0243889106428625,1.3551523326523,0.4516859143171425
ASCL1,human_RU1145,6.0744559831415845,1.172783136456629,4.292873930964348,0.8213322561050302
NFIB,organoid_celltag_WT,6.060859084029431,1.2286527416867694,1.9628299293641533,0.39696985191439804
EGR1,human_RU426,6.045613350882102,2.773701709078382,1.3879007976994178,0.6247427125092712
FOXO3,organoid_shGFP,6.03526797459076,1.18201214888391,0.5007726977745409,0.0969767834980052
JUN,cgrp_k5_K5,6.009372844765236,1.7381490403825623,1.333573219538278,0.38781947203778494
KMT2A,rpr2_allograft,5.982351940940762,1.0999539234790505,1.196851500996064,0.2164746951754116
NCAM1,human_RU1181,5.980448410812165,1.4494405922761706,1.6233678698837688,0.3894013262020412
TFDP1,human_RU1229,5.971681468015687,1.925582130550899,1.0018861878353216,0.3233068416052314
PBX1,mets_compiled,5.959784665996942,1.8252262928171217,0.42501509740490007,0.12474330422597661
JUN,allograft_mt3,5.950793503946689,0.9228122567041819,1.3205028737274433,0.20589981288730175
SOX11,rpr2_allograft_RPR2,5.937357336910146,0.6575731710917962,1.99726110538173,0.2220563883453127
NFKB1,tbo_allograft_5khvg_RPM_CTpreCre,5.9369797227572745,3.4817428738740803,0.5517300299556274,0.31938848012893856
FOS,allograft_2L,5.923973425979979,2.3860248950165026,1.029571148947827,0.4133729095474909
JUN,celltag_fate_dpt_RPM,5.904966994757262,1.9598124133883146,1.3102779665495947,0.43727747034055686
KMT2A,tbo_allograft_5khvg_RPM_CTpostCre,5.900833680137437,1.0190746893430558,1.1808084283891542,0.20055738520279648
NFYC,human_RU1066,5.895354502227579,1.5642855776471818,0.5226489244185373,0.1379499639753049
NFYC,celltag_fate_dpt,5.888906523491879,1.326397386550546,0.5220802952327839,0.11697127065941407
PBX1,human_RU1231,5.870447467346467,2.5971527080567705,0.4189094340174018,0.17749985941874968
PBX1,human_RU1108,5.858214470583177,1.8472868523642079,0.41807338182878073,0.1262510115726257
NCAM1,allograft_2LR,5.851716986847375,1.2575768821753868,1.5887833636384692,0.3378559344409597
EPCAM,rpr2_allograft,5.850072143153375,3.5212440468826878,1.5023565201713853,0.8954032560501001
PBX1,human_RU1195,5.847736167535161,3.582646136932742,0.41735725246441946,0.24485244309276402
NCAM1,organoid_shGFP,5.834605284234579,0.8792578835323097,1.584186197168518,0.23621815736746302
FOS,celltag_fate_dpt_RPMA,5.834340328614796,4.44519395474446,1.0140424365999439,0.7701188543395001
KMT2A,organoid_shRORB2,5.8276107150946865,1.0922772536322283,1.1663978983668293,0.2149639002870248
CUX2,rpr2_allograft_RPR2,5.825285273828248,1.6212807625871235,0.7363084544908135,0.20200556101281145
SOX11,allograft_5B,5.822012876048594,2.202524255492532,1.958310345952133,0.7437721046398118
ETS1,human_RU1080,5.802226206015034,2.2511109809531042,0.7563891613629503,0.29270334081365845
FOXO3,rpr2_allograft_RPR2,5.800218485452991,1.3607412578681064,0.4814883414834882,0.111640401061596
FOS,allograft_mt5,5.796818807356029,1.7634373086110902,1.0075419258777885,0.305511150611914
KMT2A,cgrp_k5_K5,5.791752069391783,0.9056249214614911,1.1593407942170597,0.17823008276252233
NFKB1,organoid_celltag_RPMA,5.7721105066049345,1.6000005671219968,0.5366061881687827,0.14677182315014792
NFYC,human_PleuralEffusion,5.768800245648369,1.4785846907846705,0.5114884589731663,0.13039224278662204
NR6A1,organoid_celltag_RPM,5.767243285228084,2.1029476260317335,0.5775385432074392,0.20804132795721397
KMT2A,human_RU426,5.761303802115185,1.6324612524251776,1.1533484710509463,0.3212739592642959
FOXO3,tbo_allograft_5khvg,5.755883164328105,3.130320160254959,0.4778509026956531,0.2568234013052439
SIX1,human_RU1229,5.747478417969122,0.9285778363900108,1.470382988065173,0.23678295272989003
JUNB,allograft_2L,5.738541144850027,3.049691700286,0.6860485814359772,0.36644498231728523
TFDP1,human_RU1181,5.721578777374157,1.5746822388665682,0.9598937380169648,0.2643904578789128
TCF4,human_RU1293,5.719832043616059,1.3201311155022626,1.983327280329804,0.45325268396890345
EGR1,human_RU1152,5.711649883416773,1.7600778534980157,1.3126795719055968,0.39643621692370395
NFYC,organoid_shGFP,5.708385489758575,1.0201278786010528,0.5061606508557321,0.08996222052681979
TCF4,allograft_5B,5.704604560463865,1.9946649773877936,1.978099089335914,0.6848465610749708
KMT2A,cgrp_k5,5.693891025652887,0.8890766391158225,1.140081406018397,0.1749733241838313
JUND,human_RU1144,5.67314797306954,2.4366100249531986,1.3625026087033454,0.5818222904222706
ZEB1,organoid_shRORB1,5.669605043909155,5.685391952465366,0.34532045162168995,0.33715190598945805
FOXO3,human_RU1108,5.663253896900778,1.4073719991975244,0.4702512444168777,0.11546616487504271
NFIX,allograft_mt3,5.6614404524068425,1.5693368104053913,0.9162761623753928,0.2546853167274192
SOX11,allograft_mt5,5.661325170788757,1.0479974215234082,1.9040475915543955,0.3538990528343829
JUNB,allograft_2LR,5.65971238137185,3.2662545744953078,0.6765766715914034,0.3924667531745715
JUN,celltag_fate_dpt,5.656077561902561,2.2672576345223856,1.2547452324727464,0.5058752951361294
ZBTB20,rpr2_allograft,5.65152024288556,1.2693122553659122,2.4938185797917156,0.5521780382280144
ZBTB20,allograft_mt4,5.64188212040383,1.7521661186109645,2.4896257899232928,0.7622298184974882
TEAD1,tbo_allograft_5khvg_RPM_CTpreCre,5.640684436038423,0.9426738512461739,1.3514840227692189,0.22312868110960854
EPCAM,human_RU1195,5.629982079771799,2.114762753375925,1.4463906862921347,0.5377546770217836
NFIX,allograft_mt4,5.613668069607506,2.4628798724136973,0.9085232540364049,0.3996970798163044
NFIA,celltag_fate_dpt_RPMA,5.605826214688289,1.6776172497013464,1.7417706368050105,0.520104234736732
KMT2A,human_RU1215,5.603763680834013,1.4666769113121465,1.1223440362248283,0.2886470337710997
TFDP1,human_RU1080,5.597311971139923,2.077127672678004,0.9390292378730704,0.34875146419863345
RBPJ,human_RU1231,5.596129935740796,0.643322002276906,0.8597887956596519,0.09720563973513113
TEAD1,organoid_shGFP,5.595482906704682,0.630218130955247,1.3407849272007546,0.14917114777875046
JUN,allograft_3L,5.5904398588926,1.3865271472611638,1.2401000100345754,0.30936485521318086
STAT1,human_RU1145,5.58992189943536,2.4258144867486333,0.792952106885447,0.3405033542317546
ASCL1,human_RU1080,5.581795683453795,1.3089050459296674,3.947850385811321,0.9166621696563153
NFKB1,organoid_celltag_RPM,5.580204668504595,1.57131403001352,0.5190022133265686,0.14414033948833338
JUN,human_PleuralEffusion,5.57985546077996,1.6675427658905122,1.2377383968515205,0.3720656514735628
SOX11,cgrp_k5_K5,5.579292168060704,0.8233036295331617,1.8763458039637189,0.2780220339314905
SOX11,allograft_mt4Rf,5.555543487783569,0.9122544391546065,1.8683260939114488,0.30805990103627867
BACH1,tbo_allograft_5khvg,5.550429947582907,2.0442163854059507,0.3577684312765835,0.13340646431661485
TFDP1,cgrp_k5_CGRP,5.542876968190014,0.7449702122502994,0.9298895555934724,0.12508111837520847
TCF4,celltag_fate_dpt_RPMA,5.542527006103383,1.36379590446962,1.9224515209524853,0.46824451513020493
JUN,cgrp_k5,5.540117761507405,1.834746953713387,1.228872037756971,0.4093726017623031
BACH1,celltag_fate_dpt_RPM,5.533423616294606,1.7663780249954628,0.3566585905843915,0.11527461018487728
PROX1,rpr2_allograft_RPR2,5.52762928295485,0.44930026354719776,1.930109099449951,0.1555423158774552
ZEB1,organoid_shRORB2,5.527418313001907,4.855489086701283,0.3368885743241184,0.28793747445723233
SOX11,cgrp_k5,5.524607246377141,0.7734125167407079,1.8578792108303093,0.26117426579820946
JUN,tbo_allograft_5khvg_RPM_CTpostCre,5.521157441980681,1.6670833816859143,1.2246415713598526,0.37196315270300256
RBPJ,tbo_allograft_5khvg_RPM_CTpreCre,5.510008630956408,0.706520061985223,0.8467759086500959,0.10675483563115731
JUNB,allograft_mt2,5.498149927877634,3.7800874388775596,0.6571636435767116,0.45420790388988364
ZBTB20,celltag_fate_dpt_RPM,5.489997283694851,1.0993538355347945,2.423552630370942,0.47824248261831453
TCF4,human_RU1181,5.471812412915367,1.2486612227930847,1.8981724332301697,0.42871427235735704
HSF2,human_RU1152,5.467865580258365,1.0837424240616749,0.7368133279737019,0.14439054103527682
NFYC,human_RU1145,5.465973571187257,1.8031062305854095,0.48478302268351847,0.15901088848944625
ZEB1,allograft_mt4Rf,5.454712885394592,1.7201089907102847,0.3325770380749852,0.10200493291866992
KMT2A,human_RU1229,5.4540437259023005,1.1139510083560795,1.0928786368897294,0.2192293693644136
ZBTB20,tbo_allograft_5khvg_RPM_CTpreCre,5.45107492744615,0.8915701323268981,2.406620571119356,0.3878521179715845
TCF7L1,celltag_fate_dpt_RPMA,5.448121628037372,3.0322971316912084,0.5285563239995589,0.2927418831954469
ASCL1,human_RU1152,5.442828122192368,0.8468919376216317,3.850527584120027,0.5931016947476877
KMT2A,cgrp_k5_CGRP,5.436717129115147,0.7881553168765678,1.089468703366275,0.15511166270682833
JUN,rpr2_allograft_RPM,5.432875719554468,1.8842525349746495,1.204943967652414,0.4204183912438776
FOS,human_RU1181,5.431141741813948,2.2303693872922223,0.944189279032554,0.38640597795785525
NFKB1,rpr2_allograft_RPR2,5.4262237976379915,0.9906172094631515,0.5048771851161157,0.09087165146344142
JUN,allograft_mt6,5.420025368476936,2.195026637598664,1.202076770274857,0.48975896308352523
SOX11,cgrp_k5_CGRP,5.380898025078152,0.6003048867042472,1.8093499336996948,0.20271741747958044
KMT2A,rpr2_allograft_RPM,5.376116025220506,1.012000317926631,1.077542198798345,0.19916512470602546
NFIX,allograft_5B,5.362294870959224,2.2694699944161583,0.8677282747241027,0.3683088808590071
KMT2A,human_RU779,5.360780394407248,2.3278887211324655,1.0745240941898149,0.4581364642216551
JUNB,allograft_mt4,5.3587346419199715,4.510562634993247,0.6404117758411225,0.5419803729229749
TEAD1,organoid_shRORB2,5.352204503868116,0.9521936527596995,1.2832015020366683,0.22538199571394407
TEAD1,organoid_shRORB1,5.3481689497367695,0.723973082786444,1.2822462958752971,0.1713627241356583
ZBTB20,cgrp_k5_K5,5.342891300863365,1.0361498129899722,2.3595583746879085,0.45074737806119486
TCF4,human_RU1231,5.337395270814681,1.1102740685410102,1.852021767047754,0.3812005456108232
NFYC,rpr2_allograft_RPM,5.329399688905182,0.8707584681212198,0.4727389545095235,0.0767897505576867
NCAM1,celltag_fate_dpt,5.318578139820167,3.801780503499223,1.4455522611093177,1.021372230004159
JUND,allograft_2L,5.315542817665041,1.2223971520768715,1.2771123950649304,0.2918882806618539
ZBTB20,tbo_allograft_5khvg,5.314827158739788,0.8675206528123042,2.3473498713217436,0.3773900788928354
NCAM1,cgrp_k5_K5,5.29682529693725,1.1476756191993362,1.4397082231319005,0.30833026931042273
NFYC,organoid_shRORB1,5.28611569523381,1.1147343751447027,0.46892186033375666,0.09830530249121153
TEAD1,celltag_fate_dpt_RPM,5.269352373123667,1.2221974682227266,1.2635905977608244,0.2892912631230117
JUN,allograft_mt2,5.25312141132822,1.7622352144111175,1.164836808086007,0.39319362987934064
JUN,celltag_fate_dpt_RPMA,5.252906077067652,2.6425954222178745,1.1647887622525919,0.5896214522711105
NFIB,human_RU1231,5.252430548032007,1.1518551793781913,1.7016318338162686,0.3721570501335063
NFIB,human_RU1066,5.252102323301238,1.4741010730870083,1.7015257865025346,0.4762726398077644
RBPJ,tbo_allograft_5khvg,5.250457188580628,0.7440949125351624,0.8075578127183265,0.11243237716204164
NFIX,organoid_celltag,5.244773419175673,1.4038233311392085,0.8486558946134062,0.2278243824715817
NCAM1,cgrp_k5,5.244201339934523,1.111133724111399,1.425570466292428,0.29851305949512913
ZBTB20,tbo_allograft_5khvg_RPM_CTpostCre,5.238007630474105,0.8441788490779532,2.313931729933738,0.3672358939472077
NFIB,human_RU1152,5.23097316063217,1.2013688406855356,1.6946990890222522,0.38815459779691847
SOX11,allograft_mt4,5.229322564778854,1.7087800384842509,1.758164300289566,0.5770392414160813
PROX1,celltag_fate_dpt_RPM,5.228252301875008,1.5137559596272092,1.8264684102815858,0.5240440007197592
NFIX,organoid_shGFP,5.220787175291993,3.0003768645849984,0.8447632030763753,0.48692666035218746
FOXO3,rpr2_allograft,5.193884005689729,1.8199314152421018,0.4317423489174232,0.14931411238353134
NCAM1,organoid_shRORB1,5.184132457245271,1.898287594484306,1.409432583368964,0.5099868947676249
TFDP1,human_RU1152,5.181668753343558,1.0082099760860561,0.8692423958327715,0.16927929371156597
HSF2,tbo_allograft_5khvg_RPM_CTpreCre,5.1800732791259545,1.8139434111735009,0.6984698201957585,0.241677602289575
NR6A1,organoid_celltag_RPMA,5.1566291714837265,1.6692107625862704,0.5171314415182237,0.16513241670417203
FOS,rpr2_allograft,5.154718338171603,3.735171956910589,0.8962996082796146,0.6471092999545784
NFIB,human_PleuralEffusion,5.154430038735614,1.2402980890637412,1.6699684953130591,0.40073238925866156
JUND,allograft_mt3,5.1527267985323535,0.8893731140646324,1.2382346147886072,0.2123676324753736
ZEB1,mets_compiled,5.148492113135893,2.1821254298338593,0.3144177066016617,0.1294031711318557
TCF4,allograft_2L,5.135304884915179,1.0030519080513103,1.7826362274315537,0.3443869810699928
STAT1,human_RU426,5.134966141146243,2.0679598027354538,0.7290915097248908,0.2902725056241386
HSF2,celltag_fate_dpt_RPM,5.133434095972619,1.0398199537565844,0.6922559295706091,0.13853860693160922
BACH1,human_RU1215,5.1234055880758556,1.7946977632289545,0.32990063294290084,0.11712276881185743
RBPJ,celltag_fate_dpt_RPM,5.119673992698439,0.7994924592564904,0.7877965358191398,0.12080291936290617
ZBTB20,cgrp_k5,5.1171687519855364,1.180678626280535,2.261364227663577,0.5136205097534434
NCAM1,allograft_2L,5.112443063577595,1.0356103811688848,1.3901727771253876,0.2782232386789179
NCAM1,cgrp_k5_CGRP,5.105908230066053,0.9957119978479797,1.3884171530249836,0.2675042872011759
RBPJ,tbo_allograft_5khvg_RPM_CTpostCre,5.104116301289065,0.724690704098626,0.7854457762603224,0.1095004107627089
EGR1,rpr2_allograft,5.0941878667691025,3.3965822738071574,1.1736037318867056,0.7650390148493167
NFIA,human_RU1293,5.09327305321547,1.3365617499886893,1.5828660536188457,0.4143683109362443
TFDP1,human_RU1215,5.088313303331784,1.0458146376391053,0.8535679381136885,0.17559314766952294
JUNB,celltag_fate_dpt,5.086007233752315,3.7227444756304093,0.6076413845736828,0.4473176857241746
NFIB,mets_compiled,5.073131869996937,0.6969087272472148,1.6437015763455418,0.22516675775563247
FOS,cgrp_k5_CGRP,5.069494449156718,3.8782557009363776,0.8815347803691365,0.6718982045885679
JUN,allograft_2LR,5.052259383390973,1.1619913290497037,1.1200200496738995,0.2592659508906985
ASCL1,human_RU1124,5.040203374504438,1.0196324562155707,3.5685584100224466,0.7140766264696529
HSF2,tbo_allograft_5khvg,5.019177025169632,1.2806715796936765,0.6770330870352778,0.170628055315429
SIX1,human_RU426,5.0185683709127185,1.3301410280167865,1.2845143764606985,0.3391796657406998
NFIX,organoid_shRORB1,5.015989239777554,2.774006402188034,0.8115268533484015,0.45018933759837393
FOXO3,celltag_fate_dpt_RPM,5.014084384228868,1.919339147133022,0.4169909024285718,0.1574699017319878
FOXO3,human_RU1144,5.012734377596005,2.9103996195636106,0.4168801427370749,0.23878028162874407
KMT2A,celltag_fate_dpt,5.001948938879646,2.000885384146947,1.0039048361494427,0.39378108879703105
HSF2,human_RU1144,4.999742474268488,2.45956812014261,0.6744437583746199,0.32769628990762806
NFYC,human_RU1293,4.989009436717504,1.3565564923443039,0.4427208915050291,0.11963091773231872
TEAD1,tbo_allograft_5khvg,4.985409640458227,1.3477871963048553,1.1963820214684575,0.31901805606506156
BACH1,organoid_shRORB2,4.977488510961035,1.5850269238683918,0.32037802003348653,0.10343955721592119
SIX1,human_RU1231,4.973642307341994,0.8865729096739611,1.2730584429138,0.2260718952533346
FOXO3,human_RU779,4.968603751244206,1.7107687869987143,0.4132594978888889,0.1403579941446215
TCF4,allograft_2LR,4.959715711151081,1.0835492640747257,1.722349591240739,0.3720248741864898
SMAD3,organoid_celltag_WT,4.9307405692251205,1.6928163813331383,0.5908512139393804,0.20294885949588584
JUND,allograft_3L,4.930729074833018,0.9224354157788985,1.185225219461278,0.22026236487531764
BACH1,human_RU1080,4.93068145984656,2.093603148720135,0.3173233712013722,0.13662946630643527
HSF2,tbo_allograft_5khvg_RPM_CTpostCre,4.928460131630788,0.8292520362609586,0.6649465791637655,0.11048395588462329
SOX11,human_RU1215,4.920166816228088,1.3293879593455074,1.6537652585138922,0.4489220393099027
KMT2A,human_RU1293,4.918370778355863,1.4654074858867785,0.9874563682304571,0.2883972065045763
NFIX,organoid_celltag_RPM,4.918364253036469,1.1206408218766453,0.7956834407018577,0.18186711785827633
SIX1,human_RU1181,4.91781026429666,1.453503559486438,1.258821536225814,0.3706365273121293
TEAD1,cgrp_k5_K5,4.91530376958487,1.1361621414917076,1.1797881268936439,0.268926903851829
TEAD1,cgrp_k5,4.902266584237713,1.1237006018180156,1.1767022558173994,0.26597728675116344
PROX1,tbo_allograft_5khvg_RPM_CTpostCre,4.895063556809781,1.5374166301870613,1.7111224974557313,0.5322350386351116
NFYC,allograft_mt4Rf,4.890921394501917,1.4430368020740552,0.43407078177864483,0.12725737404072252
RBPJ,human_PleuralEffusion,4.888883285732812,0.8707299535429138,0.7529241729338104,0.13156686988959582
NCAM1,human_RU1231,4.869330025059642,1.282275326533427,1.324858931135168,0.34449132677052385
NFYC,celltag_fate_dpt_RPMA,4.869156985746319,0.9167550144243007,0.43215143952638524,0.08084605715295827
TEAD1,cgrp_k5_CGRP,4.868005517448373,1.0896032428642501,1.1685927419744007,0.2579065221674031
