gene,sample,transferability_baseline,transferability_adaptive,n_regulators_dropped
ZBTB20,allograft_5B,0.5143993937097385,0.5143993937097385,0
ASCL1,allograft_mt2,0.4431927904731252,0.4431927904731252,0
BACH1,allograft_mt2,0.6550969355847405,0.6550969355847405,0
BACH2,allograft_mt2,0.4661910669975186,0.4661910669975186,0
CUX2,allograft_mt2,0.5897273303741281,0.5897273303741281,0
EGR1,allograft_mt2,0.2967660114140774,0.2967660114140774,0
EHF,allograft_mt2,0.211848635235732,0.211848635235732,0
EPCAM,allograft_mt2,0.06967865097041044,0.06967865097041044,0
ETS1,allograft_mt2,0.06918043004051107,0.06918043004051107,0
FOS,allograft_mt2,0.3583389149363697,0.3583389149363697,0
FOXO3,allograft_mt2,0.2513219284603421,0.2513219284603421,0
GRHL2,allograft_mt2,0.0,0.0,0
HES1,allograft_mt2,0.11211460604173155,0.11211460604173155,0
HSF2,allograft_mt2,0.4717219589257504,0.4717219589257504,0
ICAM1,allograft_mt2,0.39923833703586165,0.39923833703586165,0
JUN,allograft_mt2,0.5006349206349207,0.5006349206349207,0
JUNB,allograft_mt2,0.3356079404466501,0.3356079404466501,0
KMT2A,allograft_mt2,0.1642903434867142,0.1642903434867142,0
LMX1B,allograft_mt2,0.6650124069478908,0.6650124069478908,0
MEIS2,allograft_mt2,0.38864764267990076,0.38864764267990076,0
NCAM1,allograft_mt2,0.4701857282502444,0.4701857282502444,0
NFATC2,allograft_mt2,0.22053349875930522,0.22053349875930522,0
NFIA,allograft_mt2,0.044145873320537425,0.044145873320537425,0
NFIB,allograft_mt2,0.08419689119170984,0.08419689119170984,0
NFIX,allograft_mt2,0.10380622837370242,0.10380622837370242,0
NFKB1,allograft_mt2,0.4349984486503258,0.4349984486503258,0
PBX1,allograft_mt2,0.24232081911262798,0.24232081911262798,0
PKNOX2,allograft_mt2,0.2803621604745551,0.2803621604745551,0
PROX1,allograft_mt2,0.08529776674937965,0.08529776674937965,0
REST,allograft_mt2,0.5068238213399504,0.5068238213399504,0
RORA_RORB,allograft_mt2,0.2681023720349563,0.2681023720349563,0
RUNX1,allograft_mt2,0.5583253435602429,0.5583253435602429,0
SIX1,allograft_mt2,0.33686506699906515,0.33686506699906515,0
SIX4,allograft_mt2,0.31869220607661825,0.31869220607661825,0
SMAD3,allograft_mt2,0.2457838850718301,0.2457838850718301,0
SOX11,allograft_mt2,0.2789179104477612,0.2789179104477612,0
STAT2,allograft_mt2,0.4726758793969849,0.4726758793969849,0
TBX15,allograft_mt2,0.6924305333759182,0.6924305333759182,0
TCF7L1,allograft_mt2,0.45957043588123814,0.45957043588123814,0
TCF7L2,allograft_mt2,0.16990595611285267,0.16990595611285267,0
TEAD1,allograft_mt2,0.8459089461954792,0.8459089461954792,0
THRB,allograft_mt2,0.3576302729528536,0.3576302729528536,0
ZBTB20,allograft_mt2,0.2719869706840391,0.2719869706840391,0
ASCL1,allograft_1L,0.5977611940298507,0.5977611940298507,0
BACH1,allograft_1L,0.036523009495982466,0.036523009495982466,0
BACH2,allograft_1L,0.03125,0.03125,0
CUX2,allograft_1L,0.8960843373493976,0.8960843373493976,0
EGR1,allograft_1L,0.8471385542168675,0.8471385542168675,0
EHF,allograft_1L,0.0,0.0,0
EPCAM,allograft_1L,0.4118975903614458,0.4118975903614458,0
ETS1,allograft_1L,0.4180626365622724,0.4180626365622724,0
FOS,allograft_1L,0.2152671755725191,0.2152671755725191,0
FOXO3,allograft_1L,0.577259475218659,0.577259475218659,0
GRHL2,allograft_1L,0.625904486251809,0.625904486251809,0
HES1,allograft_1L,0.33771929824561403,0.33771929824561403,0
HSF2,allograft_1L,0.7561890472618155,0.7561890472618155,0
ICAM1,allograft_1L,0.4128984432913269,0.4128984432913269,0
JUN,allograft_1L,0.1432813659985152,0.05205278592375367,1
JUNB,allograft_1L,0.08632040965618142,0.08632040965618142,0
KMT2A,allograft_1L,0.496274217585693,0.496274217585693,0
LMX1B,allograft_1L,0.8461538461538461,0.8461538461538461,0
MEIS2,allograft_1L,0.9919236417033774,0.9919236417033774,0
NCAM1,allograft_1L,0.5549698795180723,0.5549698795180723,0
NFATC2,allograft_1L,0.7340579710144928,0.7340579710144928,0
NFIA,allograft_1L,0.7987851176917237,0.7987851176917237,0
NFIB,allograft_1L,0.7726907630522089,0.7726907630522089,0
NFIX,allograft_1L,0.2038547071905115,0.2038547071905115,0
NFKB1,allograft_1L,0.0,0.0,0
PBX1,allograft_1L,0.44694767441860467,0.44694767441860467,0
PKNOX2,allograft_1L,0.6485294117647059,0.6485294117647059,0
PROX1,allograft_1L,0.19088937093275488,0.19088937093275488,0
REST,allograft_1L,0.4945770065075922,0.4945770065075922,0
RORA_RORB,allograft_1L,0.83690036900369,0.83690036900369,0
RUNX1,allograft_1L,0.4510542168674699,0.4510542168674699,0
SIX1,allograft_1L,0.6906158357771262,0.6906158357771262,0
SIX4,allograft_1L,0.6500389711613406,0.6500389711613406,0
SMAD3,allograft_1L,0.9672489082969432,0.9672489082969432,0
SOX11,allograft_1L,0.18944323933477947,0.18944323933477947,0
STAT2,allograft_1L,0.06537890044576523,0.06537890044576523,0
TBX15,allograft_1L,0.4126984126984127,0.4126984126984127,0
TCF7L1,allograft_1L,0.0945054945054945,0.0945054945054945,0
TCF7L2,allograft_1L,0.7096296296296296,0.7096296296296296,0
TEAD1,allograft_1L,0.7776141384388807,0.7776141384388807,0
THRB,allograft_1L,0.6030368763557483,0.6030368763557483,0
ZBTB20,allograft_1L,0.5210819411296739,0.5210819411296739,0
ASCL1,human_RU1181,0.40300230946882215,0.7780834479596516,2
BACH1,human_RU1181,0.45016077170418006,0.24115755627009647,1
BACH2,human_RU1181,0.2161852361302155,0.2161852361302155,0
CUX2,human_RU1181,0.4306344696969697,0.5774843641417651,1
EGR1,human_RU1181,0.43986742424242425,0.49525133194347926,1
EHF,human_RU1181,0.7303988995873453,0.7303988995873453,0
EPCAM,human_RU1181,0.2836862927623924,0.3243616287094548,1
ETS1,human_RU1181,0.4211370930765704,0.4211370930765704,0
FOS,human_RU1181,0.4025847354303828,0.179336314426924,1
FOXO3,human_RU1181,0.4390187987161852,0.4390187987161852,0
GRHL2,human_RU1181,0.2319871500688389,0.2319871500688389,0
HES1,human_RU1181,0.254699679046309,0.2867950481430536,1
HSF2,human_RU1181,0.5192754296330702,0.5192754296330702,0
ICAM1,human_RU1181,0.22209329310744952,0.22209329310744952,0
JUN,human_RU1181,0.5581395348837209,0.5581395348837209,0
JUNB,human_RU1181,0.2746446584135718,0.2746446584135718,0
KMT2A,human_RU1181,0.10064087348682649,0.1639871382636656,2
LMX1B,human_RU1181,0.494268684089867,0.7017423200366805,1
MEIS2,human_RU1181,0.040806969280146724,0.040806969280146724,0
NCAM1,human_RU1181,0.4565011820330969,0.4565011820330969,0
NFATC2,human_RU1181,0.8085740486015589,1.0,1
NFIA,human_RU1181,0.4530399810740478,0.4530399810740478,0
NFIB,human_RU1181,0.49738480697384807,0.49738480697384807,0
NFIX,human_RU1181,0.10359944623904015,0.10359944623904015,0
NFKB1,human_RU1181,0.2909215955983494,0.2909215955983494,0
PBX1,human_RU1181,0.5596056854653828,0.5596056854653828,0
PKNOX2,human_RU1181,0.28103368712505766,0.2567629527739569,1
PROX1,human_RU1181,0.3133883539660706,0.510087116001834,1
REST,human_RU1181,0.14832645575424117,0.14832645575424117,0
RORA_RORB,human_RU1181,0.599678825418674,0.724438331040807,1
RUNX1,human_RU1181,0.5352716873212583,0.604367816091954,2
SIX1,human_RU1181,0.3436497019715727,0.3436497019715727,0
SIX4,human_RU1181,0.2740169238427078,0.2740169238427078,0
SMAD3,human_RU1181,0.27831270059605684,0.20541036221916553,1
SOX11,human_RU1181,0.3149931224209078,0.5279688216414489,1
STAT2,human_RU1181,0.39696760854583046,0.39696760854583046,0
TBX15,human_RU1181,0.14528126452812645,0.14528126452812645,0
TCF7L1,human_RU1181,0.3411518810961449,0.3411518810961449,0
TCF7L2,human_RU1181,0.29170506912442395,0.29170506912442395,0
TEAD1,human_RU1181,0.6231749710312862,0.5549172794117647,1
THRB,human_RU1181,0.0,0.0,0
ZBTB20,human_RU1181,0.34318128102103523,0.3841743119266055,2
ASCL1,human_PleuralEffusion,0.39878542510121456,0.39878542510121456,0
BACH1,human_PleuralEffusion,0.23564356435643563,0.23564356435643563,0
BACH2,human_PleuralEffusion,0.5648994515539305,0.5648994515539305,0
CUX2,human_PleuralEffusion,0.07424593967517401,0.07424593967517401,0
EGR1,human_PleuralEffusion,0.37819025522041766,0.37819025522041766,0
EHF,human_PleuralEffusion,0.44543828264758495,0.44543828264758495,0
EPCAM,human_PleuralEffusion,0.3516483516483517,0.3516483516483517,0
ETS1,human_PleuralEffusion,0.020146520146520148,0.020146520146520148,0
FOS,human_PleuralEffusion,0.2624113475177305,0.2624113475177305,0
FOXO3,human_PleuralEffusion,0.13736263736263737,0.13736263736263737,0
GRHL2,human_PleuralEffusion,0.3871559633027523,0.3871559633027523,0
HES1,human_PleuralEffusion,0.65,0.65,0
HSF2,human_PleuralEffusion,0.18580375782881003,0.18580375782881003,0
ICAM1,human_PleuralEffusion,0.41797752808988764,0.41797752808988764,0
JUN,human_PleuralEffusion,0.42462845010615713,0.42462845010615713,0
JUNB,human_PleuralEffusion,0.22540250447227192,0.22540250447227192,0
KMT2A,human_PleuralEffusion,0.3672055427251732,0.38611713665943603,1
LMX1B,human_PleuralEffusion,0.25464684014869887,0.25464684014869887,0
MEIS2,human_PleuralEffusion,0.20566037735849058,0.20566037735849058,0
NCAM1,human_PleuralEffusion,0.5717439293598234,0.5717439293598234,0
NFATC2,human_PleuralEffusion,0.7245080500894454,0.7245080500894454,0
NFIA,human_PleuralEffusion,0.3447488584474886,0.3447488584474886,0
NFIB,human_PleuralEffusion,0.5335120643431636,0.5335120643431636,0
NFIX,human_PleuralEffusion,0.16698656429942418,0.16698656429942418,0
NFKB1,human_PleuralEffusion,0.10564663023679417,0.10564663023679417,0
PBX1,human_PleuralEffusion,0.639344262295082,0.639344262295082,0
PKNOX2,human_PleuralEffusion,0.45083487940630795,0.45083487940630795,0
PROX1,human_PleuralEffusion,0.22003577817531306,0.22003577817531306,0
REST,human_PleuralEffusion,0.5945454545454546,0.5945454545454546,0
RORA_RORB,human_PleuralEffusion,0.37782340862423,0.23465703971119134,1
RUNX1,human_PleuralEffusion,0.2632794457274827,0.2632794457274827,0
SIX1,human_PleuralEffusion,0.32038834951456313,0.32038834951456313,0
SIX4,human_PleuralEffusion,0.1984732824427481,0.14014251781472684,1
SMAD3,human_PleuralEffusion,0.3591682419659735,0.3591682419659735,0
SOX11,human_PleuralEffusion,0.0,0.0,0
STAT2,human_PleuralEffusion,0.4810606060606061,0.4810606060606061,0
TBX15,human_PleuralEffusion,0.2868525896414343,0.22873345935727787,1
TCF7L1,human_PleuralEffusion,0.20089285714285715,0.20089285714285715,0
TCF7L2,human_PleuralEffusion,0.08984375,0.08984375,0
TEAD1,human_PleuralEffusion,0.6957403651115619,0.6957403651115619,0
THRB,human_PleuralEffusion,0.0,0.0,0
ZBTB20,human_PleuralEffusion,0.28322440087145967,0.28322440087145967,0
ASCL1,human_RU1293,0.29052969502407705,0.35044997353096874,3
BACH1,human_RU1293,0.5277924827951297,0.5182636315510852,1
BACH2,human_RU1293,0.20875242632786306,0.20875242632786306,0
CUX2,human_RU1293,0.4126495106922798,0.4576936808282756,1
EGR1,human_RU1293,0.46284885828198624,0.5212424134237772,1
EHF,human_RU1293,0.28551261690488794,0.28551261690488794,0
EPCAM,human_RU1293,0.49589871611982883,0.5427916004940886,2
ETS1,human_RU1293,0.5475560261161109,0.621492853361567,1
FOS,human_RU1293,0.2774024024024024,0.11833997825299021,1
FOXO3,human_RU1293,0.4080947331212443,0.7732486324333863,1
GRHL2,human_RU1293,0.18457737780130581,0.18457737780130581,0
HES1,human_RU1293,0.3798161894662425,0.4598553026292571,1
HSF2,human_RU1293,0.3140774973338073,0.3140774973338073,0
ICAM1,human_RU1293,0.23385220969762033,0.23385220969762033,0
JUN,human_RU1293,0.3688436830835118,0.1641079936474325,2
JUNB,human_RU1293,0.45650255867301925,0.45650255867301925,0
KMT2A,human_RU1293,0.2709011943539631,0.517028410093524,3
LMX1B,human_RU1293,0.15493206281983413,0.23345685547908945,1
MEIS2,human_RU1293,0.1679901182283395,0.1679901182283395,0
NCAM1,human_RU1293,0.2620253164556962,0.2620253164556962,0
NFATC2,human_RU1293,0.1521086994882654,0.2115757896594318,1
NFIA,human_RU1293,0.2916818679314119,0.2916818679314119,0
NFIB,human_RU1293,0.2617889221556886,0.19758136226213766,2
NFIX,human_RU1293,0.6396603573323899,0.6548438327157226,1
NFKB1,human_RU1293,0.7818951826363155,0.7818951826363155,0
PBX1,human_RU1293,0.09811187577201341,0.09811187577201341,0
PKNOX2,human_RU1293,0.3566124469589816,0.3488865323435843,1
PROX1,human_RU1293,0.1536968413622728,0.4287983059820011,1
REST,human_RU1293,0.5179107111346392,0.5179107111346392,0
RORA_RORB,human_RU1293,0.20945826716075525,0.20945826716075525,0
RUNX1,human_RU1293,0.16847041847041846,0.17663666843126874,3
SIX1,human_RU1293,0.3441031073446328,0.3441031073446328,0
SIX4,human_RU1293,0.37791892396786847,0.42849529223663174,2
SMAD3,human_RU1293,0.25961368066631224,0.4575613199223575,1
SOX11,human_RU1293,0.035115581436386094,0.20875242632786306,1
STAT2,human_RU1293,0.46225914795828177,0.3926239632962767,1
TBX15,human_RU1293,0.2479471617279543,0.5350273513322745,3
TCF7L1,human_RU1293,0.35004444444444444,0.35004444444444444,0
TCF7L2,human_RU1293,0.300088573959256,0.300088573959256,0
TEAD1,human_RU1293,0.35184196476241325,0.4236809599435327,1
THRB,human_RU1293,0.4051526380801129,1.0,1
ZBTB20,human_RU1293,0.44691625972146864,0.5427916004940886,3
ASCL1,human_RU1145,0.3988629563135847,0.3988629563135847,0
BACH1,human_RU1145,0.538961038961039,0.538961038961039,0
BACH2,human_RU1145,0.6753360607831678,0.6753360607831678,0
CUX2,human_RU1145,0.2716957988347133,0.41509433962264153,1
EGR1,human_RU1145,0.23704385157927016,0.14405510631925728,1
EHF,human_RU1145,0.0,0.0,0
EPCAM,human_RU1145,0.18385650224215247,0.18385650224215247,0
ETS1,human_RU1145,0.0663354763296318,0.0663354763296318,0
FOS,human_RU1145,0.17559153175591533,0.24667070217917675,1
FOXO3,human_RU1145,0.30362361192285214,0.30362361192285214,0
GRHL2,human_RU1145,0.029876977152899824,0.029876977152899824,0
HES1,human_RU1145,0.05179517363154797,0.05179517363154797,0
HSF2,human_RU1145,0.4222952779438135,0.5574543311726576,1
ICAM1,human_RU1145,0.45479122859717636,0.45479122859717636,0
JUN,human_RU1145,0.06301775147928994,0.07352079671939074,1
JUNB,human_RU1145,0.37463471654003505,0.37463471654003505,0
KMT2A,human_RU1145,0.05089820359281437,0.05089820359281437,0
LMX1B,human_RU1145,0.17498532002348796,0.17498532002348796,0
MEIS2,human_RU1145,0.1553540081919251,0.1553540081919251,0
NCAM1,human_RU1145,0.29027355623100304,0.2997005988023952,1
NFATC2,human_RU1145,0.7866744593804793,0.7866744593804793,0
NFIA,human_RU1145,0.10330073349633252,0.10330073349633252,0
NFIB,human_RU1145,0.2076417162543063,0.2076417162543063,0
NFIX,human_RU1145,0.24713488098736408,0.24713488098736408,0
NFKB1,human_RU1145,0.5966608084358523,0.5966608084358523,0
PBX1,human_RU1145,0.02753368482718219,0.02753368482718219,0
PKNOX2,human_RU1145,0.32599118942731276,0.32599118942731276,0
PROX1,human_RU1145,0.2375803623611923,0.2375803623611923,0
REST,human_RU1145,0.47048509643483344,0.47048509643483344,0
RORA_RORB,human_RU1145,0.5926034634575873,0.5926034634575873,0
RUNX1,human_RU1145,0.4604707302353651,0.49330157785055073,1
SIX1,human_RU1145,0.38235294117647056,0.38235294117647056,0
SIX4,human_RU1145,0.3869123252858958,0.3869123252858958,0
SMAD3,human_RU1145,0.09451130026416202,0.14995615317158725,1
SOX11,human_RU1145,0.3899149809440047,0.3899149809440047,0
STAT2,human_RU1145,0.2764251781472684,0.2764251781472684,0
TBX15,human_RU1145,0.36431784107946025,0.2821344339622642,1
TCF7L1,human_RU1145,0.15293067539422792,0.15293067539422792,0
TCF7L2,human_RU1145,0.15173836181496758,0.27235534774985387,1
TEAD1,human_RU1145,0.7437668969660559,0.869782480893592,1
THRB,human_RU1145,0.0,0.0,0
ZBTB20,human_RU1145,0.4576783555018138,0.4576783555018138,0
ASCL1,human_RU426,0.21715184893784423,0.16690962099125364,2
BACH1,human_RU426,0.6022222222222222,0.6642388929351785,1
BACH2,human_RU426,0.7234352256186317,0.7234352256186317,0
CUX2,human_RU426,0.22701383238405207,0.19785276073619631,1
EGR1,human_RU426,0.5557363710333605,0.35199386503067487,1
EHF,human_RU426,0.2540029112081514,0.2540029112081514,0
EPCAM,human_RU426,0.21879815100154082,0.29767103347889373,2
ETS1,human_RU426,0.424597364568082,0.2183406113537118,1
FOS,human_RU426,0.5047801147227533,0.2098976109215017,1
FOXO3,human_RU426,0.16923076923076924,0.19868995633187772,1
GRHL2,human_RU426,0.36795903438185806,0.36795903438185806,0
HES1,human_RU426,0.3078635014836795,0.4717948717948718,1
HSF2,human_RU426,0.16834755624515127,0.16834755624515127,0
ICAM1,human_RU426,0.3699921445404556,0.3699921445404556,0
JUN,human_RU426,0.28289992119779356,0.10771470160116449,2
JUNB,human_RU426,0.38573508005822416,0.38573508005822416,0
KMT2A,human_RU426,0.1900756938603869,0.1306340718105424,2
LMX1B,human_RU426,0.22561863173216884,0.0,1
MEIS2,human_RU426,0.3606437454279444,0.3606437454279444,0
NCAM1,human_RU426,0.4524590163934426,0.4524590163934426,0
NFATC2,human_RU426,0.21470160116448325,0.0,1
NFIA,human_RU426,0.4414715719063545,0.4414715719063545,0
NFIB,human_RU426,0.4485363550519358,0.4485363550519358,0
NFIX,human_RU426,0.39463886820551003,0.39463886820551003,0
NFKB1,human_RU426,0.363901018922853,0.363901018922853,0
PBX1,human_RU426,0.4410480349344978,0.4410480349344978,0
PKNOX2,human_RU426,0.14784546805349183,0.1826783114992722,1
PROX1,human_RU426,0.6666666666666666,1.0,1
REST,human_RU426,0.06186317321688501,0.06186317321688501,0
RORA_RORB,human_RU426,0.20947446336047373,0.20947446336047373,0
RUNX1,human_RU426,0.1411192214111922,0.5604075691411936,3
SIX1,human_RU426,0.4039334341906203,0.4039334341906203,0
SIX4,human_RU426,0.41802492809204217,0.41802492809204217,0
SMAD3,human_RU426,0.30460624071322434,0.15789473684210525,1
SOX11,human_RU426,0.24099926524614254,0.4177583697234352,1
STAT2,human_RU426,0.40311804008908686,0.40311804008908686,0
TBX15,human_RU426,0.3328125,0.3328125,0
TCF7L1,human_RU426,0.6085271317829457,0.6085271317829457,0
TCF7L2,human_RU426,0.19557195571955718,0.19557195571955718,0
TEAD1,human_RU426,0.47751937984496123,0.5342261904761905,1
THRB,human_RU426,0.4708879184861718,0.4708879184861718,0
ZBTB20,human_RU426,0.48456260720411665,0.3235724743777452,3
ASCL1,human_RU1080,0.4063814866760168,0.3453732370141039,2
BACH1,human_RU1080,0.6171310629514963,0.737474262182567,1
BACH2,human_RU1080,0.42778730703259005,0.42778730703259005,0
CUX2,human_RU1080,0.22298518250813154,0.20168067226890757,1
EGR1,human_RU1080,0.5182508131550415,0.6057422969187675,1
EHF,human_RU1080,0.2785591766723842,0.2785591766723842,0
EPCAM,human_RU1080,0.3702664796633941,0.47547169811320755,2
ETS1,human_RU1080,0.18284734133790737,0.08267581475128645,1
FOS,human_RU1080,0.20581737849779086,0.16768183446793264,1
FOXO3,human_RU1080,0.3313893653516295,0.3639794168096055,1
GRHL2,human_RU1080,0.623282967032967,0.623282967032967,0
HES1,human_RU1080,0.4775495997215454,0.4576329331046312,1
HSF2,human_RU1080,0.6616515045486354,0.6616515045486354,0
ICAM1,human_RU1080,0.5845831880013952,0.5845831880013952,0
JUN,human_RU1080,0.30782855118668084,0.057005494505494504,2
JUNB,human_RU1080,0.1523156089193825,0.1523156089193825,0
KMT2A,human_RU1080,0.4424131627056673,0.5048209366391184,3
LMX1B,human_RU1080,0.21818181818181817,0.30085763293310464,1
MEIS2,human_RU1080,0.09331046312178387,0.09331046312178387,0
NCAM1,human_RU1080,0.5476103611820503,0.5476103611820503,0
NFATC2,human_RU1080,0.5300171526586621,0.28198970840480275,1
NFIA,human_RU1080,0.49414348462664714,0.49414348462664714,0
NFIB,human_RU1080,0.5407774390243902,0.560463432295438,1
NFIX,human_RU1080,0.24473593372454264,0.24473593372454264,0
NFKB1,human_RU1080,0.7509433962264151,0.7509433962264151,0
PBX1,human_RU1080,0.486106346483705,0.486106346483705,0
PKNOX2,human_RU1080,0.46458333333333335,0.056818181818181816,1
PROX1,human_RU1080,0.7838765008576329,0.486106346483705,1
REST,human_RU1080,0.5547169811320755,0.5547169811320755,0
RORA_RORB,human_RU1080,0.3957609451007644,0.10147918816649466,1
RUNX1,human_RU1080,0.5541951746489017,0.4523563811489508,3
SIX1,human_RU1080,0.2566585956416465,0.2566585956416465,0
SIX4,human_RU1080,0.5810034469551896,0.5741888443310245,1
SMAD3,human_RU1080,0.39703856749311295,0.3209749399244765,1
SOX11,human_RU1080,0.6164665523156089,0.5993138936535163,1
STAT2,human_RU1080,0.5707401032702237,0.5707401032702237,0
TBX15,human_RU1080,0.23624255169996494,0.2744555824403733,1
TCF7L1,human_RU1080,0.6099190995427366,0.6099190995427366,0
TCF7L2,human_RU1080,0.2315644383184011,0.2315644383184011,0
TEAD1,human_RU1080,0.6376811594202898,0.5281519861830742,1
THRB,human_RU1080,0.0,0.0,0
ZBTB20,human_RU1080,0.41515591007976793,0.4521440823327616,3
ASCL1,human_RU1152,0.3124076809453471,0.44841537424140254,2
BACH1,human_RU1152,0.34919524142757175,0.1983640081799591,1
BACH2,human_RU1152,0.16115981119352663,0.16115981119352663,0
CUX2,human_RU1152,0.25413533834586466,0.4269005847953216,1
EGR1,human_RU1152,0.1593984962406015,0.3603801169590643,1
EHF,human_RU1152,0.8287255563047876,0.8287255563047876,0
EPCAM,human_RU1152,0.192831541218638,0.23696682464454977,2
ETS1,human_RU1152,0.10277214334009466,0.17666891436277815,1
FOS,human_RU1152,0.3327922077922078,0.08580106302201974,1
FOXO3,human_RU1152,0.1935266351989211,0.1665542818610924,1
GRHL2,human_RU1152,0.4722222222222222,0.4722222222222222,0
HES1,human_RU1152,0.47050659264399725,0.4028436018957346,1
HSF2,human_RU1152,0.5596330275229358,0.5839064649243466,1
ICAM1,human_RU1152,0.42857142857142855,0.42857142857142855,0
JUN,human_RU1152,0.5191059841384282,0.1975642760487145,2
JUNB,human_RU1152,0.35738368172623064,0.35738368172623064,0
KMT2A,human_RU1152,0.3620309050772627,0.2575966850828729,2
LMX1B,human_RU1152,0.07535641547861507,0.42886041807147673,1
MEIS2,human_RU1152,0.4938858695652174,0.4938858695652174,0
NCAM1,human_RU1152,0.3221117061973986,0.3221117061973986,0
NFATC2,human_RU1152,0.5246122724207687,0.528658125421443,1
NFIA,human_RU1152,0.24642049736247174,0.24642049736247174,0
NFIB,human_RU1152,0.454320987654321,0.38821859474804826,2
NFIX,human_RU1152,0.23753462603878117,0.23753462603878117,0
NFKB1,human_RU1152,0.39972714870395637,0.39972714870395637,0
PBX1,human_RU1152,0.4304229195088677,0.4304229195088677,0
PKNOX2,human_RU1152,0.08551724137931034,0.3098012337217272,1
PROX1,human_RU1152,0.22926500337154418,0.46931894807821983,1
REST,human_RU1152,0.28927848954821306,0.28927848954821306,0
RORA_RORB,human_RU1152,0.2950591510090466,0.2950591510090466,0
RUNX1,human_RU1152,0.5037764350453172,0.5483434753211629,3
SIX1,human_RU1152,0.17397260273972603,0.17397260273972603,0
SIX4,human_RU1152,0.3701754385964912,0.3701754385964912,0
SMAD3,human_RU1152,0.038461538461538464,0.466078697421981,1
SOX11,human_RU1152,0.7909642616318274,0.8091706001348618,1
STAT2,human_RU1152,0.359781121751026,0.359781121751026,0
TBX15,human_RU1152,0.4948905109489051,0.43216783216783217,1
TCF7L1,human_RU1152,0.44516129032258067,0.44516129032258067,0
TCF7L2,human_RU1152,0.3645251396648045,0.3645251396648045,0
TEAD1,human_RU1152,0.45581737849779086,0.4288732394366197,1
THRB,human_RU1152,0.0,0.0,0
ZBTB20,human_RU1152,0.3075135553834237,0.55,3
ASCL1,human_RU1124,0.8157276995305164,0.9046538024971623,2
BACH1,human_RU1124,0.8632075471698113,0.9803012746234068,1
BACH2,human_RU1124,0.01366742596810934,0.01366742596810934,0
CUX2,human_RU1124,0.33650416171224734,0.6484284051222352,1
EGR1,human_RU1124,0.8026159334126041,0.729918509895227,1
EHF,human_RU1124,0.9090909090909091,0.9090909090909091,0
EPCAM,human_RU1124,0.6461538461538462,0.9768250289687138,2
ETS1,human_RU1124,0.4875,0.6455981941309256,1
FOS,human_RU1124,0.033047735618115054,0.0,1
FOXO3,human_RU1124,0.5414746543778802,0.5293440736478712,1
GRHL2,human_RU1124,1.0,1.0,0
HES1,human_RU1124,0.06952491309385864,0.10265282583621683,1
HSF2,human_RU1124,0.819557625145518,0.819557625145518,0
ICAM1,human_RU1124,0.0471584038694075,0.0471584038694075,0
JUN,human_RU1124,0.0,0.02459016393442623,1
JUNB,human_RU1124,0.012542759407069556,0.012542759407069556,0
KMT2A,human_RU1124,0.14356435643564355,0.0,2
LMX1B,human_RU1124,0.5506912442396313,0.9842696629213483,1
MEIS2,human_RU1124,0.06598407281001138,0.06598407281001138,0
NCAM1,human_RU1124,0.7273838630806846,0.7273838630806846,0
NFATC2,human_RU1124,0.9064994298745724,0.9068462401795735,1
NFIA,human_RU1124,0.9614457831325302,0.9614457831325302,0
NFIB,human_RU1124,0.8653366583541147,0.9696233292831106,1
NFIX,human_RU1124,0.0,0.0,0
NFKB1,human_RU1124,0.9053591790193842,0.9053591790193842,0
PBX1,human_RU1124,0.5872291904218928,0.5872291904218928,0
PKNOX2,human_RU1124,0.3697674418604651,0.3697674418604651,0
PROX1,human_RU1124,0.9640852974186308,0.9640852974186308,0
REST,human_RU1124,0.015712682379349047,0.015712682379349047,0
RORA_RORB,human_RU1124,0.9239001189060642,0.9239001189060642,0
RUNX1,human_RU1124,0.8662576687116564,0.986857825567503,2
SIX1,human_RU1124,0.03395784543325527,0.03395784543325527,0
SIX4,human_RU1124,0.42706964520367935,0.42706964520367935,0
SMAD3,human_RU1124,0.8290697674418605,0.8290697674418605,0
SOX11,human_RU1124,0.5237556561085973,0.547806524184477,1
STAT2,human_RU1124,0.8619489559164734,0.8619489559164734,0
TBX15,human_RU1124,0.04513064133016627,0.04513064133016627,0
TCF7L1,human_RU1124,0.8189448441247003,0.8189448441247003,0
TCF7L2,human_RU1124,0.20803782505910165,0.20803782505910165,0
TEAD1,human_RU1124,0.9774346793349169,0.9774346793349169,0
THRB,human_RU1124,0.4882154882154882,0.4882154882154882,0
ZBTB20,human_RU1124,0.3079667063020214,0.30282485875706217,3
ASCL1,human_RU1144,0.4553697931425333,0.4498327759197324,1
BACH1,human_RU1144,0.33165688739871474,0.33165688739871474,0
BACH2,human_RU1144,0.5565385678739286,0.5565385678739286,0
CUX2,human_RU1144,0.6456602692638213,0.6456602692638213,0
EGR1,human_RU1144,0.5319392724147809,0.5319392724147809,0
EHF,human_RU1144,0.13574785734033729,0.13574785734033729,0
EPCAM,human_RU1144,0.46206115515288787,0.6843853820598007,2
ETS1,human_RU1144,0.4768505683393402,0.49101465302737074,1
FOS,human_RU1144,0.277037037037037,0.060736902705814624,1
FOXO3,human_RU1144,0.25463090959358586,0.5891622891899364,1
GRHL2,human_RU1144,0.3334257206208426,0.3334257206208426,0
HES1,human_RU1144,0.23008107352530052,0.23008107352530052,0
