"","V1","V2","V3","V4","V5"
"Ifi27",0.0414865250654638,0.0713179556974514,0.219919833746386,0.268033333440284,0.0325804940261356
"Ppp4r4",0.0248556019647201,0.0156895982144179,0.0043048092791217,0.0125821714954229,0.0521778241039272
"Glrx5",0.0596730348181963,0.0354276978383223,0.00678976134958592,0.0117185276288323,0.0362559975201713
"D430019H16Rik",0.00596078421826345,0.00476718297443094,0.000451671781593356,-0.00211233309899161,0.0106724470716889
"Bdkrb2",-0.000251214628775863,0.00216330686507319,-0.000434134166217552,0.00174926875192535,-0.00028462565311813
"Gskip",0.0135671168919544,0.00361734773878568,0.00856921080129201,0.00302500432419925,0.0124133348652702
"Ak7",0.000631750061075643,0.00105339510140517,0.00127568133995642,0.000321228493402006,0.000284469237560789
"Papola",0.130411233287581,0.070259523737781,0.0638454292031349,0.0596488609216735,0.126000481983749
"Vrk1",0.0203237404358904,0.0113014588688977,0.00450138418032576,0.0161189619916232,0.0489233646558944
"Gm46378",0.00820086827763319,0.000829251427199607,0.0102605640796437,0.0227989211316058,0.0261674366662276
"Ccnk",0.0192050168567733,0.014947038851989,0.040463658018202,0.027044547658893,0.0246641623658635
"Cyp46a1",0.00269591124527271,0.000588082007830502,0.0033116968541873,0.0052953658121626,0.00980711668219537
"Eml1",0.00758652459740235,-0.000575516388994507,-0.000874266636596315,0.00414601518495798,0.0146733159460983
"Evl",0.0365181974554686,0.0075386850650559,0.0175001435377995,-0.00107539822468732,0.0539933694973093
"Yy1",0.19622211271752,0.14614790988046,0.171792861766922,0.158921119195906,0.310388286418962
"Slc25a47",0.000816416104766835,-0.000368722848196342,0.00464520525165717,0.00692477798162216,0.00367440568542782
"Wdr25",0.00448897697293202,0.00343499947470533,0.00609610918912738,0.000363276575053468,0.000314476766057555
"Ppp2r5c",0.0572605542800394,0.0473274377644111,0.0262779667798243,0.0507621738969167,0.0682380050591698
"B930059L03Rik",0.000123614699110373,0.000382643327700453,-0.000958155150657028,0.000824005983809253,0.00550478707977156
"Dync1h1",0.288549692083447,0.226087028318685,0.113656377435115,0.124123490697208,0.338772322534216
"Wdr20",0.00531779182571979,0.00308398527154676,0.0110345100375687,0.00501336190032277,-0.000594645411068947
"Zfp839",0.0158081027219697,0.00802697081190803,0.0103207741344353,0.0139253242402758,0.0089843506028365
"Tecpr2",0.0446379265948767,0.0228133702092058,0.0110779321438064,0.00736071773740747,0.0563291268272414
"Rcor1",0.0974718175158612,0.0445936218833056,0.106760255173984,0.0655675741872766,0.142754511740449
"Traf3",0.0638836124148574,0.0346239172220296,0.0255062186070762,0.0226625060178768,0.081458814702988
"Exoc3l4",-0.000261979448503226,0.000131680382071947,0.00852475551071527,0.00357435748988364,-2.81649140425684e-05
"Tnfaip2",-0.00347412989947595,0.00958739539574814,0.0172239401449411,0.0223792780075022,-9.97941388333331e-05
"Eif5",0.0906310066630105,0.103808980220385,0.16872839220398,0.116475125370969,0.140628915766191
"Mark3",0.0890434013594672,0.0517314366163832,0.141539719301228,0.104111347262781,0.093385019606638
"Trmt61a",0.00172673300915479,0.00311300722683046,-0.00287238268132235,0.00202416930122959,0.0025335659841994
"Apopt1",0.00938900316764932,0.00247853404423332,0.00543454182939633,0.00809511991673095,0.00540610087788213
"Klc1",0.082511617782936,0.0476229529347498,0.00737954770886745,-0.00476760915830506,0.0513010078858945
"Zfyve21",0.00108544954990292,0.000924326691287595,0.00200748921244807,9.46181582876157e-05,0.00361778671493911
"Tdrd9",0.00740993452558785,0.00134885771518488,-0.00170362071589911,-0.000209875167672709,-1.21121175615676e-05
"Aspg",-0.0317148336080441,0.011214532971954,0.180613569506018,0.173569566088087,-0.0262737543173761
"Kif26a",0.000648040464384288,0.00666783908479548,0.00157468919177605,-0.000302995668124166,-0.0013887928148158
"Inf2",0.0110469914803855,0.00818441484017178,0.011295525165743,0.00921651527227953,0.0151140802088779
"Adssl1",0.00033169054757911,0.00407968101922467,0.0040112832398602,0.00181680647976996,0.00401085883100253
"Siva1",0.0123822541552635,0.00293061294405371,0.00110712616311178,0.00802485027707927,0.0101058764914747
"Zbtb42",0.0301690863458872,0.0101287109473581,0.0260675281777259,0.0133285145156073,0.0130656253977002
"Cep170b",0.0640425475061293,0.0309612718576684,0.0456752432607629,0.0517078802084179,0.0654432529978643
"Pld4",3.86175550994766e-05,0.00463155705248956,0.00153309770484528,0.000274314561978606,-0.000445239872963898
"Clba1",0.00474197832993125,0.00563369199933932,0.00449920117951076,0.00127836324376033,0.00413725689523011
"Btbd6",0.00331786976714205,0.00886993233630519,0.00454527362563266,0.0120487355444563,0.0076976077707155
"Pacs2",0.0548130347232781,0.0116463833428313,0.00321227182382528,0.0170376955283374,0.0359280743950658
"Mta1",0.0416337007960287,0.0325589617633914,0.0316142647973159,0.0465396742420785,0.0587471917604811
"Crip2",0.00891409234050625,0.0420900074814561,0.0503362442688597,0.13622891473144,0.0492956078464178
"Crip1",0.0411234684703077,0.0416560511289961,0.0222546872837786,0.0474442957156486,0.0650650116468164
"Tedc1",0.0148050067490382,0.00365213531817762,0.00394799462031098,0.00231527047546517,0.0626817930176043
"Tmem121",0.0209351240139579,0.00570323380405954,-0.000395021544948906,-0.00250778940325589,0.0109023802153651
"Zfp386",0.107216754554599,0.0438113231910922,0.113738521349166,0.185463981440832,0.129363164680932
"Vipr2",0.00219419104124736,0.0038802641240678,0.00585345155483614,0.0118297458481269,0.0107208944032879
"Esyt2",0.0307909477237145,0.0253591251847582,0.0131460921510882,0.00832486153086351,0.0318557486989558
"Ncapg2",0.0518050443596892,0.00837420888020608,0.0209764539184529,0.0538041366483214,0.223885005323082
"Ptprn2",0.0746269697342917,0.0222479534225258,0.00370675113282719,-0.0078381955251838,0.0313853957284107
"Rapgef5",-0.00155700947234332,0.0129872458045806,0.00919390860241544,0.0166303445933575,0.00951703889914401
"Cdca7l",0.0124728415104792,0.00536387256841941,-0.00177608854105164,0.0393725259371463,0.0444241770376727
"Macc1",0.00348012677963849,0.0187601864880233,0.0703975283115373,0.0666583528718165,0.00128577573909005
"Tmem196",0.00285882714685074,0.000691301686376058,0.00134711352610919,-0.000843241769571108,0.00593748869286505
"Tasor2",0.17688526623763,0.130606321258165,0.18476894133483,0.190082085261684,0.16228090926574
"Calml3",-0.0185905630213086,0.0156291254902627,0.0776323813750644,0.141316520891786,-0.00440907533861551
"Net1",-0.00629124338912803,0.0242766617808595,0.0751349084566574,0.101620565930627,0.0436241079204606
"Akr1c12",0.00264262634116495,0.00414738822263789,0.000937838592454991,0.000458004172073536,0.00197699088832612
"Akr1e1",0.0105599796842947,0.00966571959581396,0.0308817412210253,0.029369843446239,0.028677999043798
"Pfkp",0.0450539666276222,0.0425431012932016,0.057655632687315,0.0341981673866248,0.0498881404009013
"Wdr37",0.0401044926752511,0.0223613370759731,0.0461977706039543,0.0344383215389496,0.0412565993568418
"Gtpbp4",0.0514201905732,0.0457935777308287,0.0482163074878963,0.04377321722703,0.0599240504958376
"Zmynd11",0.191365734352043,0.102569600568038,0.221709023099826,0.144496312213441,0.174234905349174
"Chrm3",0.00248820596783736,0.0033865194436909,0.0114616967047617,0.0162836305254641,-0.000681237598839706
"Ryr2",0.273205552543358,0.0782385770249346,0.00588950717655459,-0.0530532097191659,0.150638842571232
"Mtr",0.0202561902908993,0.028018216807783,0.00956295177514052,0.0219208586369268,0.045309372677873
"Actn2",0.0013327878679752,0.00161828196200337,-0.00107737917187302,-0.000309784261864369,0.00932985729311789
"Lgals8",0.0891972381125004,0.041539351288372,0.0933205813976115,0.133860427680922,0.0355904325061781
"Gpr137b",0.0117658887441325,0.00940115596678298,0.0311789039977027,0.050570094210861,0.0101769080090977
"Tbce",0.0314826062850625,0.0158865673787443,0.0163243037568107,0.0162127618224519,0.0186043703826101
"Ggps1",0.0185440354844315,0.0158377630034103,0.0279520296500822,0.0190359095262584,0.00629608964757138
"Hecw1",0.0252663575550935,0.00459364903372229,-0.00367749894186408,-0.00116170441488659,0.0144244800538168
"Mrpl32",0.011518726389557,0.0147182001857709,0.0492200794410558,0.047807535296673,0.0142428530246209
"Gm6556",0.000125507695196037,-0.000104105421430046,4.02035700120036e-05,0.000570961415438982,0.00143614484323184
"Cdk13",0.133171190354048,0.0743842780175034,0.139884847406716,0.117814457096492,0.142120383461741
"Rala",0.0280493057742687,0.0280720687543737,0.00588493512310026,0.0212461144669782,0.0402264394298892
"Yae1d1",0.0155481218970228,0.0102708066138889,0.0139662731935543,0.0449373996853604,0.0248457566821856
"Pou6f2",0.0159313172953612,0.000971026666547794,0.000769617372468471,-0.00171766233458103,0.00728232300034161
"Stard3nl",0.0116824306970718,0.0158728344804743,0.0108146476667187,0.0272873093508417,0.0146431757610418
"Epdr1",-0.000781427523480563,4.32125271637053e-05,0.00389433944446167,0.00562122914827971,-0.000495488319885022
"Gm32036",0.000678750543571377,-0.000181998166051492,-0.000351924472886745,9.75126010841489e-05,0.00124655677339616
"Gm47806",0.000153787521498542,-0.000240129059743968,0.000440646727986685,0.00160434034652807,-0.000137730645394414
"Zkscan3",0.0625210199474346,0.0269911496273998,0.0942098993087245,0.0987870860794427,0.0712624132505076
"Pgbd1",0.00932630687417043,0.00425622023452754,0.00128544273375453,0.00274497319024251,0.0139934906772809
"Zscan26",0.0839607065381541,0.0639188822770724,0.0581686465087692,0.126862350523578,0.0704597442507973
"Nkapl",0.00136267912191093,0.00189712925292852,0.00256312345121987,0.00561439623252304,0.00558486298176701
"Zkscan8",0.0451860255309938,0.0201666748891153,0.0495546456427762,0.0420021133780896,0.0471670166331181
"Hist1h2bl",0.000137071512820557,-0.000456469521850316,0.00196775604595293,0.00142736303158452,0.0124804325489069
"Hist1h4k",0.00113899718493057,0.00268576348326389,0.00090120984595899,0.000161368246411153,0.00742541458216411
"Hist1h2ak",0.000754828606708049,0.00349089926289608,0.00655994443791112,0.000648624842534361,0.0359482877027961
"Hist1h1b",0.000217546708422084,0.00803595785352366,0.00883596165524812,0.00117036869000875,0.155903325255265
"Hist1h3i",0.00570471062245017,0.000423201779810875,0.00114709374065951,-0.00115796883072903,0.0210657323425373
"Hist1h2an",-0.000254410386811736,0.000556829966192546,-0.000702740771681034,0.000327273069790353,0.0300668624266438
"Hist1h4n",0.00547850239519849,0.00564522313741554,0.0248357780099571,0.00992927970935552,0.035469251139563
"Hist1h2ah",-0.000784507760306502,0.000750813214486444,0.000774317737441962,-0.000607656317873964,0.0116846699278499
"Hist1h4i",0.00388388002307038,0.00793197178954919,0.011606040990869,0.000278763086064474,0.0381474666844745
"Hist1h2ag",0.000190046585897556,0.000470734471304889,0.000476284899920766,-0.000342154497937456,0.00703635537607729
"Vmn1r210",0.000786212081078619,0.000336201569065878,-0.000374770352737604,-0.000303526169951487,0.00680943079347014
"Zfp322a",0.0309098251574811,0.0442967361900694,0.0285951678919311,0.0600135805722937,0.0358815685727155
"Abt1",0.00750210837766142,0.00661772043299781,0.00311929645078633,0.00948469437033262,0.0102628660119996
"Gm46404",0.00364413940783003,0.00364677764750324,0.00671233392730215,0.00819415351054682,0.00359936949925274
"Hist1h4f",0.00178300319466591,-0.000724353271911397,0.00493706126162233,0.00212738400549377,0.0142482704126709
"Hist1h3e",0.00848348271596617,0.00459311968598446,0.0101657495508767,0.00157898637438224,0.051501398604257
"Hist1h2ae",0.00329672331741956,0.00397456089062961,0.00011602343947854,-0.000525138626821285,0.088345622233451
"Hist1h2bf",-0.000804550953450472,0.00173863350435359,-0.000548051876472969,0.000294010910973372,0.00815458875407052
"Hist1h2be",-0.000681724035173004,0.00251857993552973,0.00211866189929306,0.00123394189064788,0.00738493602635264
"Hist1h1e",0.0937274767242587,0.0908571070600134,0.103901560773376,0.0616080959128624,0.349178261789972
"Hist1h2ac",0.00373743794060415,0.00551665668250232,0.00137463730622694,-0.00100185047979064,0.0269528624091595
"Hist1h4c",0.00618387916111448,0.00661054858921131,0.0369387155800967,0.00814138342859444,0.0526834221439946
"Hfe",-0.00103951725999447,0.00150958447418871,0.00744802253794276,0.00608092664404376,-0.00077555328757202
"Hist1h3c",-0.00222766574286453,0.00120507998164055,0.00433939841270578,-0.000325571320813157,0.0613849139346149
"Hist1h4a",0.0029834344048995,0.00716663392564653,0.011266407441117,0.00237244939611703,0.0211369630412318
"Hist1h3a",0.0108460841570711,-0.00324516236478177,0.036968194487907,0.0129771727918004,0.0456399990782252
"Carmil1",0.139542036663755,0.0635859488957296,0.0636392449988011,0.0523881868689367,0.0901243048878752
"Gmnn",0.00410587767670516,0.0418659211251967,0.0439284420822423,0.106202262562316,0.0382587433279802
"Acot13",0.00888750480330854,0.00695855407265439,0.0116314137216072,0.0155352194966158,0.00841017506422265
"Aldh5a1",0.042734309501552,0.0161978242504359,0.0100666517074817,0.0122610257052347,0.0355077551988456
"Mrs2",0.144520262849715,0.0544297694224018,0.0547657622464011,0.0373145044224606,0.184380361078371
"Nrsn1",0.0270461844526521,0.00640899589050406,0.000348310264225438,6.47090564849379e-05,0.0400729439515636
"2610307P16Rik",0.011215160262072,0.00580524162068966,0.00842324571974756,0.00406955795373472,0.00864552133975968
"Gm34639",-0.000530455634561492,0.000726754347906173,0.001812246907701,0.00308752298146177,-2.74217126210492e-05
"Sox4",0.279625601776899,0.247409070619279,0.331628295219416,0.275533390565408,0.330507527452402
"Cdkal1",0.0712639877106066,0.0301422889155118,0.0425954247378753,0.0421520487448076,0.0826676176382824
"E2f3",0.0803564048876317,0.0213307226076256,0.0166895832622204,0.0352049773175225,0.155042529725278
"Uqcrfs1",0.0396198002950532,0.0392313484273761,0.0076974326521076,0.0259383314362623,0.0369661329305792
"Gm29675",0.000770359050022877,0.000424588010132615,-0.00130161835521417,0.00114802677099696,0.000103988037860903
"Exoc2",0.0548941124805966,0.0345760886067409,0.0324484568678228,0.030803803846595,0.035561475481419
"Gm11373",-0.000995288775184028,0.000981323530481665,0.000158060397706904,0.00631279227717503,-0.000413639819645684
"A530084C06Rik",0.000235633655137459,0.0016270643708521,0.00257346982171136,0.00774482927691424,-0.000182962266382991
"Gmds",0.0336394896082896,0.018012700068818,0.00585989066317355,0.00528170294273691,0.0251073940754012
"D930007J09Rik",0.000803981660850021,0.000861229863954528,-7.6266664444503e-05,-0.000367841697783909,-0.000248851071729393
"Serpinb1a",-0.000424573886825583,0.00192599809282607,0.00399800854858363,0.0130698483275354,-0.00254720941406386
"Serpinb6a",0.0232580672792962,0.0240679683857626,0.0413289115660895,0.0417901637674752,0.0150100147793626
"Tubb2a",0.00143790268163812,0.00184851969587528,0.00906272364670768,-0.000242707283815965,0.00630784197054019
"Tubb2b",0.000692192593060235,0.00175233699485288,-0.000302677784520928,0.000822858721906395,0.000983008770612967
"Slc22a23",0.0454596966566435,0.0363998176519671,0.0648182474821996,0.065523835597387,0.0377279118821811
"Pxdc1",-0.000139386172850269,0.00357649159810997,0.0025188769029155,0.00691138094392441,-0.00119755009061757
"Gm36839",0.00285683386758069,0.00128064119426643,0.000617040748485129,0.00304468533050834,0.00359315238568868
"Eci3",0.000482774278071003,0.000264354463865914,0.000248696184792224,4.33273140098396e-05,0.00181459161844624
"Eci2",0.015484730507162,0.0160184992323784,0.0153055995000149,0.0175067275664663,0.0200373208584819
"Rpp40",0.00142282768308068,0.000249515182197371,-6.89923331401892e-05,0.00154618276427604,-0.00067022501926132
"Lyrm4",0.00380250586749679,0.00544124665260725,-0.00205848988300483,0.00298023865393897,0.0058567131347436
"Nrn1",-0.000105547479180456,0.00219131895569855,0.00290390020231426,0.00324204015872177,-3.65243734857263e-05
"Ssr1",0.0189073585525977,0.0151699187907767,0.0212884854671542,0.00679222480849386,0.0260350354738711
"Cage1",0.00915284608751323,0.00444205283680499,0.00112128837857499,0.00369249002163233,0.00650368736427375
"Txndc5",0.0540557173566791,0.0505632022634999,0.0239607425595434,0.0606664307435246,0.0510793039237681
"Bloc1s5",0.00130134639268411,0.00490887070166348,-0.00134427120721431,0.00129072167996635,0.00124872316127573
"Eef1e1",0.00462160988508215,0.0075961698167216,0.00339949284407615,0.00911413468256574,0.00961432810021251
"Slc35b3",0.00992309994132641,0.0138255849822056,0.037282461533543,0.0308197292369563,0.0110529330877787
"Tfap2a",-0.00330091305200067,0.00263670808624779,0.0248562365025999,0.0179740992516911,-0.00199588665606
"Gm31683",0.000227602458943466,4.31935631572918e-05,0.00278783208280688,-3.78164989965668e-05,5.55750150253251e-05
"A730081D07Rik",0.000841199261091419,6.54694719976721e-05,-0.000166089622074085,0.00098841178026175,-0.000223085836467145
"Mak",0.00887021785503687,0.0100575018516159,0.00108079083283911,-0.000350418298526323,0.0303767168049469
"Elovl2",0.00348277145532505,0.0029006609739025,-0.0037866900160624,0.000327033355562003,0.0164821670073366
"Nedd9",0.071503773665691,0.0603043905189258,0.0512250009697537,0.06786942178856,0.0680727862334181
"Tbc1d7",0.00834676226181461,0.00576131026855246,0.0115017982752326,0.00284509859716376,0.00306382147660036
"Gfod1",0.0482144435948114,0.0255686516193812,0.0195146748443848,-0.000560392584291365,0.0565649211209392
"Ranbp9",0.0774650359254158,0.037347572810563,0.0593387463114445,0.0305050872118076,0.0907328167921815
"Mcur1",0.0438018358087966,0.027621792541635,0.0318411011859904,0.0347802275727863,0.0556032738729386
"Gm34084",-0.000293635178094242,4.38114102495974e-05,0.000630739193239952,0.00197124059962129,0.00011393333723073
"Dtnbp1",0.00645604500020205,0.011981640129148,0.0185767317805644,0.0203507879069383,0.0361028978062651
"Atxn1",0.111347212865514,0.0718420501449651,0.155801961310238,0.166677440194732,0.0663257793384663
"Nup153",0.0765739800486177,0.0667855364814518,0.0633114271279571,0.0598103205931429,0.170805435202114
"Kif13a",0.0266294745540536,0.0202767293948681,0.00989831323209775,0.0214258757046283,0.0324348940463044
"Nhlrc1",0.00311982562366642,0.00266389581716671,0.00119205079901418,0.000742129053763712,-6.99293707740016e-05
"Tpmt",0.00154864533915713,-0.000612890956888977,-0.00108321085312798,0.000166472452881971,0.000484315176066823
"Dek",0.19429014109295,0.17098487500325,0.0532873028520877,0.179795256510707,0.595020356914179
"Zfp169",0.00705249880816006,0.00100149531699431,0.00653915556139303,0.0100509360008738,0.014604183404027
"6720427I07Rik",0.0324738830109984,0.0337427583117915,0.0802616167466494,0.108309400168844,0.0511966401826094
"Ptpdc1",0.0443453600147837,0.0152429939807862,-0.00917616575225625,0.00169357343851505,0.0874624992088552
"Phf2",0.0751850489852978,0.0350426484884895,0.0252499456388559,0.0422436097679556,0.0781367980574494
"Fam120a",0.197963973056727,0.0971028166596911,0.13486692866382,0.163618580630175,0.242517784569854
"Wnk2",0.151164727253135,0.0609138467314807,0.0334328494692966,-0.0226466536013551,0.0160373300302526
"Card19",0.00828423029219967,0.00391107987026877,0.001380373690499,0.00230632627611116,0.00272797906224142
"Fgd3",0.000700004314209759,4.45811691599798e-05,-0.000135206106029394,-9.72023674177942e-05,0.00260676682633176
"Cenpp",0.00487133030626541,0.00137366986539451,0.00102865718998414,0.00460161743531557,0.0876011359971114
"Shc3",0.000846266472957405,-0.000233632697455054,-0.0003816958273963,-4.4858312387892e-05,0.000921461194025216
"Sema4d",0.0157083816617401,0.00780992887277182,0.00688000797365456,0.00562146829510098,0.016959546196269
"Diras2",-5.82304636251115e-05,0.000406623020016944,0.0032207569103045,0.000156039038235644,0.000308515121637959
"Auh",0.0113379258976194,0.00960318756304884,0.0143425869836982,0.0145855149225627,0.010539788129651
"Nfil3",-0.0033825694325066,0.0164463817655653,0.0384819896487963,0.0491855190892355,0.00449566112319951
"Ror2",0.0365823395423494,0.0132334037996744,0.00100416094441278,-0.000350306647664878,0.0428690513729989
"Sptlc1",0.03226692883054,0.0288497301010933,0.0243007327016549,0.0269483718938597,0.021136253236733
"Gm16578",0.00101958939392571,-0.000412841019554341,2.83191056323161e-05,0.000218361191790545,0.000497767566759259
"Gm16248",0.00277150351469782,0.00251754810975821,-0.000987579979115841,-3.5916510643826e-05,0.000332617891320919
"Thoc3",0.0337976213965359,0.0204973760151888,0.0130505986105876,0.0209345512834742,0.0539845968973587
"4833439L19Rik",0.0254176332275583,0.0172099563951393,0.0240646974949447,0.0143791966440392,0.0196924796947024
"Nop16",0.00269718140649193,0.00107577189285602,0.000783308044745391,0.00376985079782343,0.00323963890223145
"Cltb",0.0568956793405176,0.0316040090733325,0.027083732111136,0.0446744752770496,0.0628915922163197
"Rnf44",0.0511356916516985,0.0310601111656829,0.0443012365327317,0.044994089336552,0.0412942109843447
"Gprin1",0.0596971003297289,0.0237704322460306,0.0182942577173837,-0.0117758577328379,0.0447122089994089
"Sncb",0.013795168621524,0.00255386339857046,0.00103778369140809,-0.000181696069426685,0.0234242874808523
"Uimc1",0.0495817016889934,0.0263800364383723,0.0408012428572792,0.0471561940937262,0.0405464585590572
"Rab24",0.0385841330597395,0.0200908447189721,0.0389747915613905,0.0332355369076724,0.0272147917253006
"Mxd3",0.00229410969988872,0.000729781835943427,-0.00294918138058531,0.000299755370447115,0.0349839449891107
"Lman2",0.0676407790374461,0.0403344925885925,0.0269119890890363,0.0300438747659592,0.0661694961656
"Pdlim7",0.000779535066345488,0.00223188236665839,0.000895519934531082,0.000634705567811713,0.000115040930967299
"Dok3",0.000377563235635769,0.00514277814928292,0.00525449279688485,0.00533507264705582,0.00236858671558407
"Ddx41",0.0210146742593721,0.0204125997192917,0.0289568510141113,0.0229906399165978,0.0461925693839231
"Fam193b",0.0532747159266896,0.02765814377448,0.0733407511560898,0.0760625904747274,0.0625315352120446
"Gm15911",0.000211262073650916,0.000163392430556458,0.00108024157614043,0.00117204780126899,-0.000445670582513509
"H2afy",0.185864392909336,0.110158266358636,0.143542141290409,0.175299680830818,0.324995768543812
"Gm45623",0.00905214387272513,0.00736547245921249,0.0011828800684948,-0.000103670624209086,0.00600136118350729
"Spock1",0.00303795938253694,-0.000516817370059022,0.000600033609892651,-0.000479315640170502,0.0035713707012585
"Klhl3",0.000603434854528868,0.000810669647740608,0.000593977943323141,0.00128575045473592,0.00105817011284079
"Hnrnpa0",0.172039200105119,0.125809892534695,0.104713448333847,0.0881855398417301,0.291807153863521
"Ubqln1",0.0494517565477655,0.0396570680143092,0.0496224860826411,0.057299079122786,0.0692824663912855
"Gkap1",0.022721742200297,0.00329666455641256,0.0127013812798338,0.0271674118061553,0.0369590929058318
"Kif27",0.000642688339633707,0.00452028913467749,0.00669911397587803,0.00488978367085633,0.0142801899366921
"2210016F16Rik",0.0186247326980673,0.0134140213379296,0.0187153730428619,0.0228387343726947,0.0215227562558144
"Hnrnpk",0.181802112844318,0.105248309805872,0.109485327954631,0.171582252026346,0.230850746944716
"Gm34788",0.000986360725807587,-0.000435216712386141,-0.000243908007033441,-0.000143445363261383,0.00246082699651944
"Agtpbp1",0.0867252741329708,0.0338687304275858,0.00985786681797005,0.00408066422304903,0.083239566068577
"Golm1",0.0148932055023398,0.0202690400296457,0.0570693615057311,0.0836450951276302,0.0241809814641705
"Isca1",0.0119095551980547,0.00473924505324589,0.00601797392209122,0.0100737456315923,0.0113685061965096
"Tut7",0.128099139495604,0.119308856913318,0.108513705164385,0.147390084802294,0.183294398572039
"Ctla2a",-0.000748899283899722,0.00460552396921082,-0.000582154631944628,0.00125130242225949,0.000949701865959925
"Gm3604",0.00138535931765067,0.00197389337367233,0.00390759094589647,0.00663386107138672,0.000137549452639687
"Gm49359",0.0129056913624971,0.024140369176334,0.021603606339597,0.0460828714930122,0.0239332574225105
"Zfp934",0.000813285054459573,0.000234642889154311,-0.000393326172928575,0.000968671820513303,0.000369653639984684
"6720489N17Rik",0.0124159888214599,0.0034212572260308,0.0139123887858769,0.021846080800608,0.0197688895005814
"Platr25",0.0210912377106244,0.0102101766804174,0.0175577629981386,0.0383908703022064,0.0435784837316021
"Gm5141",0.0204710561040233,0.00666702802577463,0.00857329783038909,0.0248501840798038,0.0403212506301695
"Fbp1",0.00713964659358778,-0.000448308710564622,0.00219576908872606,-0.000499612755457988,0.00574664712953259
"Gm48812",0.00153597368756726,0.000361525051078399,-0.00122039036796211,-0.000266315345062005,0.00148725212966697
"Fancc",0.00463237078771479,0.000507992406691689,0.00277329050318761,0.00993976075115165,0.00715855244727978
"Ptch1",0.0836698349804186,0.0286605935979826,0.0325194897104814,0.0226140863443283,0.055651689413921
"Slc35d2",0.00912880785077324,0.00447748753203615,0.0142402141852357,0.0259753672917686,0.0127447869021825
"Zfp367",0.0824346956434946,0.0276421994744342,0.0308912746129785,0.0389447728121014,0.192800080535532
"Cdc14b",0.0589242195699336,0.0164172334951085,0.00113930736038572,-0.0066281344470422,0.0115661301580584
"Prxl2c",0.0208527564736002,0.0135580511334372,0.029050817385057,0.0207810469698323,0.0241525795266301
"Ctsl",0.0286700489067609,0.038672441858092,0.0483174670779958,0.0172993510067229,0.0351085428668855
"Mfsd14b",0.046826240166469,0.0400153210670279,0.0243996346695942,0.0426614005972655,0.0524019948227392
"Uqcrb",0.0138821159893214,0.0136589823083301,0.0190885014941832,0.0189975627959661,0.00812111899426713
"Mterf3",0.013900446252764,0.0122666560529729,0.00738573794218025,0.00853683443349817,0.0144106957214929
"Zfp712",0.00451958153648855,0.0034084653431577,0.0062449830737159,0.00876403993405272,0.00165298276313929
"Gm49064",0.000980507735688898,0.00332673006139875,0.0124697901253774,0.00649651898775395,0.00187809388822924
"Zfp458",0.0582594363192542,0.0370164766487322,0.0565176763448766,0.139896838846134,0.0742470838749031
"Zfp457",0.00047078731658808,0.00302709407072656,-0.000466840807523729,0.00490026290395372,0.000679188698752157
"Gm48824",0.000153151402865434,-0.000339326639560656,0.000166169167628861,0.00128205018236536,0.000491609983325546
"Zfp595",-0.000520659952799079,0.00853190892998553,0.0295540691089664,0.02388634159547,0.0206486657511554
"Zfp456",-0.000322327061388197,0.000415463966358509,0.00086033136626236,0.00368488117021688,-0.000405378901994491
"Zfp429",0.000997417027150426,0.000105526596923044,0.00133121654851763,0.00165388326319922,-0.000216874939680198
"Zfp459",0.00135537942687237,0.00180916742147206,0.00266278241187134,0.00206340965883808,0.000223168703283844
"Zfp874a",-0.000375636312462884,0.000271576528663404,6.34379286351911e-05,0.00168286156758089,0.000585043543971779
"Zfp874b",0.00319839728371888,0.00569239225783477,0.0131633285476407,0.0218746302339318,0.0118077080131736
"Zfp58",0.00656107811058178,0.0104677710065694,0.0141851370086373,0.024590502404659,0.0145633871380528
"Zfp87",0.00951095913825665,0.00735298372496057,0.0104376405816363,0.0142609439337206,0.0212820759136379
"Zfp748",0.0212720708025162,0.0123865444461607,0.0314532693001129,0.0472186112723852,0.0347888864754218
"Zfp729b",0.016192752137537,0.0122303094300247,0.0343278943245261,0.0333911910706879,0.0228763368356862
"Zfp729a",0.0228502849284858,0.0257450814981094,0.0391415181793616,0.0715030253158789,0.0297845616297485
"Zfp738",0.0370647053261468,0.0238823608094208,0.0495762121650872,0.080707151811504,0.0261732645695279
"Zfp65",0.0140089175813152,0.0109832734884212,0.0113297377002129,0.0284338965700389,0.0332280962731316
"Zfp85",0.000852274940704057,0.00198635234429433,0.00398078803213156,0.00683635002895959,0.00742022772941416
"4930525G20Rik",0.000555558783309359,0.00266131586430605,0.00424801278450674,0.00579026708445793,0.00553097203929792
"Mtrr",0.0323115410634981,0.0202765138857669,0.017322072826584,0.018914992218541,0.0272315504776334
"Adcy2",0.0264744818158694,0.00809279702007688,0.00982648727112161,-0.00542870957826841,0.0115797335983442
"Tent4a",0.0377284737709328,0.0207691903434523,0.0239531238602138,0.00699813522233502,0.0611257258510499
"Srd5a1",0.0177501032590375,0.0119750516017923,0.00397267251245616,0.0042402064897717,0.0238532576651324
"Ube2ql1",0.00140852994982201,0.00142079515464163,0.000357394917746285,-4.87449937935139e-05,-0.0011599964717565
"Ice1",0.0530346914811754,0.0345583137861725,0.0316481895126598,0.0276256567979592,0.0344056046428383
