CEBPA,CEBPA
CEBPA,CJUN
CEBPA,FOG1
CEBPA,GFI1
CJUN,FLI1
CJUN,FOG1
EGRNAB,CEBPA
EGRNAB,CJUN
EGRNAB,EGRNAB
EGRNAB,EKLF
EGRNAB,FOG1
EGRNAB,GATA2
EGRNAB,GFI1
EGRNAB,PU1
EGRNAB,SCL
EKLF,EKLF
FLI1,CJUN
FLI1,EGRNAB
FLI1,FLI1
FLI1,FOG1
FLI1,PU1
FLI1,SCL
GATA1,CJUN
GATA1,EGRNAB
GATA1,EKLF
GATA1,FLI1
GATA1,FOG1
GATA1,GATA1
GATA1,GATA2
GATA1,GFI1
GATA1,PU1
GATA1,SCL
GATA2,CJUN
GATA2,EKLF
GATA2,FLI1
GATA2,FOG1
GATA2,GATA1
GATA2,GATA2
GATA2,GFI1
GATA2,PU1
GATA2,SCL
PU1,EGRNAB
PU1,FLI1
PU1,FOG1
PU1,GATA2
PU1,PU1
PU1,SCL
SCL,CEBPA
SCL,CJUN
SCL,EGRNAB
SCL,EKLF
SCL,FLI1
SCL,FOG1
SCL,GATA1
SCL,GATA2
SCL,GFI1
SCL,SCL
