PKNOX2|ZEB1,EGR1,REST,TCF4,STAT1,TCF7L2,ZBTB18,HSF2|0.043041,0.489491,0.138340,0.418159,0.437742,0.819318,0.539878,0.921704,0.197372,0.880360,0.432448,0.262388,0.766081,0.954254,0.827986,0.757959,0.091862,0.550678,0.195212,0.589051,0.345168,0.403844,0.839076,0.996142,0.568025,0.376578,0.396049,0.466901,0.650300,0.522328,0.396158,0.975809,0.336610,0.794173,0.332054,0.742875,0.659622,0.819862,0.322311,0.761096,0.543704,0.660720,0.209343,0.293937,0.580907,0.511138,0.516026,0.334188,0.199130,0.379159,0.071154,0.219872,0.342161,0.295349,0.278514,0.780003,0.797342,0.907499,0.666300,0.871694,0.536306,0.858318,0.426494,0.954205,0.031347,0.790972,0.823821,0.908344,0.896331,0.932634,0.770281,0.883875,0.041556,0.163460,0.294519,0.031960,0.721179,0.569455,0.566339,0.134521,0.338608,0.710481,0.218535,0.668990,0.481582,0.333713,0.808445,0.939644,0.618002,0.271795,0.213172,0.103108,0.580234,0.177071,0.147203,0.247860,0.911022,0.905831,0.879675,0.928041,0.888965,0.885604,0.842511,0.899803,0.884280,0.721606,0.733593,0.589403,0.838187,0.548787,0.551424,0.598838,0.498004,0.397930,0.060456,0.058478,0.532061,0.119718,0.056401,0.077942,0.702123,0.857940,0.475955,0.723595,0.640952,0.293742,0.269721,0.455596,0.051427,0.668051,0.382205,0.292777,0.340469,0.417340,0.534849,0.353820,0.052118,0.898654,0.211926,0.120446,0.568386,0.871683,0.114875,0.090672,0.370676,0.730234,0.370778,0.446273,0.421158,0.308202,0.463095,0.703644,0.460821,0.350285,0.349490,0.180899,0.249453,0.120123,0.356471,0.319840,0.524279,0.744877,0.646971,0.565933,0.806136,0.541891,0.988236,0.880031,0.580806,0.685194,0.663993,0.284586,0.805819,0.642039,0.900476,0.838192,0.405742,0.556995,0.320174,0.177669,0.724795,0.287798,0.932005,0.594906,0.538017,0.562501,0.338367,0.253831,0.741498,0.327866,0.818892,0.730301,0.001684,0.060693,0.286238,0.211945,0.224814,0.265913,0.215514,0.203142,0.011298,0.032427,0.049682,0.007959,0.560081,0.240068,0.029418,0.019853,0.217328,0.714031,0.258507,0.395399,0.032498,0.039860,0.120528,0.075905,0.518405,0.207249,0.075336,0.022215,0.248220,0.071409,0.047186,0.046243,0.537273,0.791002,0.277890,0.210222,0.060376,0.140809,0.061608,0.080293,0.827127,0.593120,0.242518,0.109524,0.351070,0.178966,0.075076,0.130010,0.171464,0.122329,0.040603,0.024555,0.010393,0.013906,0.044727,0.022532,0.619392,0.231848,0.162281,0.066773,0.024687,0.078040,0.023636,0.054944
FOS|ZEB1,SP100,ZBTB7A,ZBTB18,PRDM16,RARB,FOXO3,HSF2|0.278297,0.587189,0.936755,0.595269,0.164611,0.281143,0.959496,0.539109,0.298496,0.815633,0.886915,0.831245,0.172678,0.717112,0.834382,0.832080,0.436642,0.601784,0.905009,0.661938,0.148359,0.394719,0.922155,0.723835,0.328575,0.777486,0.155181,0.237390,0.216570,0.364207,0.499957,0.047158,0.951851,0.937278,0.985676,0.956886,0.873708,0.745592,0.923623,0.790039,0.796912,0.943029,0.709104,0.868745,0.746421,0.816892,0.730287,0.859709,0.769734,0.871716,0.671912,0.927259,0.887336,0.691719,0.918492,0.930243,0.392504,0.785106,0.394406,0.306763,0.756039,0.787628,0.643681,0.087524,0.657913,0.420289,0.939457,0.905598,0.041440,0.048305,0.416204,0.343015,0.538421,0.524449,0.833012,0.810007,0.109942,0.117883,0.620264,0.473965,0.039436,0.336475,0.551715,0.653420,0.029955,0.299431,0.260361,0.211507,0.203565,0.372892,0.189171,0.110211,0.124981,0.095650,0.093064,0.014748,0.971028,0.889985,0.967761,0.951814,0.228872,0.049203,0.107313,0.006463,0.599321,0.490117,0.892568,0.924475,0.446519,0.369082,0.785088,0.578812,0.703043,0.607000,0.794541,0.916999,0.764844,0.499487,0.056701,0.012989,0.452900,0.537381,0.614820,0.700029,0.631282,0.720358,0.150566,0.017568,0.308487,0.202315,0.890549,0.605707,0.091114,0.110382,0.159405,0.550824,0.438103,0.212498,0.747341,0.792877,0.361247,0.447974,0.605577,0.771262,0.002114,0.042727,0.001537,0.048193,0.035945,0.086975,0.057271,0.086316,0.386927,0.211284,0.235615,0.431571,0.695576,0.661999,0.888526,0.771457,0.954653,0.407135,0.983931,0.743819,0.821817,0.447883,0.476104,0.647577,0.833417,0.596675,0.617389,0.631961,0.768467,0.842629,0.634943,0.920830,0.058944,0.240234,0.010669,0.444843,0.406228,0.444773,0.171586,0.424402,0.456858,0.533434,0.489407,0.612464,0.778684,0.838046,0.885793,0.858142,0.854501,0.832872,0.960882,0.944342,0.412730,0.107422,0.683508,0.774143,0.808274,0.640343,0.903085,0.772911,0.593766,0.357418,0.542186,0.584291,0.124764,0.225772,0.270349,0.538398,0.226327,0.283377,0.219567,0.440408,0.790145,0.543772,0.629132,0.559064,0.556319,0.292145,0.464998,0.045766,0.984450,0.851383,0.980376,0.951369,0.927684,0.664927,0.642869,0.651213,0.986414,0.962012,0.900940,0.967513,0.918734,0.917553,0.913750,0.904841,0.771999,0.734265,0.904510,0.795801,0.820881,0.785786,0.890435,0.495677,0.972600,0.911833,0.966045,0.954135,0.878968,0.764394,0.788582,0.444528
NR3C2|TBX15,RORA,RORB|0.361515,0.412601,0.738895,0.779684,0.164495,0.225387,0.384601,0.322220
HSF2|TEAD1,JUN,RORA,JUNB,STAT1,RORB,EGR1,FOS|0.163340,0.474569,0.487104,0.318861,0.177421,0.145432,0.101601,0.070030,0.782106,0.591425,0.582962,0.344957,0.485652,0.196691,0.225121,0.126835,0.139715,0.078365,0.073691,0.022441,0.044516,0.030625,0.024922,0.011267,0.526988,0.135451,0.187141,0.068667,0.172139,0.059040,0.086528,0.044964,0.369681,0.418595,0.260661,0.219874,0.441338,0.219548,0.114606,0.071191,0.554987,0.274412,0.209359,0.162357,0.237049,0.172788,0.105295,0.140047,0.192106,0.128816,0.133445,0.029366,0.057019,0.020014,0.014335,0.009260,0.184715,0.067169,0.088066,0.052655,0.102405,0.073323,0.066258,0.044558,0.778051,0.912959,0.826508,0.915484,0.666352,0.613364,0.459934,0.633816,0.978783,0.825972,0.741451,0.650327,0.967735,0.829735,0.920294,0.736432,0.627281,0.926659,0.720026,0.588700,0.506145,0.672186,0.489762,0.441773,0.586921,0.501764,0.189787,0.290815,0.927595,0.804391,0.709152,0.108960,0.863451,0.828843,0.688371,0.655707,0.662975,0.632502,0.550401,0.603712,0.289213,0.268480,0.159672,0.181624,0.569950,0.643278,0.443442,0.457139,0.847132,0.803134,0.734592,0.526418,0.612514,0.695137,0.565139,0.394456,0.096211,0.099047,0.155626,0.300304,0.528448,0.517359,0.161339,0.080384,0.792770,0.957227,0.892271,0.805697,0.427316,0.795829,0.740282,0.740867,0.882661,0.944268,0.957091,0.946020,0.690775,0.943196,0.788256,0.900602,0.869464,0.789681,0.662142,0.490670,0.632380,0.628894,0.531025,0.079172,0.937074,0.880453,0.870614,0.539009,0.687961,0.869416,0.658041,0.267007,0.959883,0.736501,0.566532,0.423031,0.960446,0.807010,0.836584,0.665278,0.975022,0.810967,0.711620,0.555857,0.957974,0.635952,0.594311,0.412770,0.676429,0.635209,0.539418,0.306365,0.693419,0.653351,0.535240,0.107739,0.593460,0.548986,0.495328,0.390612,0.660766,0.647609,0.433313,0.186497,0.473160,0.496169,0.642916,0.711729,0.759544,0.659867,0.569731,0.590525,0.531122,0.538197,0.824629,0.840964,0.930618,0.929158,0.957385,0.964895,0.533267,0.693061,0.738521,0.804882,0.644359,0.745927,0.622104,0.722522,0.561807,0.638046,0.690354,0.634813,0.954461,0.962490,0.965496,0.703712,0.914733,0.840711,0.693588,0.737746,0.906471,0.689983,0.782393,0.632556,0.815517,0.748123,0.705225,0.742860,0.856399,0.530266,0.482715,0.404669,0.768868,0.861269,0.714841,0.688280,0.663078,0.803034,0.633905,0.798747,0.643918,0.725709,0.410060,0.654194,0.662729,0.542598,0.447922,0.301263
NFIX|HSF2,RORA,RORB,GRHL2,EHF,STAT1,NFKB1,PROX1|0.112967,0.077438,0.035363,0.061175,0.128473,0.086643,0.065594,0.052714,0.026366,0.084689,0.031973,0.074413,0.290792,0.737952,0.652832,0.557103,0.531153,0.066243,0.388074,0.274851,0.927823,0.631428,0.912572,0.766247,0.144959,0.054095,0.138622,0.007054,0.389817,0.424380,0.519996,0.072131,0.007494,0.044070,0.014457,0.027288,0.269635,0.244971,0.145288,0.084888,0.029100,0.177219,0.062613,0.054516,0.057726,0.075144,0.120456,0.092298,0.184047,0.539533,0.144542,0.343052,0.228847,0.191625,0.287380,0.359424,0.145001,0.423471,0.185860,0.535162,0.039195,0.158480,0.187163,0.380817,0.918582,0.581318,0.358371,0.127680,0.906766,0.764866,0.440299,0.192020,0.661185,0.345824,0.485897,0.139075,0.928688,0.956917,0.954662,0.965899,0.914933,0.986982,0.942910,0.982074,0.985687,0.985388,0.992265,0.988940,0.857771,0.445552,0.697345,0.182436,0.986597,0.956514,0.968873,0.889097,0.070779,0.093607,0.021115,0.042611,0.194866,0.137920,0.154766,0.063808,0.573451,0.266864,0.182983,0.092299,0.030292,0.124796,0.153717,0.380389,0.616695,0.927458,0.400857,0.832381,0.657051,0.442813,0.604919,0.738641,0.466122,0.403471,0.451236,0.526544,0.044731,0.483575,0.401017,0.601360,0.760266,0.959799,0.379922,0.567192,0.691203,0.603347,0.150139,0.126768,0.669803,0.979469,0.699127,0.941330,0.715687,0.879490,0.716029,0.840045,0.706228,0.872398,0.438034,0.678480,0.861264,0.863395,0.866290,0.721549,0.660416,0.851215,0.241628,0.222050,0.829970,0.513738,0.322959,0.141725,0.207931,0.960254,0.013960,0.054513,0.492515,0.431189,0.075611,0.174178,0.432794,0.978410,0.289552,0.614515,0.352543,0.502397,0.540739,0.515825,0.637013,0.968765,0.272959,0.425135,0.538711,0.980395,0.700847,0.863291,0.482033,0.623729,0.241530,0.623228,0.567681,0.952153,0.379016,0.542179,0.940516,0.947746,0.855587,0.706444,0.940590,0.954295,0.697680,0.637486,0.871586,0.941551,0.897194,0.856748,0.906760,0.979679,0.907549,0.992878,0.884218,0.957983,0.869100,0.904216,0.971302,0.968447,0.984768,0.983481,0.855860,0.406337,0.676580,0.190264,0.971693,0.935103,0.937831,0.592971,0.814921,0.939734,0.426160,0.499379,0.756099,0.855632,0.585034,0.376622,0.879191,0.965531,0.660768,0.816700,0.802919,0.837514,0.844670,0.763441,0.823724,0.969707,0.419295,0.667220,0.769168,0.924436,0.711243,0.780311,0.756821,0.552380,0.433954,0.547924,0.823946,0.913075,0.889081,0.542130
CREB1|TCF7L2|0.344104,0.717838
PPARG|JUNB,RORA,JUND,ZEB1,FOS,TCF4,RORB,JUN|0.397319,0.360249,0.763750,0.625273,0.414166,0.358620,0.498619,0.515237,0.088270,0.542658,0.142344,0.575131,0.282214,0.495315,0.353310,0.553403,0.480444,0.542599,0.243029,0.227463,0.475841,0.355759,0.223656,0.250270,0.096122,0.492499,0.055800,0.426728,0.195857,0.602284,0.311706,0.509139,0.400937,0.813169,0.778382,0.670517,0.763869,0.905797,0.964319,0.985692,0.837586,0.832533,0.595664,0.534780,0.555222,0.563695,0.664359,0.739502,0.260937,0.529943,0.184203,0.271640,0.435959,0.580667,0.252511,0.308167,0.337221,0.456088,0.395464,0.386863,0.404247,0.549613,0.404470,0.374479,0.623197,0.726560,0.853808,0.946731,0.969837,0.976128,0.995301,0.997950,0.090527,0.435431,0.061501,0.744475,0.488771,0.582364,0.603174,0.944857,0.421098,0.522906,0.569323,0.770282,0.859072,0.802114,0.888189,0.853534,0.232106,0.520117,0.263779,0.873370,0.514046,0.661058,0.758841,0.866957,0.840529,0.842396,0.959730,0.796941,0.974346,0.948284,0.997932,0.997468,0.763373,0.769075,0.753601,0.656826,0.617933,0.787878,0.779689,0.961305,0.608430,0.703989,0.782074,0.842951,0.821781,0.697865,0.840174,0.810430,0.503068,0.749002,0.707405,0.872309,0.551985,0.807976,0.622081,0.807074,0.166925,0.201351,0.759757,0.425497,0.396840,0.357631,0.554519,0.560759,0.011830,0.051560,0.025009,0.029296,0.449862,0.480852,0.557572,0.458484,0.068755,0.402991,0.107980,0.512076,0.310167,0.436470,0.461783,0.568944,0.010824,0.025555,0.011418,0.013894,0.101339,0.458116,0.444743,0.545023,0.795381,0.664213,0.486487,0.505720,0.778936,0.670971,0.953142,0.965475,0.711699,0.574886,0.262206,0.390598,0.729843,0.450446,0.624605,0.507322,0.337692,0.473776,0.375478,0.382252,0.344582,0.559674,0.372315,0.355521,0.111940,0.152376,0.282379,0.381435,0.075095,0.341993,0.337657,0.335868,0.163692,0.080079,0.628605,0.465032,0.359568,0.204898,0.535335,0.503536,0.009111,0.041778,0.015733,0.023243,0.321522,0.189366,0.514593,0.401778,0.086222,0.417235,0.044933,0.683946,0.337730,0.369284,0.701398,0.739574,0.013857,0.084812,0.039651,0.037977,0.195860,0.136433,0.674925,0.704765,0.595341,0.142840,0.563047,0.532530,0.529637,0.275615,0.541833,0.593438,0.358387,0.170329,0.252274,0.469528,0.562323,0.363402,0.551671,0.652350,0.382492,0.193501,0.714478,0.752560,0.448732,0.554045,0.686896,0.758756,0.115137,0.134301,0.473902,0.704631,0.171629,0.379927,0.603720,0.660490
NFKB1|JUND,PKNOX2,PROX1,JUNB,FOS,ESR1,FOXO3|0.051795,0.276484,0.161299,0.199166,0.201488,0.255147,0.580909,0.236306,0.294668,0.525978,0.590374,0.448200,0.597665,0.643277,0.819385,0.730293,0.227859,0.125229,0.521277,0.472968,0.369432,0.148231,0.742901,0.524566,0.730116,0.467172,0.770764,0.707774,0.925448,0.730726,0.940332,0.871909,0.401498,0.947981,0.447215,0.381876,0.157099,0.189492,0.258757,0.275234,0.103687,0.327772,0.159781,0.592673,0.242076,0.252531,0.598699,0.626771,0.072918,0.174492,0.418819,0.280618,0.118240,0.101988,0.422560,0.230325,0.211232,0.153663,0.512634,0.565273,0.392333,0.120206,0.633135,0.334751,0.152857,0.642746,0.324568,0.299491,0.019761,0.009297,0.067626,0.019726,0.034449,0.067649,0.181606,0.168624,0.235445,0.081444,0.081076,0.050137,0.525359,0.846137,0.589945,0.415137,0.694366,0.712923,0.852617,0.267973,0.599821,0.698144,0.668225,0.436832,0.378469,0.314809,0.668779,0.542082,0.898346,0.995198,0.685882,0.342530,0.116731,0.112336,0.398216,0.222690,0.334889,0.938463,0.600301,0.810580,0.237018,0.188665,0.511973,0.469132,0.579255,0.978449,0.575597,0.357178,0.391829,0.887964,0.437496,0.709907,0.391964,0.951525,0.425141,0.938233,0.237606,0.581552,0.297307,0.801506
ZBTB20|EHF,TCF4,JUN,ZEB1,JUND,TCF7L2,JUNB,FOS|0.013376,0.006112,0.005408,0.015497,0.016986,0.080156,0.005775,0.177388,0.009720,0.114112,0.181266,0.087824,0.023997,0.199948,0.287619,0.462059,0.070478,0.033299,0.018487,0.030099,0.014975,0.468369,0.284499,0.783315,0.381719,0.836669,0.856743,0.434658,0.038314,0.615028,0.654725,0.902691,0.364470,0.410242,0.186367,0.020816,0.095516,0.371418,0.489598,0.415138,0.352987,0.397662,0.481939,0.233799,0.101596,0.299916,0.468572,0.375403,0.249232,0.380339,0.316868,0.025344,0.085281,0.476870,0.662411,0.945754,0.833473,0.899751,0.925988,0.859052,0.206090,0.616138,0.745360,0.943280,0.426323,0.805498,0.502333,0.584357,0.202538,0.206353,0.352829,0.452707,0.167108,0.428593,0.383590,0.351361,0.163237,0.165727,0.281870,0.257602,0.611297,0.788316,0.499475,0.564893,0.061258,0.527750,0.788824,0.968909,0.572601,0.808986,0.851704,0.897353,0.083066,0.515797,0.731365,0.961411,0.749047,0.865158,0.730481,0.903713,0.217080,0.262233,0.431987,0.376876,0.398957,0.419362,0.354770,0.503146,0.214181,0.276366,0.253972,0.322009,0.681899,0.854958,0.741877,0.937199,0.159684,0.432807,0.772539,0.983586,0.640986,0.570354,0.680709,0.544686,0.264860,0.392138,0.466211,0.762888,0.038246,0.268092,0.112706,0.055402,0.013610,0.108822,0.006805,0.078656,0.189145,0.429380,0.467467,0.494484,0.442302,0.509759,0.477081,0.502934,0.207401,0.325429,0.121035,0.038534,0.279280,0.615665,0.361003,0.697026,0.615896,0.902072,0.830572,0.908174,0.641960,0.880495,0.802103,0.926379,0.616308,0.698525,0.871466,0.743219,0.720814,0.803190,0.948868,0.981593,0.748052,0.903854,0.947628,0.995293,0.805932,0.914912,0.973274,0.997066,0.618376,0.721248,0.657400,0.332236,0.536570,0.832830,0.760860,0.932213,0.866141,0.956814,0.941718,0.987663,0.863739,0.976631,0.956041,0.994361,0.570513,0.822268,0.627422,0.682964,0.313807,0.547913,0.734896,0.749273,0.661632,0.577311,0.745486,0.620220,0.404812,0.509374,0.724252,0.640239,0.781397,0.901348,0.621123,0.675651,0.519405,0.707747,0.688153,0.942908,0.778515,0.942956,0.906357,0.958664,0.645154,0.888893,0.865799,0.986531,0.756161,0.846264,0.888255,0.879602,0.304281,0.620823,0.965553,0.986717,0.747667,0.748688,0.909499,0.966447,0.503745,0.765553,0.963818,0.995079,0.834892,0.907555,0.874844,0.889858,0.554661,0.848788,0.875733,0.984397,0.925653,0.942985,0.952530,0.976232,0.919530,0.949417,0.950361,0.987603
LMX1B|ZBTB18,RORB,PBX1,STAT1,RORA,TBX15,JUNB,FOS|0.033239,0.311171,0.528382,0.665113,0.451135,0.704084,0.803163,0.946023,0.101239,0.286014,0.613853,0.392695,0.533245,0.323241,0.648530,0.586753,0.058309,0.185176,0.172461,0.128900,0.775803,0.848931,0.700359,0.830293,0.132687,0.077490,0.024852,0.008767,0.708397,0.447261,0.133171,0.176353,0.084014,0.114758,0.242237,0.248052,0.117273,0.083927,0.307261,0.377111,0.282275,0.430360,0.627008,0.465138,0.260563,0.486484,0.652860,0.496907,0.106167,0.058622,0.242961,0.016437,0.074287,0.048417,0.227235,0.580488,0.087176,0.060122,0.008821,0.004251,0.175822,0.229457,0.074621,0.135069,0.054740,0.324649,0.537713,0.572114,0.549298,0.898635,0.941416,0.988123,0.147544,0.268880,0.609218,0.626455,0.754153,0.815671,0.947037,0.990764,0.246207,0.602389,0.780991,0.763954,0.896120,0.982910,0.930103,0.998507,0.655079,0.333601,0.777467,0.398367,0.838250,0.633023,0.804799,0.972584,0.168993,0.434114,0.607984,0.479345,0.340342,0.342789,0.549323,0.504050,0.344671,0.355251,0.471312,0.408663,0.314559,0.320429,0.448345,0.450107,0.282073,0.240355,0.686816,0.344695,0.731529,0.366145,0.880202,0.895203,0.783229,0.251671,0.821868,0.215729,0.822569,0.274968,0.770114,0.632532,0.115996,0.044324,0.076590,0.094623,0.075284,0.128020,0.185692,0.031726,0.170670,0.196371,0.247436,0.227502,0.138644,0.087115,0.050546,0.026643,0.027624,0.028867,0.035525,0.033664,0.170610,0.136227,0.227375,0.014950,0.099194,0.042315,0.084846,0.045349,0.244147,0.138048,0.138534,0.044541,0.142329,0.151032,0.186788,0.313330,0.234499,0.282025,0.497703,0.227558,0.889121,0.434985,0.582293,0.399855,0.877528,0.335020,0.559789,0.231992,0.078399,0.082664,0.078818,0.071347,0.079128,0.079290,0.218506,0.060298,0.740519,0.226475,0.066486,0.094479,0.770032,0.310610,0.299511,0.099902,0.004343,0.038865,0.219013,0.249827,0.006554,0.327282,0.424287,0.392072,0.194222,0.090036,0.194253,0.234213,0.634087,0.143474,0.252430,0.184605,0.092584,0.224196,0.758811,0.245286,0.684935,0.469066,0.892207,0.516361,0.501979,0.162020,0.450771,0.126127,0.577233,0.268191,0.565462,0.173211,0.017948,0.510172,0.640415,0.506559,0.090150,0.488516,0.585183,0.517482,0.974210,0.793146,0.525063,0.410625,0.939905,0.425845,0.410188,0.425387,0.176319,0.169510,0.300493,0.162298,0.445043,0.152200,0.530438,0.136140,0.900449,0.203625,0.218204,0.170797,0.564142,0.361633,0.281555,0.213112
