PKNOX2|ZEB1,EGR1,REST,TCF4,STAT1,TCF7L2,ZBTB18,HSF2|0.042891,0.479704,0.136033,0.409966,0.438981,0.822989,0.544095,0.923200,0.196774,0.876277,0.415717,0.266059,0.761712,0.951427,0.822474,0.766223,0.090075,0.547378,0.198015,0.593666,0.342370,0.399629,0.840634,0.996076,0.574787,0.366744,0.387082,0.467646,0.660394,0.531081,0.389517,0.976522,0.336609,0.795939,0.323985,0.738511,0.647164,0.820553,0.316561,0.754538,0.536081,0.662712,0.216737,0.299349,0.560262,0.486154,0.514650,0.330850,0.207768,0.382028,0.073233,0.216310,0.341165,0.295615,0.284210,0.769121,0.794590,0.908791,0.674424,0.871440,0.543391,0.855002,0.436917,0.950548,0.031581,0.795566,0.829198,0.905256,0.892706,0.930465,0.778281,0.879438,0.042453,0.157182,0.316469,0.032482,0.719300,0.566859,0.572625,0.146983,0.344327,0.723756,0.213971,0.686464,0.483709,0.341893,0.808052,0.937350,0.630825,0.277591,0.221537,0.107062,0.586577,0.175893,0.155731,0.260416,0.912240,0.905836,0.883504,0.926188,0.888816,0.885646,0.843230,0.896508,0.883712,0.711442,0.720443,0.591081,0.840234,0.538269,0.547969,0.599435,0.506503,0.408803,0.061053,0.058486,0.541280,0.125036,0.055143,0.077108,0.703447,0.864831,0.486926,0.726744,0.647854,0.295319,0.277412,0.458117,0.053552,0.657436,0.365821,0.281957,0.346946,0.402208,0.515772,0.354731,0.053805,0.892882,0.206817,0.118082,0.535517,0.861892,0.112147,0.088547,0.377936,0.729873,0.363876,0.444793,0.419012,0.301746,0.451331,0.700273,0.466696,0.345274,0.343951,0.177277,0.248393,0.114979,0.349242,0.311036,0.550597,0.726025,0.642151,0.537547,0.818958,0.515865,0.987724,0.876021,0.581365,0.655240,0.660665,0.277416,0.796276,0.621425,0.899160,0.838800,0.424160,0.550766,0.332178,0.174760,0.734207,0.272218,0.934394,0.596230,0.534922,0.553821,0.340199,0.255575,0.735039,0.304594,0.818107,0.729238,0.001696,0.062336,0.262735,0.233120,0.229855,0.265993,0.197997,0.217408,0.011543,0.028897,0.052167,0.007696,0.573783,0.228221,0.032359,0.018941,0.233667,0.718124,0.230701,0.421495,0.033025,0.040664,0.117361,0.078193,0.535198,0.213246,0.078416,0.021871,0.260986,0.071198,0.050434,0.045472,0.581382,0.794190,0.271179,0.211948,0.063136,0.151030,0.058074,0.084209,0.837150,0.592135,0.255374,0.110847,0.348173,0.174984,0.076871,0.127837,0.190744,0.126380,0.039693,0.024356,0.010362,0.013451,0.043931,0.022198,0.629502,0.243984,0.171172,0.066131,0.025540,0.074169,0.022286,0.052343
FOS|ZEB1,SP100,ZBTB7A,ZBTB18,RARB,PRDM16,FOXO3,HSF2|0.272865,0.590513,0.935974,0.611615,0.295456,0.819137,0.883629,0.840278,0.162717,0.287815,0.961850,0.546011,0.174390,0.725765,0.830984,0.833316,0.427881,0.604995,0.905445,0.673049,0.328288,0.779517,0.144547,0.239549,0.145700,0.399077,0.925256,0.725913,0.214219,0.354496,0.488085,0.046410,0.952702,0.941205,0.986141,0.961905,0.788545,0.944255,0.711653,0.870113,0.875894,0.755822,0.922310,0.794255,0.749133,0.822014,0.727256,0.862059,0.765286,0.874378,0.685714,0.927319,0.392270,0.786827,0.391721,0.319616,0.890103,0.694931,0.915224,0.916600,0.754531,0.778393,0.626644,0.085799,0.658349,0.413882,0.937431,0.909002,0.539805,0.523136,0.824936,0.809848,0.042392,0.048164,0.416934,0.351981,0.112051,0.127043,0.602904,0.450885,0.036746,0.335502,0.554949,0.660838,0.179026,0.366981,0.183036,0.110645,0.030832,0.293205,0.256643,0.197973,0.121289,0.089110,0.091144,0.014921,0.970290,0.892539,0.967961,0.950348,0.607333,0.489416,0.890255,0.920709,0.219206,0.050081,0.100301,0.007012,0.438538,0.370922,0.782536,0.550215,0.698653,0.606336,0.793882,0.917440,0.453625,0.509833,0.608820,0.696803,0.741145,0.497841,0.056556,0.013162,0.615214,0.698570,0.145665,0.017273,0.299916,0.200992,0.895293,0.625062,0.432123,0.202354,0.746369,0.802875,0.088357,0.110597,0.179179,0.564541,0.357131,0.440173,0.592610,0.767599,0.001899,0.041991,0.001587,0.050715,0.376817,0.200157,0.236318,0.439493,0.034241,0.084182,0.058315,0.082572,0.689001,0.656039,0.881453,0.768741,0.956969,0.427778,0.985175,0.753314,0.823816,0.582508,0.607775,0.633475,0.834128,0.457061,0.494793,0.671222,0.767277,0.846123,0.614966,0.922000,0.054804,0.234999,0.009472,0.445035,0.455157,0.526993,0.488278,0.614557,0.403779,0.431793,0.177300,0.417002,0.780370,0.835037,0.886341,0.859040,0.856065,0.836396,0.960165,0.943983,0.811256,0.603635,0.898531,0.763456,0.435283,0.109271,0.700472,0.775819,0.584775,0.360010,0.551172,0.583285,0.122767,0.228613,0.285422,0.554114,0.789994,0.521389,0.634492,0.557055,0.217921,0.269761,0.231954,0.445763,0.549871,0.290258,0.389157,0.045783,0.984742,0.858617,0.980922,0.947274,0.987238,0.963675,0.900442,0.966992,0.919946,0.685153,0.633418,0.660980,0.922729,0.926620,0.920059,0.902350,0.773727,0.742565,0.891010,0.787171,0.973283,0.912101,0.965568,0.953240,0.820269,0.792653,0.880448,0.477044,0.882192,0.756111,0.789740,0.440610
NR3C2|TBX15,RORA,RORB|0.361266,0.414583,0.741130,0.779434,0.163431,0.226039,0.383015,0.321388
HSF2|TEAD1,JUN,RORA,JUNB,STAT1,EGR1,RORB,FOS|0.161560,0.466386,0.176502,0.142974,0.488065,0.319838,0.102009,0.070280,0.775838,0.586752,0.480857,0.198195,0.582336,0.337014,0.225609,0.128551,0.138770,0.078263,0.040743,0.029556,0.074975,0.022221,0.025036,0.011094,0.519653,0.130614,0.169314,0.059708,0.182208,0.068746,0.088313,0.045991,0.370934,0.417657,0.454925,0.241380,0.252910,0.211362,0.122291,0.073991,0.552418,0.274748,0.232629,0.178554,0.204786,0.155157,0.105818,0.142509,0.190105,0.125472,0.056455,0.020441,0.132916,0.027810,0.014735,0.009000,0.173588,0.066128,0.100662,0.073307,0.084876,0.052895,0.066974,0.044080,0.751276,0.906050,0.671053,0.625349,0.820029,0.919595,0.476069,0.653466,0.979326,0.831111,0.965773,0.840071,0.761066,0.677780,0.924273,0.761265,0.596042,0.927633,0.509920,0.682100,0.722106,0.600871,0.505403,0.447805,0.615416,0.535156,0.932072,0.827822,0.201556,0.299851,0.733860,0.117884,0.866262,0.830067,0.676984,0.648430,0.683455,0.655250,0.558219,0.614099,0.279508,0.254450,0.588687,0.639757,0.150890,0.171106,0.462197,0.458936,0.851390,0.813337,0.618406,0.703802,0.740637,0.525877,0.576073,0.393343,0.089312,0.091045,0.535170,0.509836,0.151826,0.291225,0.159628,0.079465,0.777604,0.956863,0.425078,0.800354,0.893839,0.808737,0.741933,0.738603,0.872820,0.938764,0.686910,0.939270,0.955086,0.945357,0.789588,0.902576,0.862936,0.783033,0.626463,0.626434,0.660249,0.477788,0.530433,0.071080,0.934708,0.877445,0.689075,0.874461,0.869589,0.534577,0.664981,0.268547,0.956845,0.753933,0.958715,0.822176,0.572619,0.427243,0.837599,0.672016,0.972949,0.804068,0.957795,0.634177,0.714991,0.566941,0.593737,0.407273,0.689181,0.646387,0.687660,0.651835,0.554598,0.302062,0.534970,0.103281,0.583091,0.547268,0.660187,0.649985,0.511152,0.388783,0.434612,0.188384,0.474107,0.497524,0.769055,0.664948,0.653814,0.727240,0.572134,0.590255,0.529112,0.537298,0.930206,0.930684,0.828270,0.844298,0.958797,0.968260,0.528879,0.700769,0.648859,0.750404,0.745992,0.820105,0.623554,0.721373,0.559850,0.641860,0.953614,0.963801,0.697558,0.641749,0.966259,0.700957,0.916100,0.842186,0.907582,0.694029,0.699372,0.740461,0.783241,0.629306,0.817837,0.749729,0.855316,0.532420,0.702878,0.743008,0.486308,0.400270,0.773096,0.864249,0.658627,0.806945,0.719245,0.687995,0.628570,0.803603,0.641314,0.726750,0.664058,0.544635,0.409205,0.654909,0.446396,0.307472
NFIX|HSF2,RORA,RORB,GRHL2,EHF,STAT1,NFKB1,PROX1|0.110746,0.075782,0.033451,0.061521,0.125896,0.085062,0.071199,0.053879,0.025938,0.072318,0.036548,0.075464,0.262852,0.714625,0.639511,0.563152,0.531364,0.057471,0.372819,0.272161,0.924956,0.610377,0.909225,0.764887,0.149245,0.053041,0.142247,0.007989,0.371633,0.411027,0.487805,0.071674,0.007467,0.044861,0.013491,0.027510,0.266093,0.244681,0.150722,0.088243,0.030890,0.181442,0.065256,0.054728,0.059983,0.075984,0.116818,0.092577,0.183626,0.554882,0.144836,0.346855,0.232415,0.196785,0.305913,0.365536,0.147061,0.424381,0.182450,0.538122,0.040840,0.155141,0.187921,0.379881,0.912317,0.585469,0.373378,0.130096,0.905529,0.755256,0.435338,0.186644,0.650471,0.337920,0.487644,0.139378,0.928526,0.956346,0.954168,0.965147,0.910401,0.987001,0.944168,0.982121,0.985985,0.985416,0.992467,0.989471,0.859970,0.465755,0.716408,0.183563,0.986512,0.958933,0.966938,0.890543,0.069759,0.095121,0.020236,0.042906,0.196923,0.139155,0.159600,0.065110,0.570330,0.261391,0.198011,0.092754,0.031378,0.119527,0.157464,0.397584,0.605079,0.924429,0.407689,0.836072,0.665363,0.474147,0.614787,0.733806,0.472777,0.399229,0.484918,0.532163,0.046493,0.482975,0.387232,0.599044,0.753309,0.957497,0.384883,0.566083,0.703020,0.613318,0.152770,0.125391,0.668576,0.977289,0.685477,0.941482,0.722395,0.877077,0.714076,0.840843,0.680629,0.860962,0.412712,0.657967,0.861674,0.858407,0.860089,0.707357,0.646475,0.846569,0.230568,0.219681,0.825005,0.521507,0.323653,0.144731,0.198006,0.961960,0.013379,0.055049,0.485583,0.436338,0.075590,0.178203,0.448772,0.977849,0.314526,0.624529,0.346601,0.505023,0.526840,0.515121,0.613461,0.969992,0.263897,0.422518,0.521330,0.980757,0.699142,0.856976,0.503673,0.625088,0.241587,0.624362,0.553420,0.952237,0.375758,0.535778,0.939511,0.948052,0.861975,0.711643,0.939995,0.955726,0.688207,0.623819,0.866169,0.940398,0.899027,0.856959,0.909136,0.978791,0.906540,0.992004,0.880720,0.958404,0.868944,0.904493,0.972538,0.969168,0.984314,0.983725,0.848507,0.420112,0.663512,0.188125,0.973443,0.937860,0.936378,0.586582,0.812041,0.940645,0.427460,0.501127,0.754234,0.861299,0.580807,0.387430,0.871033,0.965481,0.663989,0.820603,0.807606,0.846788,0.842572,0.772460,0.818786,0.968427,0.410876,0.649136,0.766660,0.921164,0.700115,0.774324,0.754323,0.552626,0.448573,0.552443,0.834077,0.912513,0.888345,0.543398
CREB1|TCF7L2|0.342827,0.716544
PPARG|JUNB,RORA,JUND,ZEB1,FOS,TCF4,RORB,JUN|0.397679,0.348820,0.763899,0.618853,0.413670,0.352817,0.498994,0.513246,0.086823,0.531302,0.147710,0.577927,0.277656,0.495684,0.348979,0.552457,0.481989,0.550157,0.245565,0.220793,0.482663,0.373258,0.224493,0.245897,0.092489,0.499054,0.054914,0.438097,0.193401,0.609803,0.312823,0.521376,0.395353,0.808414,0.773419,0.685281,0.763457,0.905219,0.964088,0.985480,0.832415,0.829246,0.584939,0.545293,0.552242,0.557842,0.664669,0.734463,0.254967,0.514621,0.183162,0.271004,0.431073,0.577570,0.249651,0.301397,0.328240,0.441157,0.388055,0.388826,0.401174,0.544528,0.390648,0.367475,0.646508,0.728628,0.855772,0.946887,0.970211,0.975118,0.995440,0.997971,0.087562,0.428596,0.062862,0.750045,0.490773,0.560942,0.610732,0.945067,0.437848,0.534140,0.572829,0.766909,0.861657,0.803699,0.889443,0.854810,0.246447,0.530541,0.270337,0.877638,0.543962,0.658062,0.769175,0.866899,0.838415,0.842518,0.958975,0.802730,0.972027,0.946019,0.997901,0.997466,0.749430,0.772379,0.757420,0.654032,0.592769,0.784381,0.785019,0.959324,0.620728,0.710671,0.793929,0.852089,0.828608,0.700492,0.844845,0.815822,0.523189,0.758971,0.717464,0.879842,0.561600,0.806186,0.627871,0.812292,0.169273,0.195609,0.766281,0.414179,0.391641,0.356673,0.554853,0.562777,0.011997,0.050800,0.026187,0.028467,0.446430,0.473545,0.556131,0.442403,0.065253,0.409356,0.104845,0.514201,0.339889,0.449020,0.458620,0.575754,0.010950,0.025709,0.012060,0.014488,0.110437,0.462442,0.441679,0.533578,0.792609,0.663237,0.471391,0.513709,0.786557,0.673161,0.955240,0.967297,0.699483,0.561943,0.251952,0.391305,0.726743,0.437821,0.621245,0.482317,0.334288,0.459410,0.366712,0.386628,0.349728,0.554349,0.356137,0.348949,0.106885,0.146222,0.282100,0.388510,0.075554,0.335777,0.328598,0.332281,0.166560,0.076959,0.624614,0.462559,0.333710,0.194982,0.533982,0.495488,0.008961,0.040556,0.015499,0.023558,0.296971,0.178728,0.515016,0.384220,0.084637,0.414885,0.044935,0.691214,0.343601,0.360068,0.705388,0.738874,0.013227,0.076979,0.040035,0.038303,0.191099,0.133597,0.674532,0.690695,0.584131,0.144314,0.558255,0.538370,0.496008,0.270872,0.539999,0.583416,0.338699,0.169399,0.247520,0.469181,0.530558,0.356593,0.548938,0.632881,0.393135,0.200120,0.717876,0.768055,0.445161,0.549573,0.682011,0.763182,0.110777,0.130565,0.474102,0.720293,0.164068,0.378312,0.595717,0.669830
NFKB1|JUND,PKNOX2,PROX1,JUNB,FOS,ESR1,FOXO3|0.051007,0.260681,0.158512,0.199493,0.196218,0.252401,0.577041,0.238535,0.290147,0.529879,0.576377,0.451636,0.595098,0.650468,0.819639,0.730665,0.221984,0.124150,0.502447,0.482535,0.360129,0.153836,0.743092,0.524173,0.712855,0.469789,0.771893,0.708064,0.926002,0.735091,0.941742,0.872028,0.402500,0.951414,0.442663,0.382835,0.152646,0.193655,0.259142,0.271446,0.103257,0.330536,0.163665,0.607890,0.234142,0.263574,0.609496,0.629703,0.072822,0.177299,0.416627,0.285950,0.115525,0.100266,0.425728,0.230638,0.207928,0.157346,0.518925,0.576926,0.385694,0.117746,0.643355,0.329074,0.151991,0.639971,0.316737,0.325822,0.019750,0.009601,0.072558,0.021622,0.033928,0.066105,0.177416,0.175879,0.239029,0.082189,0.089369,0.052682,0.528623,0.843917,0.581250,0.410778,0.707183,0.710090,0.856161,0.263965,0.617209,0.692271,0.676059,0.436502,0.379432,0.315806,0.665249,0.540107,0.897064,0.995340,0.677111,0.342590,0.110271,0.118514,0.410179,0.217637,0.324061,0.943489,0.611400,0.810467,0.221121,0.192884,0.533158,0.482909,0.579530,0.979900,0.578326,0.360574,0.392797,0.887626,0.438513,0.711869,0.390247,0.954994,0.429415,0.938817,0.236561,0.576124,0.297869,0.799354
ZBTB20|EHF,TCF4,JUN,ZEB1,JUND,JUNB,TCF7L2,FOS|0.013082,0.005758,0.016892,0.075364,0.005424,0.015720,0.005797,0.172535,0.009265,0.112681,0.024191,0.198682,0.186862,0.085777,0.297404,0.468167,0.069269,0.030387,0.014976,0.450916,0.017330,0.030261,0.285002,0.780593,0.372781,0.818996,0.038619,0.601218,0.862162,0.434861,0.655454,0.904847,0.358100,0.405449,0.098195,0.366871,0.186415,0.020726,0.491593,0.413640,0.358888,0.405717,0.104117,0.300819,0.485087,0.233131,0.471994,0.374740,0.249117,0.363421,0.086153,0.462987,0.320858,0.025217,0.649973,0.942892,0.828052,0.894429,0.205940,0.606652,0.926808,0.856652,0.739123,0.942581,0.415726,0.804534,0.201937,0.193982,0.501041,0.581842,0.351468,0.458423,0.161424,0.428051,0.162924,0.164429,0.390379,0.356862,0.290353,0.263890,0.607103,0.778999,0.062718,0.492821,0.519060,0.583552,0.787751,0.969349,0.557818,0.797655,0.083906,0.510356,0.853894,0.900695,0.730119,0.962232,0.750508,0.867339,0.218858,0.263001,0.733067,0.899369,0.437667,0.383746,0.397524,0.418779,0.215811,0.276112,0.354518,0.509853,0.256375,0.319986,0.673835,0.850154,0.164867,0.427389,0.753840,0.935026,0.767028,0.983571,0.637134,0.568845,0.266531,0.394652,0.678480,0.546079,0.466461,0.762457,0.038935,0.268510,0.014655,0.110969,0.108287,0.054465,0.006085,0.075017,0.188447,0.443852,0.453638,0.529110,0.474849,0.497320,0.484715,0.506944,0.208875,0.319028,0.285018,0.604953,0.120967,0.037598,0.367854,0.693903,0.610414,0.897984,0.642579,0.875703,0.838567,0.911518,0.803952,0.926907,0.614933,0.695081,0.725068,0.803277,0.863983,0.745678,0.947114,0.981389,0.750108,0.907335,0.806520,0.915815,0.949957,0.995751,0.974331,0.997263,0.616240,0.713321,0.525241,0.823845,0.666909,0.344683,0.762080,0.932906,0.864612,0.955940,0.862864,0.976618,0.942513,0.987283,0.955963,0.994284,0.562648,0.822243,0.315062,0.559637,0.627586,0.686421,0.736660,0.752404,0.663194,0.583002,0.406911,0.519995,0.751639,0.634418,0.730055,0.650621,0.777712,0.898230,0.528012,0.693841,0.638856,0.687478,0.685729,0.942996,0.771016,0.939654,0.647122,0.886361,0.908216,0.960262,0.864600,0.986844,0.759432,0.848113,0.306735,0.625907,0.890319,0.871828,0.965761,0.987005,0.749719,0.751724,0.507018,0.759322,0.910885,0.963129,0.965049,0.995210,0.829602,0.901163,0.548056,0.840130,0.877462,0.879072,0.874566,0.984442,0.923623,0.940619,0.918139,0.949460,0.951849,0.973980,0.949627,0.987620
LMX1B|ZBTB18,RORB,PBX1,STAT1,RORA,TBX15,JUNB,FOS|0.032554,0.310285,0.519900,0.656797,0.442423,0.709378,0.793864,0.946604,0.097722,0.286462,0.614846,0.390952,0.553651,0.349322,0.672703,0.592192,0.059898,0.189168,0.176429,0.135776,0.779752,0.855853,0.709593,0.830704,0.131791,0.077825,0.024804,0.008536,0.718254,0.452889,0.133686,0.177329,0.083097,0.114933,0.244862,0.245458,0.116236,0.080893,0.297631,0.368024,0.282970,0.425191,0.624843,0.460417,0.260510,0.480413,0.646713,0.487351,0.100747,0.056533,0.229670,0.016370,0.075652,0.048278,0.227236,0.571747,0.080610,0.058014,0.008099,0.004431,0.185683,0.231443,0.076891,0.144746,0.055750,0.331120,0.545619,0.580471,0.543711,0.891481,0.937708,0.988075,0.139728,0.268774,0.613379,0.635176,0.751426,0.811896,0.948126,0.990718,0.242500,0.602307,0.779985,0.781408,0.900537,0.982066,0.932747,0.998557,0.656273,0.328175,0.775859,0.386332,0.839954,0.613076,0.802877,0.970846,0.159979,0.421561,0.595604,0.475288,0.329171,0.329190,0.534494,0.500450,0.335298,0.348142,0.463240,0.403895,0.313285,0.316339,0.441406,0.450410,0.284506,0.251227,0.683863,0.344712,0.734889,0.362555,0.882331,0.884288,0.776150,0.242723,0.817514,0.212871,0.820593,0.259582,0.771656,0.649399,0.115972,0.046221,0.075792,0.094575,0.073557,0.138059,0.197908,0.031350,0.172771,0.195734,0.244020,0.226505,0.137737,0.090397,0.053890,0.027333,0.026991,0.027865,0.034878,0.032875,0.170195,0.140127,0.240448,0.015045,0.101947,0.042050,0.086623,0.045316,0.251430,0.137837,0.142764,0.045644,0.145553,0.149679,0.191152,0.309644,0.237193,0.278221,0.499979,0.208900,0.889918,0.435209,0.577857,0.399479,0.879319,0.336282,0.560066,0.229397,0.075471,0.080781,0.077397,0.069278,0.083431,0.079688,0.219230,0.057925,0.740156,0.222010,0.062955,0.094851,0.764616,0.307713,0.303081,0.100189,0.004441,0.040236,0.227735,0.255361,0.006973,0.324903,0.420445,0.385943,0.189931,0.083591,0.187854,0.228789,0.630924,0.146053,0.250154,0.180293,0.095256,0.220719,0.761377,0.249698,0.697120,0.471332,0.894702,0.523692,0.482777,0.130271,0.452060,0.116093,0.551946,0.237596,0.552494,0.164315,0.017279,0.502392,0.633541,0.501352,0.082127,0.478871,0.576745,0.515342,0.972581,0.794531,0.517970,0.404946,0.938960,0.424082,0.410693,0.422711,0.180208,0.170105,0.303325,0.162578,0.442585,0.152768,0.528628,0.137740,0.895664,0.193224,0.216872,0.170590,0.564591,0.358250,0.284192,0.217773
