start-state,dist-to-start,attractor
5247764187917504,1, 5265356373961920
23279754883443906,1, 5265356373961922
23288550976466114,1, 23288550976728258
5274152466984130,1, 5265356373961922
5274152466984130,1, 5274152534092994
5274152466984130,1, 5274152466984386
23279754883443904,1, 5265356373961920
5265493812915392,1, 5265356373961920
5265287654485186,1, 5265356373961922
5247764187917506,1, 5265356373961922
5265356373961922,0, 5265356373961922
5265356373961922,1, 5124618885606594
5265356373961922,1, 5265356373961938
5265356373961922,1, 5265356373961920
