start-state,dist-to-start,attractor
35658970169345,0, 35658970169345
35658970169345,1, 176396458524673
35658970169345,1, 35658986946561
35658970169345,1, 35658970169347
35658970169345,1, 35658970169344
35658965975041,1, 9042858220716033
35658965975041,1, 35658970169345
35658965975043,1, 9042858220716035
35658965975043,1, 35658970169347
5265356373961922,0, 5265356373961922
5265356373961922,1, 5124618885606594
5265356373961922,1, 5265356373961938
5265356373961922,1, 5265356373961920
23279754883443906,1, 5265356373961922
5247764187917506,1, 5265356373961922
5265493812915394,1, 5265356373961922
121556645166112701,1, 121556645149335485
121556645166112701,1, 121556645174501309
121561043221012413,1, 121556645174501309
121561043221012413,1, 121561043221012412
121556645174566847,1, 121556645174501311
121556645166112702,1, 121556645149335486
121556645166112702,1, 121556645174501310
