cluster,gene,perturb,mean,count,std,ci95_hi,ci95_lo,ci_sig,mean_sig
Arc_1,NFKB1,activate,-0.0206585,4,0.037812215676066026,0.016397471362544703,-0.057714471362544706,no,no
Arc_1,NFKB1,knockdown,-0.013097000000000001,4,0.055381106302902015,0.04117648417684397,-0.06737048417684398,no,no
Arc_1,NFYC,activate,-0.018325,4,0.04025465428162728,0.021124561195994727,-0.05777456119599473,no,no
Arc_1,NFYC,knockdown,-0.021937,4,0.0503847775755072,0.027440082023997055,-0.07131408202399706,no,no
Arc_1,NR6A1,activate,-0.00025699999999999855,4,0.04783546630552134,0.04662175697941091,-0.04713575697941091,no,no
Arc_1,NR6A1,knockdown,-0.01056275,4,0.04194501454185785,0.030543364251020697,-0.0516688642510207,no,no
Arc_1,PBX1,activate,-0.052946749999999994,4,0.04036370696863706,-0.013390317170735674,-0.09250318282926431,yes,no
Arc_1,PBX1,knockdown,0.11763824999999999,4,0.034702610491383304,0.15164680828155563,0.08362969171844435,no,no
Arc_1,PKNOX2,activate,-0.034160499999999996,4,0.0424196839882933,0.00741079030852744,-0.07573179030852743,no,no
Arc_1,PKNOX2,knockdown,-0.03971925,4,0.054460054341844595,0.013651603255007708,-0.0930901032550077,no,no
Arc_1,PROX1,activate,-0.021871250000000002,4,0.043872776155417084,0.021124070632308742,-0.06486657063230875,no,no
Arc_1,PROX1,knockdown,-0.213481,4,0.03310452612559195,-0.1810385643969199,-0.2459234356030801,yes,no
Arc_1,RBPJ,activate,-0.000758250000000002,4,0.061583402257291156,0.05959348421214533,-0.061109984212145335,no,no
Arc_1,RBPJ,knockdown,-0.30739975,4,0.0059308185705404075,-0.30158754780087044,-0.3132119521991296,yes,yes
Arc_1,REST,activate,-0.23046824999999999,4,0.025214703519639763,-0.20575784055075302,-0.25517865944924695,yes,no
Arc_1,REST,knockdown,-0.024255500000000003,4,0.043740788054934115,0.018610472293835428,-0.06712147229383543,no,no
Arc_1,RORA,activate,0.0008442500000000021,4,0.06755518764375786,0.0670483338908827,-0.0653598338908827,no,no
Arc_1,RORA,knockdown,-0.44550675,4,0.03355461856312282,-0.41262322380813965,-0.47839027619186036,yes,yes
Arc_1,RORB,activate,-0.006079750000000002,4,0.06267033611087465,0.055337179388657155,-0.06749667938865717,no,no
Arc_1,RORB,knockdown,-0.008699750000000003,4,0.05767961339661816,0.04782627112868579,-0.0652257711286858,no,no
Arc_1,RUNX1,activate,-0.30193250000000005,4,0.03221001085066567,-0.27036668936634767,-0.33349831063365243,yes,yes
Arc_1,RUNX1,knockdown,-0.02848725,4,0.053926837513894696,0.024361050763616804,-0.0813355507636168,no,no
Arc_1,SIX1,activate,-0.0007217500000000002,4,0.07952180321720997,0.07720961715286578,-0.07865311715286577,no,no
Arc_1,SIX1,knockdown,-0.31211175,4,0.016878103040626338,-0.2955712090201862,-0.32865229097981385,yes,yes
Arc_1,SIX4,activate,0.00837575,4,0.05673275529107207,0.06397385018525063,-0.04722235018525063,no,no
Arc_1,SIX4,knockdown,-0.011005750000000002,4,0.0548093804767943,0.042707442867258416,-0.06471894286725842,no,no
Arc_1,SMAD3,activate,-0.12818975,4,0.025844351689489137,-0.10286228534430064,-0.15351721465569934,yes,no
Arc_1,SMAD3,knockdown,-0.017243750000000002,4,0.07036249400722423,0.051711494127079746,-0.08619899412707975,no,no
Arc_1,SOX11,activate,-0.005530000000000001,4,0.047764346473075495,0.04127905954361399,-0.05233905954361399,no,no
Arc_1,SOX11,knockdown,0.014580000000000001,4,0.03234799190058017,0.04628103206256857,-0.017121032062568563,no,no
Arc_1,SOX9,activate,-0.035235249999999996,4,0.05339685787494117,0.017093670717442347,-0.08756417071744234,no,no
Arc_1,SOX9,knockdown,-0.01579525,4,0.044827112996303174,0.028135320736377107,-0.05972582073637711,no,no
Arc_1,STAT1,activate,-0.00931,4,0.03678301936129406,0.026737358974068176,-0.045357358974068174,no,no
Arc_1,STAT1,knockdown,-0.05046375,4,0.07783566443636233,0.02581520114763508,-0.12674270114763508,no,no
Arc_1,STAT2,activate,0.0683165,4,0.04573861046205929,0.1131403382528181,0.023492661747181898,no,no
Arc_1,STAT2,knockdown,0.037495,4,0.05374144880195671,0.09016161982591757,-0.015171619825917568,no,no
Arc_1,TBX15,activate,-0.021662749999999995,4,0.08720464875748693,0.0637978057823372,-0.10712330578233718,no,no
Arc_1,TBX15,knockdown,-0.06685425,4,0.06579768860365334,-0.002372515168419728,-0.13133598483158027,yes,no
Arc_1,TCF4,activate,0.01540225,4,0.03404121742216828,0.04876264307372491,-0.01795814307372491,no,no
Arc_1,TCF4,knockdown,-0.6540302499999999,4,0.006414118665101296,-0.6477444137082007,-0.6603160862917992,yes,yes
Arc_1,TCF7L1,activate,0.12368375000000001,4,0.08538569231190513,0.20736172846566703,0.04000577153433299,no,no
Arc_1,TCF7L1,knockdown,-0.063039,4,0.078750189574375,0.0141361857828875,-0.1402141857828875,no,no
Arc_1,TCF7L2,activate,-0.161104,4,0.04819886684006862,-0.11386911049673276,-0.20833888950326723,yes,no
Arc_1,TCF7L2,knockdown,-0.0178975,4,0.055527607887128246,0.036519555729385686,-0.07231455572938568,no,no
Arc_1,TEAD1,activate,-0.02098925,4,0.06901420111047195,0.04664466708826251,-0.08862316708826251,no,no
Arc_1,TEAD1,knockdown,-0.406146,4,0.037773426011770056,-0.36912804250846537,-0.44316395749153464,yes,yes
Arc_1,TFDP1,activate,0.007734000000000003,4,0.04164292749875622,0.0485440689487811,-0.03307606894878109,no,no
Arc_1,TFDP1,knockdown,-0.29212925,4,0.03433082085022146,-0.258485045566783,-0.32577345443321704,yes,no
Arc_1,THRB,activate,-0.0026172500000000007,4,0.04035605341932401,0.03693168235093753,-0.04216618235093753,no,no
Arc_1,THRB,knockdown,0.0010967500000000005,4,0.0366709526044343,0.037034283552345615,-0.034840783552345614,no,no
Arc_1,ZBTB20,activate,-0.029130749999999997,4,0.024881730772797938,-0.00474665384265802,-0.05351484615734198,yes,no
Arc_1,ZBTB20,knockdown,-0.004883,4,0.030125925745111966,0.02464040723020973,-0.034406407230209726,no,no
Arc_1,ZEB1,activate,-0.0205895,4,0.054411254157572954,0.032733529074421494,-0.07391252907442149,no,no
Arc_1,ZEB1,knockdown,0.006488000000000001,4,0.02210297522959296,0.0281489157250011,-0.0151729157250011,no,no
Arc_3,ASCL1,activate,-0.057212,5,0.024867598396306787,-0.03541458894308776,-0.07900941105691224,yes,no
Arc_3,ASCL1,knockdown,-0.0044964,5,0.057291448064261744,0.0457217683812265,-0.05471456838122649,no,no
Arc_3,BACH1,activate,-0.12210080000000001,5,0.042227319388045456,-0.08508692258956835,-0.15911467741043167,yes,no
Arc_3,BACH1,knockdown,-0.0084564,5,0.03736595165120246,0.02429630071093521,-0.04120910071093521,no,no
Arc_3,BACH2,activate,0.0188532,5,0.04413228956444476,0.0575368573917708,-0.0198304573917708,no,no
Arc_3,BACH2,knockdown,0.0799568,5,0.03995706965857231,0.1149807157837987,0.04493288421620129,no,no
Arc_3,CREB1,activate,-0.09776979999999999,5,0.04066679477411515,-0.062123782723553754,-0.13341581727644622,yes,no
Arc_3,CREB1,knockdown,0.0594002,5,0.04661813710563733,0.10026279883262326,0.018537601167376738,no,no
Arc_3,CUX2,activate,0.06105600000000001,5,0.0442332240516108,0.09982813037060514,0.022283869629394888,no,no
Arc_3,CUX2,knockdown,0.10626519999999999,5,0.06031869562333058,0.15913686786133138,0.05339353213866859,no,no
Arc_3,EGR1,activate,0.128751,5,0.04756350294606149,0.17044224852747875,0.08705975147252125,no,no
Arc_3,EGR1,knockdown,0.103451,5,0.03607630664300325,0.13507327702010594,0.07182872297989407,no,no
Arc_3,EHF,activate,-0.34621,5,0.014308501458922934,-0.3336680454880238,-0.3587519545119762,yes,yes
Arc_3,EHF,knockdown,0.023640399999999995,5,0.017172553167773275,0.03869280652230519,0.0085879934776948,no,no
Arc_3,EPCAM,activate,0.0113416,5,0.04624924999175662,0.05188085502086016,-0.029197655020860157,no,no
Arc_3,EPCAM,knockdown,0.0034414,5,0.04491313270970975,0.042809496585981086,-0.03592669658598109,no,no
Arc_3,ESR1,activate,-0.041387,5,0.06648691563006966,0.016891351081546567,-0.09966535108154656,no,no
Arc_3,ESR1,knockdown,0.022651399999999995,5,0.06552486883084925,0.08008647988163414,-0.03478367988163415,no,no
Arc_3,ETS1,activate,0.004946800000000001,5,0.044218088614276396,0.04370566357483955,-0.03381206357483955,no,no
Arc_3,ETS1,knockdown,0.0128326,5,0.030871216712335777,0.039892414533828864,-0.014227214533828865,no,no
Arc_3,FOS,activate,0.046767800000000005,5,0.054013732325215225,0.09411292386148234,-0.0005773238614823276,no,no
Arc_3,FOS,knockdown,-0.0522416,5,0.033638460410666836,-0.02275618941841888,-0.08172701058158112,yes,no
Arc_3,FOXO3,activate,-0.0389156,5,0.029597841759155346,-0.012971947824984707,-0.0648592521750153,yes,no
Arc_3,FOXO3,knockdown,0.0177456,5,0.052103476062543085,0.06341631042123273,-0.027925110421232732,no,no
Arc_3,GRHL2,activate,-0.29278780000000004,5,0.007275993966462581,-0.2864101100917477,-0.29916548990825237,yes,no
Arc_3,GRHL2,knockdown,0.0136048,5,0.05652421341513741,0.0631504575598135,-0.03594085755981349,no,no
Arc_3,HES1,activate,-0.19267379999999998,5,0.020511764811931718,-0.1746944454204767,-0.21065315457952324,yes,no
Arc_3,HES1,knockdown,-0.0134362,5,0.029041441264165937,0.012019745637847043,-0.03889214563784704,no,no
Arc_3,HSF2,activate,0.0574828,5,0.05998538915602698,0.11006231186138479,0.004903288138615215,no,no
Arc_3,HSF2,knockdown,-0.0060784,5,0.03841232759544779,0.02759148966554562,-0.03974828966554562,no,no
Arc_3,ICAM1,activate,0.0024443999999999994,5,0.03667141749782792,0.034588314683716044,-0.029699514683716045,no,no
Arc_3,ICAM1,knockdown,-0.004364399999999999,5,0.030856600854598355,0.02268260316966033,-0.03141140316966033,no,no
Arc_3,JUN,activate,0.07831420000000001,5,0.029560226719360594,0.10422488113892,0.05240351886108003,no,no
Arc_3,JUN,knockdown,-0.120785,5,0.07352233564026649,-0.056339831380372976,-0.18523016861962704,yes,no
Arc_3,JUNB,activate,0.2447468,5,0.058451895159181956,0.2959821451079317,0.19351145489206828,no,no
Arc_3,JUNB,knockdown,0.13510919999999998,5,0.04039013027584833,0.1705127101514127,0.09970568984858727,no,no
Arc_3,JUND,activate,-0.4083804000000001,5,0.027700976829346653,-0.38409942324444235,-0.4326613767555578,yes,yes
Arc_3,JUND,knockdown,0.04646260000000001,5,0.04507525945349622,0.08597280694265137,0.006952393057348641,no,no
Arc_3,KMT2A,activate,0.028301399999999997,5,0.04370531219199789,0.06661079522334978,-0.010007995223349789,no,no
Arc_3,KMT2A,knockdown,0.0017432000000000016,5,0.07639754095322702,0.06870859719501396,-0.06522219719501396,no,no
Arc_3,LMX1B,activate,0.1527536,5,0.056653656676334666,0.20241271958086987,0.10309448041913011,no,no
Arc_3,LMX1B,knockdown,0.13962959999999996,5,0.07394070370100625,0.2044414843936111,0.07481771560638883,no,no
Arc_3,MEIS2,activate,0.1102568,5,0.05320590717862069,0.15689383390032846,0.06361976609967156,no,no
Arc_3,MEIS2,knockdown,-0.20555000000000004,5,0.027707528245947893,-0.18126328067459752,-0.22983671932540256,yes,no
Arc_3,NCAM1,activate,0.0259602,5,0.06838344264659392,0.08590093030695091,-0.03398053030695092,no,no
Arc_3,NCAM1,knockdown,0.001387200000000001,5,0.02888067706443185,0.026702229603697166,-0.023927829603697163,no,no
Arc_3,NFATC2,activate,0.0842232,5,0.0702687955831036,0.1458165150193758,0.02262988498062421,no,no
Arc_3,NFATC2,knockdown,0.1069272,5,0.06152446357913249,0.16085577007412288,0.0529986299258771,no,no
Arc_3,NFIA,activate,-0.47975500000000004,5,0.018908779574578555,-0.4631807239318757,-0.4963292760681244,yes,yes
Arc_3,NFIA,knockdown,0.013301399999999996,5,0.02951578257136341,0.03917312412555947,-0.012570324125559475,no,no
Arc_3,NFIB,activate,-0.5758344,5,0.012446497431004431,-0.564924563979699,-0.5867442360203009,yes,yes
Arc_3,NFIB,knockdown,0.0178416,5,0.038664426108504436,0.05173246375513636,-0.016049263755136364,no,no
Arc_3,NFIX,activate,0.12168680000000001,5,0.05649315937084772,0.17120523748984234,0.07216836251015768,no,no
Arc_3,NFIX,knockdown,0.10617380000000001,5,0.043502121111504435,0.14430509038853503,0.06804250961146499,no,no
Arc_3,NFKB1,activate,-0.008758400000000003,5,0.04745679216719141,0.03283931240572846,-0.05035611240572847,no,no
Arc_3,NFKB1,knockdown,0.004403199999999999,5,0.054812604464666695,0.05244856616586684,-0.04364216616586685,no,no
Arc_3,NFYC,activate,-0.1647422,5,0.041543070116446625,-0.12832809352042943,-0.20115630647957058,yes,no
Arc_3,NFYC,knockdown,0.010426799999999996,5,0.018475568589356048,0.026621349897193922,-0.005767749897193929,no,no
Arc_3,NR6A1,activate,0.0278614,5,0.055918759270033876,0.07687635360253497,-0.021153553602534965,no,no
Arc_3,NR6A1,knockdown,0.007931000000000002,5,0.027763202607048055,0.03226652005456386,-0.01640452005456386,no,no
Arc_3,PBX1,activate,-0.0230956,5,0.03953602919237085,0.011559257543146469,-0.05775045754314647,no,no
Arc_3,PBX1,knockdown,0.035660800000000006,5,0.06110470047549534,0.08922143149112476,-0.017899831491124743,no,no
Arc_3,PKNOX2,activate,-0.005165600000000001,5,0.0562170677179093,0.04411083248587803,-0.05444203248587803,no,no
Arc_3,PKNOX2,knockdown,0.031930599999999996,5,0.03639758836516507,0.06383449286621329,2.6707133786697812e-05,no,no
Arc_3,PROX1,activate,-0.0342804,5,0.02320987386437074,-0.013936048561707947,-0.054624751438292055,yes,no
Arc_3,PROX1,knockdown,0.04686059999999999,5,0.05318383401749068,0.09347828592153254,0.0002429140784674308,no,no
Arc_3,RBPJ,activate,-0.3980056,5,0.016780935337459592,-0.3832964616408895,-0.41271473835911054,yes,yes
Arc_3,RBPJ,knockdown,0.011067799999999997,5,0.05358607296863617,0.05803806390761269,-0.035902463907612696,no,no
Arc_3,REST,activate,-0.0603874,5,0.025353610005283272,-0.03816398098484178,-0.08261081901515822,yes,no
Arc_3,REST,knockdown,0.0422682,5,0.07168683334267179,0.10510447991879773,-0.02056807991879773,no,no
Arc_3,RORA,activate,-0.34797320000000004,5,0.017535047239742453,-0.33260305341424024,-0.36334334658575984,yes,yes
Arc_3,RORA,knockdown,-0.0055483999999999985,5,0.03645180904015602,0.026403019383319046,-0.03749981938331905,no,no
Arc_3,RORB,activate,0.0443258,5,0.06234058391369141,0.09896973108811319,-0.010318131088113199,no,no
Arc_3,RORB,knockdown,0.0347054,5,0.07120233756907142,0.09711700064884168,-0.027706200648841682,no,no
Arc_3,RUNX1,activate,-0.49843779999999993,5,0.017644964230623963,-0.4829713069237508,-0.5139042930762491,yes,yes
Arc_3,RUNX1,knockdown,-0.00045880000000000085,5,0.041179172377550276,0.03563633604780654,-0.036553936047806546,no,no
Arc_3,SIX1,activate,-0.3757038,5,0.020225469665745704,-0.35797539418060875,-0.3934322058193912,yes,yes
Arc_3,SIX1,knockdown,0.0012926,5,0.014650389083570444,0.014134232227972268,-0.011549032227972269,no,no
Arc_3,SIX4,activate,-0.004097,5,0.03995537996941088,0.03092543470594698,-0.039119434705946976,no,no
Arc_3,SIX4,knockdown,0.008622200000000002,5,0.052226748953003006,0.05440096387387043,-0.037156563873870424,no,no
Arc_3,SMAD3,activate,0.015992600000000003,5,0.04038676560830293,0.051393160890274264,-0.01940796089027426,no,no
Arc_3,SMAD3,knockdown,-0.006798800000000001,5,0.0420421464509128,0.030052766174623075,-0.043650366174623076,no,no
Arc_3,SOX11,activate,0.016110400000000004,5,0.040263735535839194,0.05140312027699446,-0.01918232027699445,no,no
Arc_3,SOX11,knockdown,0.024930600000000004,5,0.052537942558688,0.07098213709600859,-0.02112093709600859,no,no
Arc_3,SOX9,activate,-0.139938,5,0.042305605302370985,-0.10285550196013221,-0.1770204980398678,yes,no
Arc_3,SOX9,knockdown,0.0083762,5,0.041086496397234946,0.04439010196939487,-0.02763770196939487,no,no
Arc_3,STAT1,activate,-0.3309698,5,0.03273895286505052,-0.3022728425455815,-0.35966675745441845,yes,yes
Arc_3,STAT1,knockdown,0.027527199999999995,5,0.023969539163279718,0.04853742743170725,0.006516972568292739,no,no
Arc_3,STAT2,activate,-0.006180000000000001,5,0.028727801125390716,0.01900102793490369,-0.03136102793490369,no,no
Arc_3,STAT2,knockdown,0.0230582,5,0.04297217387682406,0.06072497115637155,-0.014608571156371548,no,no
Arc_3,TBX15,activate,0.012925800000000001,5,0.06198611472902621,0.0672590251485198,-0.04140742514851979,no,no
Arc_3,TBX15,knockdown,0.0031925999999999955,5,0.07182451394057603,0.06614956228382762,-0.059764362283827636,no,no
Arc_3,TCF4,activate,-0.3997012,5,0.02092162049651031,-0.3813625910731772,-0.41803980892682274,yes,yes
Arc_3,TCF4,knockdown,0.0080836,5,0.04190600073736457,0.04481582919505017,-0.02864862919505017,no,no
Arc_3,TCF7L1,activate,-0.3190668,5,0.012683011046277622,-0.30794965065532787,-0.3301839493446721,yes,yes
Arc_3,TCF7L1,knockdown,0.004322400000000001,5,0.03164159459161311,0.032057480517947955,-0.02341268051794795,no,no
Arc_3,TCF7L2,activate,-0.00996,5,0.05248799140279613,0.036047752977398054,-0.05596775297739806,no,no
Arc_3,TCF7L2,knockdown,0.0540474,5,0.051583080664109236,0.09926196374269088,0.008832836257309129,no,no
Arc_3,TEAD1,activate,-0.3696116,5,0.024172189698080715,-0.348423741542668,-0.390799458457332,yes,yes
Arc_3,TEAD1,knockdown,-0.004047199999999999,5,0.03629581757172581,0.02776748683260962,-0.03586188683260962,no,no
Arc_3,TFDP1,activate,-0.3614346,5,0.02714119218641657,-0.3376442961180683,-0.3852249038819317,yes,yes
Arc_3,TFDP1,knockdown,0.0187946,5,0.04932439580268571,0.06202933916985293,-0.02444013916985293,no,no
Arc_3,THRB,activate,0.039412800000000005,5,0.048931994141869994,0.08230358394893038,-0.0034779839489303688,no,no
Arc_3,THRB,knockdown,0.034399,5,0.05982435495682339,0.08683735916226516,-0.018039359162265164,no,no
Arc_3,ZBTB20,activate,-0.0038592000000000014,5,0.0738261269517777,0.060852253444844066,-0.06857065344484407,no,no
Arc_3,ZBTB20,knockdown,0.021611799999999997,5,0.02944016409091498,0.047417241605005406,-0.004193641605005408,no,no
Arc_3,ZEB1,activate,0.042747999999999994,5,0.03601311384065532,0.07431488608662437,0.011181113913375618,no,no
Arc_3,ZEB1,knockdown,0.017470199999999998,5,0.04733024326685846,0.058956987403828515,-0.024016587403828518,no,no
Arc_5,ASCL1,activate,-0.0372217,10,0.06335714825240936,0.002047467327991756,-0.07649086732799176,no,no
Arc_5,ASCL1,knockdown,-0.5532402000000001,10,0.028771734747838864,-0.5354072940486734,-0.5710731059513268,yes,yes
Arc_5,BACH1,activate,-0.0175488,10,0.0422687596558551,0.008649648659016462,-0.04374724865901646,no,no
Arc_5,BACH1,knockdown,-0.021771000000000002,10,0.05523356887899886,0.012463120667656185,-0.056005120667656186,no,no
Arc_5,BACH2,activate,0.07118,10,0.05853461324720614,0.10746012916437425,0.034899870835625735,no,no
Arc_5,BACH2,knockdown,0.08208889999999999,10,0.052785198942822346,0.1148055052592684,0.049372294740731584,no,no
Arc_5,CREB1,activate,-0.0012736999999999991,10,0.06296357592388016,0.03775152867148676,-0.04029892867148675,no,no
Arc_5,CREB1,knockdown,-0.08237960000000001,10,0.05754083966328225,-0.04671541808435251,-0.11804378191564752,yes,no
Arc_5,CUX2,activate,-0.03712069999999999,10,0.05386392681986299,-0.003735492275606156,-0.07050590772439383,yes,no
Arc_5,CUX2,knockdown,-0.0176617,10,0.04505067348873809,0.010260996716399361,-0.045584396716399356,no,no
Arc_5,EGR1,activate,-0.014449599999999998,10,0.0628255261271687,0.024490064521013002,-0.053389264521013,no,no
Arc_5,EGR1,knockdown,-0.057563699999999995,10,0.0328290893164042,-0.03721601963320827,-0.07791138036679172,yes,no
Arc_5,EHF,activate,-0.1072116,10,0.06563481785556606,-0.06653071842616008,-0.14789248157383994,yes,no
Arc_5,EHF,knockdown,0.1005315,10,0.056364225607008725,0.1354664089680679,0.0655965910319321,no,no
Arc_5,EPCAM,activate,-0.0208705,10,0.045433660427411454,0.007289574480298756,-0.04903057448029875,no,no
Arc_5,EPCAM,knockdown,-0.0047254,10,0.036411719002418866,0.017842817251656817,-0.02729361725165682,no,no
Arc_5,ESR1,activate,-0.0265617,10,0.04771610755767444,0.0030130498681257833,-0.056136449868125785,no,no
Arc_5,ESR1,knockdown,-0.011804499999999999,10,0.06765507894418898,0.03012855236945883,-0.05373755236945883,no,no
Arc_5,ETS1,activate,-0.015545900000000001,10,0.040782340659353475,0.009731256620104212,-0.040823056620104214,no,no
Arc_5,ETS1,knockdown,-0.0371563,10,0.0371782066331279,-0.014113008792911417,-0.06019959120708859,yes,no
Arc_5,FOS,activate,-0.16341089999999997,10,0.04935441892509052,-0.13282071422610855,-0.19400108577389139,yes,no
Arc_5,FOS,knockdown,-0.00035330000000000084,10,0.056897553620618095,0.03491216909561176,-0.03561876909561176,no,no
Arc_5,FOXO3,activate,-0.005125500000000001,10,0.05177935871078359,0.026967679024555356,-0.037218679024555355,no,no
Arc_5,FOXO3,knockdown,-0.0026035000000000003,10,0.06247828545493937,0.036120942522596435,-0.04132794252259644,no,no
Arc_5,GRHL2,activate,-0.024952800000000004,10,0.043304132863580896,0.0018873796217031766,-0.051792979621703185,no,no
