AHR,0.9725807076696509 
ARID5B,0.9486689932549806 
ASCL1,0.9574924905315397 
BACH1,0.9727716727716729 
BACH2,0.9697036006606334 
BBX,0.9170152763902764 
CREB1,0.9668889638529207 
CUX1,0.9431929633377443 
CUX2,0.7907514961349846 
EGR1,0.9954375799337041 
EHF,0.9728940959099689 
EPAS1,0.946165041706443 
ESR1,0.9675807472752862 
ETS1,0.9292712464331565 
FOS,0.939665750723665 
FOSB,0.8305786427366064 
FOXO3,0.964070504745108 
GLIS3,0.9738747771836007 
GRHL2,0.896909396548032 
HIF1A,0.9441365015376944 
HSF2,0.9169498211655797 
JUN,0.9972558234895201 
JUNB,0.9618842907533383 
JUND,0.9510104459515981 
KDM2A,0.9570646533831465 
LCOR,0.8229383571246827 
LMX1B,0.9761506276150628 
MECOM,0.9027632910407097 
MEIS2,0.9246257746355939 
NFATC2,0.9809876268682794 
NFE2L2,0.9625935096545597 
NFIA,0.9502613452924108 
NFIB,0.9236775995169706 
NFIX,0.9647317764289487 
NFKB1,0.9584144315214812 
NFYC,0.9310546145223564 
NPAS2,0.9573717948717948 
NR3C2,0.8353623414026621 
NR6A1,0.9742019852226226 
PBX1,0.8654813218390804 
PKNOX2,0.9682614887147202 
PPARG,0.9808513391124336 
PRDM16,0.9459635695044257 
PROX1,0.8999848817387043 
RARB,0.9435971518337833 
RORB,0.9602662962037962 
RUNX1,0.9553423434910111 
SIX1,0.9253751990186099 
SIX4,0.8548645208219676 
SMAD3,0.9875740740740742 
SOX5,0.9621736509520247 
SOX6,0.9041978193146418 
SP100,0.9451031143024129 
STAT1,0.9485403638062122 
STAT2,0.933078716565322 
STAT4,0.9767251798254721 
TBX15,0.7508531793127093 
TCF12,0.9017964631159451 
TCF4,0.986478560342993 
TCF7L1,0.9570891943734017 
TCF7L2,0.9431038195119132 
TEAD1,0.98537936913896 
TFDP1,0.9123080116230802 
THRB,0.9785857481319482 
TRPS1,0.9644808314643161 
ZBTB20,0.9909049367266081 
ZEB1,0.7478327450166113 
