RORB,ASCL1
RORB,JUNB
RORB,ZBTB20
JUND,RORB
JUND,JUN
JUND,FOS
JUND,NFATC2
JUND,ZBTB20
JUND,SOX6
JUND,ZEB1
JUN,TBX15
JUN,RORB
JUN,JUN
JUN,PKNOX2
JUN,TCF4
JUN,ZBTB20
JUN,CREB1
FOS,HSF2
FOS,TCF4
FOS,ZBTB20
EGR1,ASCL1
EGR1,MEIS2
EGR1,TBX15
EGR1,JUND
EGR1,JUN
EGR1,EGR1
EGR1,JUNB
EGR1,NFATC2
EGR1,SIX1
EGR1,PKNOX2
EGR1,NFIB
EGR1,TCF12
EGR1,TCF4
EGR1,KDM2A
EGR1,ZBTB20
EGR1,BBX
EGR1,LCOR
HIF1A,FOS
NFIB,JUN
PBX1,ASCL1
PBX1,FOS
PBX1,ZBTB20
PBX1,BBX
TCF4,MEIS2
TCF4,PROX1
TCF4,RORB
TCF4,FOSB
TCF4,JUN
TCF4,NFATC2
TCF4,HIF1A
TCF4,HSF2
TCF4,SIX1
TCF4,CUX2
TCF4,PKNOX2
TCF4,NFIB
TCF4,TCF12
TCF4,ZBTB20
TCF4,BBX
TCF4,LCOR
TCF4,SOX6
CREB1,ASCL1
CREB1,FOSB
CREB1,JUND
CREB1,JUN
CREB1,FOS
CREB1,EGR1
CREB1,JUNB
CREB1,HSF2
CREB1,CUX2
CREB1,TCF12
CREB1,TCF4
CREB1,KDM2A
CREB1,ZBTB20
CREB1,CREB1
CREB1,BBX
CREB1,SOX6
