MECOM,JUN
MECOM,BACH1
MECOM,STAT1
RUNX1,MECOM
RUNX1,AHR
RUNX1,ESR1
RUNX1,EGR1
RUNX1,BACH1
RUNX1,NFIB
RUNX1,PBX1
RUNX1,TCF4
RUNX1,SMAD3
RUNX1,FOXO3
RUNX1,NFE2L2
RUNX1,STAT1
RUNX1,STAT4
AHR,RUNX1
AHR,ESR1
AHR,TCF7L2
AHR,NFE2L2
AHR,CUX1
AHR,PPARG
ESR1,TCF7L2
ESR1,HIF1A
ESR1,PBX1
ESR1,CREB1
ESR1,TCF4
ESR1,NFE2L2
TCF7L2,PBX1
TCF7L2,TCF4
JUN,CREB1
JUN,TCF4
JUN,NFE2L2
EGR1,RUNX1
EGR1,ESR1
EGR1,TCF7L2
EGR1,JUN
EGR1,BACH1
EGR1,NFIB
EGR1,TCF4
EGR1,SMAD3
EGR1,NFE2L2
EGR1,STAT1
EGR1,PPARG
BACH1,ESR1
BACH1,EGR1
BACH1,HIF1A
BACH1,PBX1
BACH1,PPARG
HIF1A,RUNX1
NFIB,JUN
NFIB,CUX1
PBX1,TCF7L2
CREB1,MECOM
CREB1,RUNX1
CREB1,TCF7L2
CREB1,JUN
CREB1,EGR1
CREB1,TCF4
CREB1,FOXO3
TCF4,AHR
TCF4,ESR1
TCF4,TCF7L2
TCF4,JUN
TCF4,HIF1A
TCF4,CUX1
TCF4,STAT4
SMAD3,RUNX1
SMAD3,AHR
SMAD3,TCF7L2
SMAD3,BACH1
SMAD3,CREB1
SMAD3,TCF4
SMAD3,FOXO3
SMAD3,STAT4
FOXO3,BACH1
FOXO3,TCF4
FOXO3,CUX1
NFE2L2,RUNX1
NFE2L2,AHR
NFE2L2,ESR1
NFE2L2,TCF7L2
NFE2L2,PBX1
NFE2L2,TCF4
NFE2L2,SMAD3
NFE2L2,STAT1
CUX1,RUNX1
CUX1,ESR1
CUX1,EGR1
CUX1,TCF4
CUX1,NFE2L2
CUX1,PPARG
STAT1,TCF7L2
STAT4,RUNX1
STAT4,JUN
STAT4,HIF1A
STAT4,CREB1
STAT4,STAT1
PPARG,MECOM
PPARG,RUNX1
PPARG,TCF7L2
PPARG,JUN
PPARG,EGR1
PPARG,BACH1
PPARG,HIF1A
PPARG,NFIB
PPARG,PBX1
PPARG,TCF4
PPARG,NFE2L2
PPARG,STAT1
PPARG,STAT4
