start-state,dist-to-start,attractor
853458320097281,1, 853492679835649
853458320097281,1, 853458320359425
9033389965313,1, 8964670488577
31146901505,1, 31138512897
8964670488577,0, 8964670488577
8964670488577,1, 1134864577331201
8964670488577,1, 44149042577409
8964670488577,1, 8964687265793
8964670488577,1, 8964670488576
8956080553985,1, 8964670488577
168577466369,1, 8964670488577
168577466369,1, 31138512897
22548578305,1, 31138512897
31138512929,1, 31138512897
8964678877185,1, 8964670488577
15576299514288094,1, 15576300051159006
15576299514288094,1, 15576299514287070
15611484423247326,1, 15611484423247838
17864349355268062,1, 15612549541582814
15611483886376926,1, 15611484423247838
15611483886376926,1, 15611483886375902
15611484431636447,1, 15611484423247839
15576300051159007,0, 15576300051159007
15576300051159007,1, 14450400144316383
15576300051159007,1, 15611484423247839
15576300051159007,1, 15576300017604575
15576300051159007,1, 15576300034381791
15576300051159007,1, 15576300051161055
15576300051159007,1, 15576300051158999
15576300051159007,1, 15576300051159006
15611484389692895,1, 15611484389693407
15576300059547615,1, 15576300051159007
15611467243378655,1, 15611484423247839
15576300051158495,1, 15576300051159007
15752221911603167,1, 15611484423247839
15611484423247839,0, 15611484423247839
15611484423247839,1, 14485584516405215
15611484423247839,1, 15576300051159007
15611484423247839,1, 15611484389693407
15611484423247839,1, 15611484406470623
15611484423247839,1, 15611484423249887
15611484423247839,1, 15611484423247831
15611484423247839,1, 15611484423247838
17863284236933087,1, 15611484423247839
15717037539514335,1, 15576300051159007
17864349388822494,1, 15612549575137246
17863284236933086,1, 15611484423247838
15611484423247838,0, 15611484423247838
15611484423247838,1, 14485584516405214
15611484423247838,1, 15576300051159006
15611484423247838,1, 15611484389693406
15611484423247838,1, 15611484406470622
15611484423247838,1, 15611484423249886
15611484423247838,1, 15611484423247839
15611484423247327,1, 15611484423247839
17864349388822495,1, 15612549575137247
8956080553984,1, 8964670488576
9033389965312,1, 8964670488576
22548578304,1, 31138512896
15752221911605215,1, 15611484423249887
31138512897,0, 31138512897
31138512897,1, 35215510601729
31138512897,1, 31138512896
2442428322229856,1, 190628508544608
190662859894368,1, 190662868282976
190628500156000,1, 190628508544608
15576299514288095,1, 15576300051159007
15576299514288095,1, 15576299514287071
15612549575138783,1, 15612549575139295
17864349355268063,1, 15612549541582815
17863284236935135,1, 15611484423249887
15576300051161055,0, 15576300051161055
15576300051161055,1, 14450400144318431
15576300051161055,1, 15611484423249887
15576300051161055,1, 15576300017606623
15576300051161055,1, 15576300034383839
15576300051161055,1, 15576300051159007
15576300051161055,1, 15576300051161047
15576300051161055,1, 15576300051161054
