start-state,dist-to-start,attractor
9033389965313,1, 8964670488577
2442428322229856,1, 190628508544608
190662859894368,1, 190662868282976
15576300051158494,1, 15576300051159006
15611483886376926,1, 15611484423247838
15611483886376926,1, 15611483886375902
15611484423247327,1, 15611484423247839
15612549575137246,0, 15612549575137246
15612549575137246,1, 14486649668294622
15612549575137246,1, 15577365203048414
15612549575137246,1, 15612549541582814
15612549575137246,1, 15612549558360030
15612549575137246,1, 15612549575139294
15612549575137246,1, 15612549575137247
15611467243378654,1, 15611484423247838
15752221911603166,1, 15611484423247838
15752221911605214,1, 15611484423249886
15752221911605215,1, 15611484423249887
2442462681968224,1, 190662868282976
